   0.00000; 600.00000;   0.00000;  50.00000;   0.00000; 300.00000;   0.00000;   0.00000
   2.00200; 597.99967;   0.00000;  48.03884;   0.00000; 298.00265;   0.00000;   5.95884
   4.00400; 596.00268;   0.00000;  46.16310;   0.00000; 296.01461;   0.00000;  11.81961
   6.00601; 594.00901;   0.00000;  44.37844;   0.00000; 294.03589;   0.00000;  17.57666
   8.00801; 592.01862;   0.00000;  42.69049;   0.00000; 292.06650;   0.00000;  23.22438
  10.01001; 590.03149;   0.00000;  41.10472;   0.00000; 290.10644;   0.00000;  28.75735
  12.01201; 588.04758;   0.00000;  39.62628;   0.00000; 288.15566;   0.00000;  34.17047
  14.01401; 586.06687;   0.00000;  38.25984;   0.00000; 286.21416;   0.00000;  39.45913
  16.01602; 584.08930;   0.00000;  37.00940;   0.00000; 284.28188;   0.00000;  44.61942
  18.01802; 582.11483;   0.00000;  35.87810;   0.00000; 282.35878;   0.00000;  49.64829
  20.02002; 580.14342;   0.00000;  34.86805;   0.00000; 280.44480;   0.00000;  54.54373
  22.02202; 578.17503;   0.00000;  33.98019;   0.00000; 278.53987;   0.00000;  59.30492
  24.02402; 576.20959;   0.00000;  33.21417;   0.00000; 276.64392;   0.00000;  63.93232
  26.02603; 574.24707;   0.00000;  32.56831;   0.00000; 274.75689;   0.00000;  68.42773
  28.02803; 572.28742;   0.00000;  32.03966;   0.00000; 272.87870;   0.00000;  72.79422
  30.03003; 570.33058;   0.00000;  31.62403;   0.00000; 271.00929;   0.00000;  77.03609
  32.03203; 568.37652;   0.00000;  31.31620;   0.00000; 269.14860;   0.00000;  81.15868
  34.03403; 566.42519;   0.00000;  31.11007;   0.00000; 267.29656;   0.00000;  85.16817
  36.03604; 564.47655;   0.00000;  30.99892;   0.00000; 265.45313;   0.00000;  89.07139
  38.03804; 562.53057;   0.00000;  30.97562;   0.00000; 263.61828;   0.00000;  92.87553
  40.04004; 560.58722;   0.00000;  31.03285;   0.00000; 261.79197;   0.00000;  96.58797
  42.04204; 558.64646;   0.00000;  31.16333;   0.00000; 259.97418;   0.00000; 100.21603
  44.04404; 556.70827;   0.00000;  31.35994;   0.00000; 258.16492;   0.00000; 103.76687
  46.04605; 554.77264;   0.00000;  31.61589;   0.00000; 256.36418;   0.00000; 107.24729
  48.04805; 552.83955;   0.00000;  31.92479;   0.00000; 254.57199;   0.00000; 110.66368
  50.05005; 550.90898;   0.00000;  32.28069;   0.00000; 252.78837;   0.00000; 114.02197
  52.05205; 548.98092;   0.00000;  32.67816;   0.00000; 251.01335;   0.00000; 117.32756
  54.05405; 547.05537;   0.00000;  33.11226;   0.00000; 249.24700;   0.00000; 120.58537
  56.05606; 545.13233;   0.00000;  33.57852;   0.00000; 247.48935;   0.00000; 123.79981
  58.05806; 543.21179;   0.00000;  34.07294;   0.00000; 245.74047;   0.00000; 126.97480
  60.06006; 541.29375;   0.00000;  34.59197;   0.00000; 244.00044;   0.00000; 130.11384
  62.06206; 539.37822;   0.00000;  35.13245;   0.00000; 242.26932;   0.00000; 133.22001
  64.06406; 537.46521;   0.00000;  35.69157;   0.00000; 240.54721;   0.00000; 136.29602
