,time,A,ift_0_X,ift_0_D,ift_0_C,ift_0_Z,ift_1_X,ift_1_D,ift_1_C,ift_1_Z,ift_2_X,ift_2_D,ift_2_C,ift_2_Z,ift_3_X,ift_3_D,ift_3_C,ift_3_Z,ift_4_X,ift_4_D,ift_4_C,ift_4_Z,ift_5_X,ift_5_D,ift_5_C,ift_5_Z,ift_6_X,ift_6_D,ift_6_C,ift_6_Z,ift_7_X,ift_7_D,ift_7_C,ift_7_Z,ift_8_X,ift_8_D,ift_8_C,ift_8_Z,ift_9_X,ift_9_D,ift_9_C,ift_9_Z,ift_10_X,ift_10_D,ift_10_C,ift_10_Z,ift_11_X,ift_11_D,ift_11_C,ift_11_Z,ift_12_X,ift_12_D,ift_12_C,ift_12_Z,ift_13_X,ift_13_D,ift_13_C,ift_13_Z,ift_14_X,ift_14_D,ift_14_C,ift_14_Z,ift_15_X,ift_15_D,ift_15_C,ift_15_Z,ift_16_X,ift_16_D,ift_16_C,ift_16_Z,ift_17_X,ift_17_D,ift_17_C,ift_17_Z,ift_18_X,ift_18_D,ift_18_C,ift_18_Z,ift_19_X,ift_19_D,ift_19_C,ift_19_Z,flagella_0_U,flagella_1_U
10,7.507507507507507,616.0,14.0,1.0,10.0,1.0,22.0,-1.0,0.0,1.0,14.0,1.0,10.0,1.0,16.0,1.0,10.0,1.0,11.0,1.0,10.0,1.0,15.0,1.0,10.0,0.0,17.0,1.0,10.0,1.0,11.0,1.0,10.0,1.0,13.0,1.0,10.0,0.0,17.0,1.0,10.0,0.0,12.0,1.0,10.0,0.0,11.0,1.0,10.0,1.0,12.0,1.0,10.0,0.0,9.0,1.0,10.0,1.0,15.0,1.0,10.0,0.0,5.0,-1.0,0.0,1.0,19.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,18.0,1.0,10.0,1.0,15.0,1.0,0.0,1.0,188.0,26.0
11,8.258258258258257,618.0,18.0,1.0,10.0,1.0,17.0,-1.0,0.0,1.0,15.0,1.0,10.0,1.0,21.0,1.0,10.0,1.0,14.0,1.0,10.0,1.0,16.0,1.0,10.0,0.0,18.0,1.0,10.0,1.0,14.0,1.0,10.0,1.0,14.0,1.0,10.0,0.0,18.0,1.0,10.0,0.0,14.0,1.0,10.0,0.0,13.0,1.0,10.0,1.0,17.0,1.0,10.0,0.0,13.0,1.0,10.0,1.0,16.0,1.0,10.0,0.0,3.0,-1.0,0.0,1.0,20.0,1.0,10.0,1.0,11.0,1.0,10.0,1.0,18.0,1.0,10.0,1.0,15.0,1.0,0.0,1.0,188.0,24.0
12,9.00900900900901,621.0,19.0,1.0,10.0,1.0,15.0,-1.0,0.0,1.0,16.0,1.0,10.0,1.0,22.0,1.0,10.0,1.0,16.0,1.0,10.0,1.0,20.0,1.0,10.0,0.0,19.0,1.0,10.0,1.0,15.0,1.0,10.0,1.0,14.0,1.0,10.0,0.0,19.0,1.0,10.0,0.0,15.0,1.0,10.0,0.0,15.0,1.0,10.0,1.0,18.0,1.0,10.0,0.0,17.0,1.0,10.0,1.0,18.0,1.0,10.0,0.0,-1.0,-1.0,0.0,1.0,20.0,1.0,10.0,1.0,13.0,1.0,10.0,1.0,19.0,1.0,10.0,1.0,18.0,1.0,0.0,1.0,186.0,23.0
13,9.75975975975976,612.0,20.0,1.0,10.0,1.0,11.0,-1.0,0.0,1.0,17.0,1.0,10.0,1.0,-1.0,1.0,0.0,1.0,17.0,1.0,10.0,1.0,20.0,1.0,10.0,0.0,20.0,1.0,10.0,1.0,15.0,1.0,10.0,1.0,15.0,1.0,10.0,0.0,19.0,1.0,10.0,0.0,15.0,1.0,10.0,0.0,17.0,1.0,10.0,1.0,19.0,1.0,10.0,0.0,17.0,1.0,10.0,1.0,18.0,1.0,10.0,0.0,0.0,1.0,10.0,1.0,20.0,1.0,10.0,1.0,13.0,1.0,10.0,1.0,20.0,1.0,10.0,1.0,20.0,1.0,0.0,1.0,185.0,33.0
14,10.51051051051051,615.0,21.0,1.0,10.0,1.0,10.0,-1.0,0.0,1.0,20.0,1.0,10.0,1.0,31.0,-1.0,0.0,1.0,18.0,1.0,10.0,1.0,22.0,1.0,10.0,0.0,20.0,1.0,10.0,1.0,17.0,1.0,10.0,1.0,16.0,1.0,10.0,0.0,20.0,1.0,10.0,0.0,16.0,1.0,10.0,0.0,19.0,1.0,10.0,1.0,20.0,1.0,10.0,0.0,18.0,1.0,10.0,1.0,18.0,1.0,10.0,0.0,2.0,1.0,10.0,1.0,20.0,1.0,10.0,1.0,13.0,1.0,10.0,1.0,21.0,1.0,10.0,1.0,21.0,1.0,0.0,1.0,183.0,32.0
15,11.26126126126126,617.0,25.0,1.0,10.0,1.0,7.0,-1.0,0.0,1.0,22.0,1.0,10.0,1.0,27.0,-1.0,0.0,1.0,18.0,1.0,10.0,1.0,23.0,1.0,10.0,0.0,22.0,1.0,10.0,1.0,17.0,1.0,10.0,1.0,18.0,1.0,10.0,0.0,21.0,1.0,10.0,0.0,17.0,1.0,10.0,0.0,19.0,1.0,10.0,1.0,22.0,1.0,10.0,0.0,20.0,1.0,10.0,1.0,20.0,1.0,10.0,0.0,3.0,1.0,10.0,1.0,20.0,1.0,10.0,1.0,18.0,1.0,10.0,1.0,21.0,1.0,10.0,1.0,22.0,1.0,0.0,1.0,182.0,31.0
16,12.012012012012011,618.0,26.0,1.0,10.0,1.0,4.0,-1.0,0.0,1.0,24.0,1.0,10.0,1.0,25.0,-1.0,0.0,1.0,19.0,1.0,10.0,1.0,25.0,1.0,10.0,0.0,22.0,1.0,10.0,1.0,19.0,1.0,10.0,1.0,18.0,1.0,10.0,0.0,22.0,1.0,10.0,0.0,17.0,1.0,10.0,0.0,20.0,1.0,10.0,1.0,23.0,1.0,10.0,0.0,21.0,1.0,10.0,1.0,21.0,1.0,10.0,0.0,5.0,1.0,10.0,1.0,22.0,1.0,10.0,1.0,19.0,1.0,10.0,1.0,24.0,1.0,10.0,1.0,23.0,1.0,0.0,1.0,182.0,30.0
17,12.762762762762762,618.0,28.0,1.0,10.0,1.0,4.0,-1.0,0.0,1.0,25.0,1.0,10.0,1.0,22.0,-1.0,0.0,1.0,21.0,1.0,10.0,1.0,27.0,1.0,10.0,0.0,24.0,1.0,10.0,1.0,19.0,1.0,10.0,1.0,19.0,1.0,10.0,0.0,24.0,1.0,10.0,0.0,19.0,1.0,10.0,0.0,22.0,1.0,10.0,1.0,23.0,1.0,10.0,0.0,21.0,1.0,10.0,1.0,22.0,1.0,10.0,0.0,5.0,1.0,10.0,1.0,23.0,1.0,10.0,1.0,22.0,1.0,10.0,1.0,28.0,1.0,10.0,1.0,27.0,1.0,0.0,1.0,182.0,30.0
18,13.513513513513512,619.0,40.0,-1.0,0.0,1.0,3.0,-1.0,0.0,1.0,25.0,1.0,10.0,1.0,17.0,-1.0,0.0,1.0,23.0,1.0,10.0,1.0,28.0,1.0,10.0,0.0,28.0,1.0,10.0,1.0,22.0,1.0,10.0,1.0,23.0,1.0,10.0,0.0,25.0,1.0,10.0,0.0,20.0,1.0,10.0,0.0,23.0,1.0,10.0,1.0,24.0,1.0,10.0,0.0,22.0,1.0,10.0,1.0,22.0,1.0,10.0,0.0,5.0,1.0,10.0,1.0,24.0,1.0,10.0,1.0,23.0,1.0,10.0,1.0,29.0,1.0,10.0,1.0,28.0,1.0,0.0,1.0,181.0,40.0
19,14.264264264264263,621.0,37.0,-1.0,0.0,1.0,2.0,-1.0,0.0,1.0,25.0,1.0,10.0,1.0,14.0,-1.0,0.0,1.0,23.0,1.0,10.0,1.0,30.0,1.0,10.0,0.0,29.0,1.0,10.0,1.0,23.0,1.0,10.0,1.0,24.0,1.0,10.0,0.0,26.0,1.0,10.0,0.0,22.0,1.0,10.0,0.0,24.0,1.0,10.0,1.0,28.0,1.0,10.0,0.0,24.0,1.0,10.0,1.0,23.0,1.0,10.0,0.0,7.0,1.0,10.0,1.0,24.0,1.0,10.0,1.0,27.0,1.0,10.0,1.0,32.0,1.0,10.0,1.0,29.0,1.0,0.0,1.0,180.0,39.0
20,15.015015015015013,614.0,36.0,-1.0,0.0,1.0,0.0,1.0,10.0,1.0,26.0,1.0,10.0,1.0,10.0,-1.0,0.0,1.0,23.0,1.0,10.0,1.0,30.0,1.0,10.0,0.0,34.0,1.0,10.0,1.0,25.0,1.0,10.0,1.0,25.0,1.0,10.0,0.0,27.0,1.0,10.0,0.0,24.0,1.0,10.0,0.0,25.0,1.0,10.0,1.0,30.0,1.0,10.0,0.0,24.0,1.0,10.0,1.0,24.0,1.0,10.0,0.0,9.0,1.0,10.0,1.0,27.0,1.0,10.0,1.0,31.0,1.0,10.0,1.0,34.0,1.0,10.0,1.0,31.0,1.0,0.0,1.0,180.0,36.0
21,15.765765765765765,615.0,32.0,-1.0,0.0,1.0,1.0,1.0,10.0,1.0,28.0,1.0,10.0,1.0,6.0,-1.0,0.0,1.0,25.0,1.0,10.0,1.0,31.0,1.0,10.0,0.0,37.0,1.0,10.0,1.0,25.0,1.0,10.0,1.0,29.0,1.0,10.0,0.0,31.0,1.0,10.0,0.0,27.0,1.0,10.0,0.0,25.0,1.0,10.0,1.0,31.0,1.0,10.0,0.0,25.0,1.0,10.0,1.0,25.0,1.0,10.0,0.0,12.0,1.0,10.0,1.0,28.0,1.0,10.0,1.0,36.0,1.0,10.0,1.0,43.0,-1.0,0.0,1.0,31.0,1.0,0.0,1.0,179.0,46.0
22,16.516516516516514,615.0,28.0,-1.0,0.0,1.0,2.0,1.0,10.0,1.0,30.0,1.0,10.0,1.0,5.0,-1.0,0.0,1.0,27.0,1.0,10.0,1.0,32.0,1.0,10.0,0.0,38.0,1.0,10.0,1.0,26.0,1.0,10.0,1.0,29.0,1.0,10.0,0.0,33.0,1.0,10.0,0.0,28.0,1.0,10.0,0.0,27.0,1.0,10.0,1.0,36.0,1.0,10.0,0.0,26.0,1.0,10.0,1.0,25.0,1.0,10.0,0.0,14.0,1.0,10.0,1.0,28.0,1.0,10.0,1.0,38.0,1.0,10.0,1.0,41.0,-1.0,0.0,1.0,32.0,1.0,0.0,1.0,179.0,46.0
23,17.267267267267265,615.0,26.0,-1.0,0.0,1.0,4.0,1.0,10.0,1.0,30.0,1.0,10.0,1.0,-1.0,-1.0,0.0,1.0,28.0,1.0,10.0,1.0,34.0,1.0,10.0,0.0,38.0,1.0,10.0,1.0,27.0,1.0,10.0,1.0,33.0,1.0,10.0,0.0,34.0,1.0,10.0,0.0,29.0,1.0,10.0,0.0,30.0,1.0,10.0,1.0,37.0,1.0,10.0,0.0,27.0,1.0,10.0,1.0,28.0,1.0,10.0,0.0,16.0,1.0,10.0,1.0,31.0,1.0,10.0,1.0,40.0,1.0,10.0,1.0,40.0,-1.0,0.0,1.0,32.0,1.0,0.0,1.0,179.0,46.0
24,18.01801801801802,606.0,23.0,-1.0,0.0,1.0,6.0,1.0,10.0,1.0,34.0,1.0,10.0,1.0,0.0,1.0,10.0,1.0,30.0,1.0,10.0,1.0,37.0,1.0,10.0,0.0,39.0,1.0,10.0,1.0,28.0,1.0,10.0,1.0,34.0,1.0,10.0,0.0,34.0,1.0,10.0,0.0,29.0,1.0,10.0,0.0,30.0,1.0,10.0,1.0,39.0,1.0,10.0,0.0,28.0,1.0,10.0,1.0,29.0,1.0,10.0,0.0,19.0,1.0,10.0,1.0,35.0,1.0,10.0,1.0,40.0,1.0,10.0,1.0,38.0,-1.0,0.0,1.0,35.0,1.0,0.0,1.0,179.0,45.0
25,18.76876876876877,607.0,18.0,-1.0,0.0,1.0,7.0,1.0,10.0,1.0,35.0,1.0,10.0,1.0,1.0,1.0,10.0,1.0,30.0,1.0,10.0,1.0,38.0,1.0,10.0,0.0,41.0,1.0,10.0,1.0,28.0,1.0,10.0,1.0,38.0,1.0,10.0,0.0,34.0,1.0,10.0,0.0,31.0,1.0,10.0,0.0,30.0,1.0,10.0,1.0,41.0,1.0,10.0,0.0,30.0,1.0,10.0,1.0,31.0,1.0,10.0,0.0,23.0,1.0,10.0,1.0,36.0,1.0,10.0,1.0,41.0,1.0,10.0,1.0,38.0,-1.0,0.0,1.0,35.0,1.0,0.0,1.0,179.0,44.0
26,19.51951951951952,613.0,17.0,-1.0,0.0,1.0,8.0,1.0,10.0,1.0,35.0,1.0,10.0,1.0,3.0,1.0,10.0,1.0,30.0,1.0,10.0,1.0,41.0,1.0,10.0,0.0,50.0,-1.0,0.0,1.0,30.0,1.0,10.0,1.0,38.0,1.0,10.0,0.0,34.0,1.0,10.0,0.0,33.0,1.0,10.0,0.0,32.0,1.0,10.0,1.0,42.0,1.0,10.0,0.0,32.0,1.0,10.0,1.0,36.0,1.0,10.0,0.0,24.0,1.0,10.0,1.0,37.0,1.0,10.0,1.0,41.0,1.0,10.0,1.0,37.0,-1.0,0.0,1.0,36.0,1.0,0.0,1.0,176.0,51.0
27,20.27027027027027,617.0,15.0,-1.0,0.0,1.0,10.0,1.0,10.0,1.0,35.0,1.0,10.0,1.0,4.0,1.0,10.0,1.0,30.0,1.0,10.0,1.0,41.0,1.0,10.0,0.0,45.0,-1.0,0.0,1.0,31.0,1.0,10.0,1.0,39.0,1.0,10.0,0.0,36.0,1.0,10.0,0.0,34.0,1.0,10.0,0.0,34.0,1.0,10.0,1.0,42.0,1.0,10.0,0.0,34.0,1.0,10.0,1.0,37.0,1.0,10.0,0.0,24.0,1.0,10.0,1.0,41.0,1.0,10.0,1.0,42.0,1.0,10.0,1.0,35.0,-1.0,0.0,1.0,38.0,1.0,0.0,1.0,174.0,49.0
28,21.02102102102102,618.0,14.0,-1.0,0.0,1.0,12.0,1.0,10.0,1.0,35.0,1.0,10.0,1.0,4.0,1.0,10.0,1.0,31.0,1.0,10.0,1.0,42.0,1.0,10.0,0.0,41.0,-1.0,0.0,1.0,32.0,1.0,10.0,1.0,42.0,1.0,10.0,0.0,38.0,1.0,10.0,0.0,35.0,1.0,10.0,0.0,37.0,1.0,10.0,1.0,43.0,1.0,10.0,0.0,37.0,1.0,10.0,1.0,37.0,1.0,10.0,0.0,24.0,1.0,10.0,1.0,42.0,1.0,10.0,1.0,45.0,1.0,10.0,1.0,30.0,-1.0,0.0,1.0,38.0,1.0,0.0,1.0,174.0,48.0
29,21.77177177177177,620.0,12.0,-1.0,0.0,1.0,13.0,1.0,10.0,1.0,37.0,1.0,10.0,1.0,6.0,1.0,10.0,1.0,32.0,1.0,10.0,1.0,43.0,1.0,10.0,0.0,39.0,-1.0,0.0,1.0,36.0,1.0,10.0,1.0,44.0,1.0,10.0,0.0,40.0,1.0,10.0,0.0,35.0,1.0,10.0,0.0,38.0,1.0,10.0,1.0,45.0,1.0,10.0,0.0,37.0,1.0,10.0,1.0,38.0,1.0,10.0,0.0,25.0,1.0,10.0,1.0,42.0,1.0,10.0,1.0,45.0,1.0,10.0,1.0,29.0,-1.0,0.0,1.0,41.0,1.0,0.0,1.0,173.0,47.0
30,22.52252252252252,622.0,8.0,-1.0,0.0,1.0,14.0,1.0,10.0,1.0,37.0,1.0,10.0,1.0,6.0,1.0,10.0,1.0,35.0,1.0,10.0,1.0,45.0,1.0,10.0,0.0,35.0,-1.0,0.0,1.0,38.0,1.0,10.0,1.0,45.0,1.0,10.0,0.0,40.0,1.0,10.0,0.0,36.0,1.0,10.0,0.0,38.0,1.0,10.0,1.0,46.0,1.0,10.0,0.0,40.0,1.0,10.0,1.0,38.0,1.0,10.0,0.0,29.0,1.0,10.0,1.0,47.0,1.0,10.0,1.0,56.0,-1.0,0.0,1.0,29.0,-1.0,0.0,1.0,42.0,1.0,0.0,1.0,172.0,56.0
31,23.273273273273272,625.0,6.0,-1.0,0.0,1.0,16.0,1.0,10.0,1.0,38.0,1.0,10.0,1.0,6.0,1.0,10.0,1.0,37.0,1.0,10.0,1.0,46.0,1.0,10.0,0.0,31.0,-1.0,0.0,1.0,40.0,1.0,10.0,1.0,46.0,1.0,10.0,0.0,41.0,1.0,10.0,0.0,37.0,1.0,10.0,0.0,39.0,1.0,10.0,1.0,46.0,1.0,10.0,0.0,40.0,1.0,10.0,1.0,39.0,1.0,10.0,0.0,30.0,1.0,10.0,1.0,47.0,1.0,10.0,1.0,53.0,-1.0,0.0,1.0,27.0,-1.0,0.0,1.0,46.0,1.0,0.0,1.0,170.0,55.0
32,24.024024024024023,626.0,2.0,-1.0,0.0,1.0,16.0,1.0,10.0,1.0,43.0,1.0,10.0,1.0,7.0,1.0,10.0,1.0,38.0,1.0,10.0,1.0,48.0,1.0,10.0,0.0,28.0,-1.0,0.0,1.0,41.0,1.0,10.0,1.0,50.0,1.0,10.0,0.0,42.0,1.0,10.0,0.0,39.0,1.0,10.0,0.0,43.0,1.0,10.0,1.0,47.0,1.0,10.0,0.0,40.0,1.0,10.0,1.0,40.0,1.0,10.0,0.0,31.0,1.0,10.0,1.0,49.0,1.0,10.0,1.0,50.0,-1.0,0.0,1.0,25.0,-1.0,0.0,1.0,46.0,1.0,0.0,1.0,170.0,54.0
33,24.774774774774773,619.0,0.0,1.0,10.0,1.0,16.0,1.0,10.0,1.0,46.0,1.0,10.0,1.0,9.0,1.0,10.0,1.0,38.0,1.0,10.0,1.0,51.0,1.0,10.0,0.0,25.0,-1.0,0.0,1.0,42.0,1.0,10.0,1.0,51.0,1.0,10.0,0.0,43.0,1.0,10.0,0.0,39.0,1.0,10.0,0.0,44.0,1.0,10.0,1.0,48.0,1.0,10.0,0.0,41.0,1.0,10.0,1.0,43.0,1.0,10.0,0.0,34.0,1.0,10.0,1.0,49.0,1.0,10.0,1.0,49.0,-1.0,0.0,1.0,25.0,-1.0,0.0,1.0,47.0,1.0,0.0,1.0,168.0,53.0
34,25.525525525525524,620.0,1.0,1.0,10.0,1.0,19.0,1.0,10.0,1.0,46.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,38.0,1.0,10.0,1.0,52.0,1.0,10.0,0.0,24.0,-1.0,0.0,1.0,44.0,1.0,10.0,1.0,52.0,1.0,10.0,0.0,43.0,1.0,10.0,0.0,39.0,1.0,10.0,0.0,45.0,1.0,10.0,1.0,53.0,1.0,10.0,0.0,42.0,1.0,10.0,1.0,44.0,1.0,10.0,0.0,34.0,1.0,10.0,1.0,49.0,1.0,10.0,1.0,42.0,-1.0,0.0,1.0,22.0,-1.0,0.0,1.0,47.0,1.0,0.0,1.0,168.0,52.0
35,26.276276276276274,621.0,3.0,1.0,10.0,1.0,20.0,1.0,10.0,1.0,48.0,1.0,10.0,1.0,13.0,1.0,10.0,1.0,43.0,1.0,10.0,1.0,52.0,1.0,10.0,0.0,19.0,-1.0,0.0,1.0,45.0,1.0,10.0,1.0,52.0,1.0,10.0,0.0,43.0,1.0,10.0,0.0,40.0,1.0,10.0,0.0,47.0,1.0,10.0,1.0,53.0,1.0,10.0,0.0,43.0,1.0,10.0,1.0,45.0,1.0,10.0,0.0,36.0,1.0,10.0,1.0,0.0,1.0,0.0,1.0,41.0,-1.0,0.0,1.0,18.0,-1.0,0.0,1.0,50.0,1.0,0.0,1.0,167.0,62.0
36,27.027027027027025,622.0,9.0,1.0,10.0,1.0,22.0,1.0,10.0,1.0,49.0,1.0,10.0,1.0,16.0,1.0,10.0,1.0,45.0,1.0,10.0,1.0,52.0,1.0,10.0,0.0,17.0,-1.0,0.0,1.0,46.0,1.0,10.0,1.0,54.0,1.0,10.0,0.0,44.0,1.0,10.0,0.0,44.0,1.0,10.0,0.0,49.0,1.0,10.0,1.0,55.0,1.0,10.0,0.0,43.0,1.0,10.0,1.0,45.0,1.0,10.0,0.0,37.0,1.0,10.0,1.0,4.0,1.0,0.0,1.0,38.0,-1.0,0.0,1.0,14.0,-1.0,0.0,1.0,52.0,1.0,0.0,1.0,166.0,62.0
