   0.00000; 600.00000;   0.00000;  50.00000;   0.00000; 300.00000;   0.00000;   0.00000
   0.80080; 599.19947;   0.00000;  49.20564;   0.00000; 299.19994;   0.00000;   2.39495
   1.60160; 598.39947;   0.00000;  48.42442;   0.00000; 298.40137;   0.00000;   4.77474
   2.40240; 597.60001;   0.00000;  47.65667;   0.00000; 297.60429;   0.00000;   7.13902
   3.20320; 596.80108;   0.00000;  46.90278;   0.00000; 296.80870;   0.00000;   9.48744
   4.00400; 596.00268;   0.00000;  46.16310;   0.00000; 296.01461;   0.00000;  11.81961
   4.80480; 595.20482;   0.00000;  45.43799;   0.00000; 295.22200;   0.00000;  14.13520
   5.60561; 594.40748;   0.00000;  44.72781;   0.00000; 294.43089;   0.00000;  16.43382
   6.40641; 593.61067;   0.00000;  44.03294;   0.00000; 293.64127;   0.00000;  18.71513
   7.20721; 592.81438;   0.00000;  43.35371;   0.00000; 292.85314;   0.00000;  20.97877
   8.00801; 592.01862;   0.00000;  42.69049;   0.00000; 292.06650;   0.00000;  23.22438
   8.80881; 591.22338;   0.00000;  42.04363;   0.00000; 291.28136;   0.00000;  25.45164
   9.60961; 590.42866;   0.00000;  41.41345;   0.00000; 290.49770;   0.00000;  27.66019
  10.41041; 589.63445;   0.00000;  40.80029;   0.00000; 289.71554;   0.00000;  29.84972
  11.21121; 588.84076;   0.00000;  40.20447;   0.00000; 288.93486;   0.00000;  32.01991
  12.01201; 588.04758;   0.00000;  39.62628;   0.00000; 288.15566;   0.00000;  34.17047
  12.81281; 587.25492;   0.00000;  39.06602;   0.00000; 287.37795;   0.00000;  36.30111
  13.61361; 586.46276;   0.00000;  38.52397;   0.00000; 286.60172;   0.00000;  38.41156
  14.41441; 585.67110;   0.00000;  38.00036;   0.00000; 285.82697;   0.00000;  40.50157
  15.21522; 584.87995;   0.00000;  37.49543;   0.00000; 285.05369;   0.00000;  42.57093
  16.01602; 584.08930;   0.00000;  37.00940;   0.00000; 284.28188;   0.00000;  44.61942
  16.81682; 583.29914;   0.00000;  36.54244;   0.00000; 283.51154;   0.00000;  46.64688
  17.61762; 582.50948;   0.00000;  36.09471;   0.00000; 282.74267;   0.00000;  48.65314
  18.41842; 581.72031;   0.00000;  35.66634;   0.00000; 281.97526;   0.00000;  50.63810
  19.21922; 580.93162;   0.00000;  35.25743;   0.00000; 281.20930;   0.00000;  52.60165
  20.02002; 580.14342;   0.00000;  34.86805;   0.00000; 280.44480;   0.00000;  54.54373
  20.82082; 579.35571;   0.00000;  34.49823;   0.00000; 279.68174;   0.00000;  56.46432
  21.62162; 578.56847;   0.00000;  34.14799;   0.00000; 278.92013;   0.00000;  58.36342
  22.42242; 577.78170;   0.00000;  33.81727;   0.00000; 278.15996;   0.00000;  60.24106
  23.22322; 576.99541;   0.00000;  33.50603;   0.00000; 277.40122;   0.00000;  62.09733
  24.02402; 576.20959;   0.00000;  33.21417;   0.00000; 276.64392;   0.00000;  63.93232
  24.82482; 575.42424;   0.00000;  32.94154;   0.00000; 275.88804;   0.00000;  65.74618
  25.62563; 574.63935;   0.00000;  32.68799;   0.00000; 275.13359;   0.00000;  67.53908
  26.42643; 573.85491;   0.00000;  32.45332;   0.00000; 274.38055;   0.00000;  69.31122
  27.22723; 573.07094;   0.00000;  32.23730;   0.00000; 273.62892;   0.00000;  71.06284
  28.02803; 572.28742;   0.00000;  32.03966;   0.00000; 272.87870;   0.00000;  72.79422
  28.82883; 571.50435;   0.00000;  31.86012;   0.00000; 272.12989;   0.00000;  74.50565
  29.62963; 570.72173;   0.00000;  31.69835;   0.00000; 271.38248;   0.00000;  76.19744
  30.43043; 569.93955;   0.00000;  31.55403;   0.00000; 270.63646;   0.00000;  77.86996
  31.23123; 569.15781;   0.00000;  31.42677;   0.00000; 269.89184;   0.00000;  79.52358
  32.03203; 568.37652;   0.00000;  31.31620;   0.00000; 269.14860;   0.00000;  81.15868
  32.83283; 567.59566;   0.00000;  31.22191;   0.00000; 268.40675;   0.00000;  82.77568
  33.63363; 566.81524;   0.00000;  31.14348;   0.00000; 267.66628;   0.00000;  84.37500
  34.43443; 566.03525;   0.00000;  31.08047;   0.00000; 266.92719;   0.00000;  85.95709
  35.23524; 565.25569;   0.00000;  31.03244;   0.00000; 266.18948;   0.00000;  87.52240
  36.03604; 564.47655;   0.00000;  30.99892;   0.00000; 265.45313;   0.00000;  89.07139
  36.83684; 563.69784;   0.00000;  30.97947;   0.00000; 264.71817;   0.00000;  90.60452
  37.63764; 562.91956;   0.00000;  30.97360;   0.00000; 263.98457;   0.00000;  92.12228
  38.43844; 562.14169;   0.00000;  30.98086;   0.00000; 263.25233;   0.00000;  93.62512
  39.23924; 561.36424;   0.00000;  31.00076;   0.00000; 262.52147;   0.00000;  95.11352
  40.04004; 560.58722;   0.00000;  31.03285;   0.00000; 261.79197;   0.00000;  96.58797
  40.84084; 559.81060;   0.00000;  31.07666;   0.00000; 261.06383;   0.00000;  98.04891
  41.64164; 559.03440;   0.00000;  31.13172;   0.00000; 260.33706;   0.00000;  99.49682
  42.44244; 558.25861;   0.00000;  31.19758;   0.00000; 259.61165;   0.00000; 100.93216
  43.24324; 557.48324;   0.00000;  31.27380;   0.00000; 258.88760;   0.00000; 102.35536
  44.04404; 556.70827;   0.00000;  31.35994;   0.00000; 258.16492;   0.00000; 103.76687
  44.84484; 555.93371;   0.00000;  31.45557;   0.00000; 257.44360;   0.00000; 105.16712
  45.64565; 555.15956;   0.00000;  31.56027;   0.00000; 256.72365;   0.00000; 106.55652
  46.44645; 554.38582;   0.00000;  31.67363;   0.00000; 256.00506;   0.00000; 107.93549
  47.24725; 553.61248;   0.00000;  31.79527;   0.00000; 255.28784;   0.00000; 109.30442
  48.04805; 552.83955;   0.00000;  31.92479;   0.00000; 254.57199;   0.00000; 110.66368
  48.84885; 552.06702;   0.00000;  32.06182;   0.00000; 253.85751;   0.00000; 112.01365
  49.64965; 551.29489;   0.00000;  32.20602;   0.00000; 253.14440;   0.00000; 113.35469
  50.45045; 550.52316;   0.00000;  32.35703;   0.00000; 252.43267;   0.00000; 114.68714
  51.25125; 549.75184;   0.00000;  32.51451;   0.00000; 251.72232;   0.00000; 116.01132
  52.05205; 548.98092;   0.00000;  32.67816;   0.00000; 251.01335;   0.00000; 117.32756
  52.85285; 548.21040;   0.00000;  32.84767;   0.00000; 250.30577;   0.00000; 118.63616
  53.65365; 547.44028;   0.00000;  33.02273;   0.00000; 249.59957;   0.00000; 119.93741
  54.45445; 546.67056;   0.00000;  33.20307;   0.00000; 248.89477;   0.00000; 121.23160
  55.25526; 545.90125;   0.00000;  33.38842;   0.00000; 248.19136;   0.00000; 122.51898
  56.05606; 545.13233;   0.00000;  33.57852;   0.00000; 247.48935;   0.00000; 123.79981
  56.85686; 544.36381;   0.00000;  33.77311;   0.00000; 246.78874;   0.00000; 125.07433
  57.65766; 543.59570;   0.00000;  33.97198;   0.00000; 246.08954;   0.00000; 126.34278
  58.45846; 542.82798;   0.00000;  34.17488;   0.00000; 245.39175;   0.00000; 127.60538
  59.25926; 542.06067;   0.00000;  34.38162;   0.00000; 244.69539;   0.00000; 128.86233
  60.06006; 541.29375;   0.00000;  34.59197;   0.00000; 244.00044;   0.00000; 130.11384
  60.86086; 540.52724;   0.00000;  34.80575;   0.00000; 243.30692;   0.00000; 131.36009
  61.66166; 539.76113;   0.00000;  35.02277;   0.00000; 242.61483;   0.00000; 132.60127
  62.46246; 538.99542;   0.00000;  35.24286;   0.00000; 241.92418;   0.00000; 133.83754
  63.26326; 538.23011;   0.00000;  35.46585;   0.00000; 241.23497;   0.00000; 135.06907
  64.06406; 537.46521;   0.00000;  35.69157;   0.00000; 240.54721;   0.00000; 136.29602
  64.86486; 536.70071;   0.00000;  35.91987;   0.00000; 239.86091;   0.00000; 137.51852
  65.66567; 535.93661;   0.00000;  36.15062;   0.00000; 239.17606;   0.00000; 138.73671
  66.46647; 535.17291;   0.00000;  36.38367;   0.00000; 238.49268;   0.00000; 139.95074
  67.26727; 534.40962;   0.00000;  36.61889;   0.00000; 237.81078;   0.00000; 141.16071
  68.06807; 533.64673;   0.00000;  36.85616;   0.00000; 237.13035;   0.00000; 142.36676
  68.86887; 532.88425;   0.00000;  37.09536;   0.00000; 236.45140;   0.00000; 143.56898
  69.66967; 532.12218;   0.00000;  37.33638;   0.00000; 235.77395;   0.00000; 144.76749
  70.47047; 531.36051;   0.00000;  37.57911;   0.00000; 235.09800;   0.00000; 145.96238
  71.27127; 530.59925;   0.00000;  37.82345;   0.00000; 234.42355;   0.00000; 147.15374
  72.07207; 529.83840;   0.00000;  38.06931;   0.00000; 233.75061;   0.00000; 148.34168
  72.87287; 529.07796;   0.00000;  38.31659;   0.00000; 233.07919;   0.00000; 149.52626
  73.67367; 528.31793;   0.00000;  38.56521;   0.00000; 232.40929;   0.00000; 150.70757
  74.47447; 527.55831;   0.00000;  38.81508;   0.00000; 231.74093;   0.00000; 151.88569
  75.27528; 526.79910;   0.00000;  39.06613;   0.00000; 231.07410;   0.00000; 153.06067
  76.07608; 526.04030;   0.00000;  39.31828;   0.00000; 230.40882;   0.00000; 154.23260
  76.87688; 525.28191;   0.00000;  39.57146;   0.00000; 229.74510;   0.00000; 155.40153
  77.67768; 524.52394;   0.00000;  39.82560;   0.00000; 229.08293;   0.00000; 156.56753
  78.47848; 523.76639;   0.00000;  40.08065;   0.00000; 228.42233;   0.00000; 157.73064
  79.27928; 523.00925;   0.00000;  40.33653;   0.00000; 227.76331;   0.00000; 158.89092
  80.08008; 522.25252;   0.00000;  40.59320;   0.00000; 227.10587;   0.00000; 160.04842
  80.88088; 521.49622;   0.00000;  40.85059;   0.00000; 226.45001;   0.00000; 161.20318
  81.68168; 520.74033;   0.00000;  41.10866;   0.00000; 225.79576;   0.00000; 162.35525
  82.48248; 519.98486;   0.00000;  41.36735;   0.00000; 225.14311;   0.00000; 163.50468
  83.28328; 519.22981;   0.00000;  41.62662;   0.00000; 224.49208;   0.00000; 164.65149
  84.08408; 518.47518;   0.00000;  41.88642;   0.00000; 223.84266;   0.00000; 165.79573
  84.88488; 517.72098;   0.00000;  42.14672;   0.00000; 223.19487;   0.00000; 166.93743
  85.68569; 516.96720;   0.00000;  42.40746;   0.00000; 222.54872;   0.00000; 168.07662
  86.48649; 516.21384;   0.00000;  42.66861;   0.00000; 221.90422;   0.00000; 169.21333
  87.28729; 515.46091;   0.00000;  42.93013;   0.00000; 221.26136;   0.00000; 170.34759
  88.08809; 514.70841;   0.00000;  43.19200;   0.00000; 220.62017;   0.00000; 171.47943
  88.88889; 513.95633;   0.00000;  43.45416;   0.00000; 219.98064;   0.00000; 172.60887
  89.68969; 513.20468;   0.00000;  43.71660;   0.00000; 219.34279;   0.00000; 173.73593
  90.49049; 512.45346;   0.00000;  43.97929;   0.00000; 218.70662;   0.00000; 174.86063
  91.29129; 511.70267;   0.00000;  44.24218;   0.00000; 218.07214;   0.00000; 175.98300
  92.09209; 510.95231;   0.00000;  44.50526;   0.00000; 217.43937;   0.00000; 177.10306
  92.89289; 510.20239;   0.00000;  44.76850;   0.00000; 216.80830;   0.00000; 178.22081
  93.69369; 509.45290;   0.00000;  45.03187;   0.00000; 216.17895;   0.00000; 179.33628
  94.49449; 508.70385;   0.00000;  45.29535;   0.00000; 215.55132;   0.00000; 180.44948
  95.29530; 507.95523;   0.00000;  45.55892;   0.00000; 214.92543;   0.00000; 181.56043
  96.09610; 507.20704;   0.00000;  45.82255;   0.00000; 214.30128;   0.00000; 182.66913
  96.89690; 506.45930;   0.00000;  46.08622;   0.00000; 213.67887;   0.00000; 183.77560
  97.69770; 505.71200;   0.00000;  46.34992;   0.00000; 213.05823;   0.00000; 184.87986
  98.49850; 504.96513;   0.00000;  46.61362;   0.00000; 212.43935;   0.00000; 185.98190
  99.29930; 504.21871;   0.00000;  46.87731;   0.00000; 211.82224;   0.00000; 187.08174
 100.10010; 503.47273;   0.00000;  47.14096;   0.00000; 211.20692;   0.00000; 188.17939
 100.90090; 502.72720;   0.00000;  47.40457;   0.00000; 210.59338;   0.00000; 189.27485
 101.70170; 501.98211;   0.00000;  47.66811;   0.00000; 209.98165;   0.00000; 190.36813
 102.50250; 501.23747;   0.00000;  47.93157;   0.00000; 209.37172;   0.00000; 191.45924
 103.30330; 500.49327;   0.00000;  48.19493;   0.00000; 208.76361;   0.00000; 192.54818
 104.10410; 499.74953;   0.00000;  48.45819;   0.00000; 208.15733;   0.00000; 193.63496
 104.90490; 499.00623;   0.00000;  48.72132;   0.00000; 207.55288;   0.00000; 194.71958
 105.70571; 498.26338;   0.00000;  48.98431;   0.00000; 206.95026;   0.00000; 195.80204
