,time,L0,B0,L1,B1,A
95,190.1901901901902,199.56949667031864,0.0,468.6090863540285,0.0,931.8214169756526
96,192.1921921921922,200.04737731418226,0.0,467.3679408193435,0.0,932.5846818664739
97,194.1941941941942,200.51971047509738,0.0,466.1304408839513,0.0,933.349848640951
98,196.1961961961962,200.9866136488569,0.0,464.8966027210552,0.0,934.1167836300875
99,198.1981981981982,201.44820079597542,0.0,463.66644238901193,0.0,934.8853568150123
100,200.20020020020021,201.90458248601317,0.0,462.4399758313124,0.0,935.6554416826741
101,202.20220220220222,202.35586601011354,0.0,461.21721887627643,0.0,936.4269151136097
102,204.20420420420422,202.80215577031447,0.0,459.998187239201,0.0,937.1996569904842
103,206.20620620620622,203.24355315168586,0.0,458.7828965198509,0.0,937.9735503284629
104,208.20820820820822,203.6801565675157,0.0,457.5713622014741,0.0,938.7484812310098
105,210.21021021021022,204.11206161350194,0.0,456.36359965076826,0.0,939.5243387357294
106,212.21221221221222,204.53936116740127,0.0,455.15962411733403,0.0,940.3010147152644
107,214.21421421421422,204.96214566955223,0.0,453.9594507347304,0.0,941.0784035957171
108,216.21621621621622,205.38050300761057,0.0,452.76309451794464,0.0,941.8564024744444
109,218.21821821821823,205.79451860108324,0.0,451.57057036263467,0.0,942.6349110362818
110,220.22022022022023,206.20427550452735,0.0,450.3818930445142,0.0,943.4138314509581
111,222.22222222222223,206.6098544980334,0.0,449.197077218634,0.0,944.1930682833323
112,224.22422422422426,207.01133430433705,0.0,448.0161374199647,0.0,944.972528275698
113,226.22622622622626,207.40879147887154,0.0,446.83908806055854,0.0,945.7521204605697
114,228.22822822822826,207.8023005048961,0.0,445.66594342882826,0.0,946.5317560662753
115,230.23023023023026,208.19193386900588,0.0,444.49671768860657,0.0,947.3113484423873
116,232.23223223223226,208.57776214304803,0.0,443.3314248782938,0.0,948.0908129786579
117,234.23423423423426,208.95985413679995,0.0,442.1700789108335,0.0,948.8700669523663
118,236.23623623623627,209.33827681833282,0.0,441.0126935709282,0.0,949.6490296107388
119,238.23823823823827,209.71309540299643,0.0,439.8592825142398,0.0,950.4276220827635
120,240.24024024024027,210.08437340929015,0.0,438.70985926618897,0.0,951.2057673245206
121,242.24224224224227,210.45217273299778,0.0,437.5644372209649,0.0,951.983390046037
122,244.24424424424427,210.8165537507801,0.0,436.42302964088117,0.0,952.7604166083385
123,246.24624624624627,211.17757526885538,0.0,435.2856496538566,0.0,953.5367750772878
124,248.24824824824827,211.53529459932813,0.0,434.1523102524238,0.0,954.3123951482478
125,250.25025025025028,211.8897676031847,0.0,433.02302429232606,0.0,955.0872081044889
126,252.25225225225228,212.24104875854073,0.0,431.89780449149436,0.0,955.8611467499645
127,254.25425425425428,212.5891912284626,0.0,430.7766634290162,0.0,956.6341453425208
128,256.2562562562563,212.9342468311816,0.0,429.6596135426541,0.0,957.406139626164
129,258.2582582582583,213.27626610332106,0.0,428.54666712774184,0.0,958.1770667689367
130,260.2602602602603,213.61529833441222,0.0,427.43783633565346,0.0,958.946865329934
131,262.2622622622623,213.9513916436107,0.0,426.3331331729749,0.0,959.7154751834141
132,264.2642642642643,214.28459300942598,0.0,425.232569499898,0.0,960.4828374906757
133,266.2662662662663,214.61494823812856,0.0,424.13615702759654,0.0,961.2488947342746
134,268.2682682682683,214.942502024788,0.0,423.0439073171434,0.0,962.0135906580682
135,270.2702702702703,215.26729797983523,0.0,421.95583177785653,0.0,962.776870242308
136,272.2722722722723,215.5893786536841,0.0,420.8719416656143,0.0,963.5386796807013
137,274.2742742742743,215.90878557600396,0.0,419.79224808145324,0.0,964.2989663425425
138,276.2762762762763,216.22555943943098,0.0,418.7167619728934,0.0,965.0576785876752
139,278.2782782782783,216.5397399292232,0.0,417.6454941285976,0.0,965.8147659421788
140,280.2802802802803,216.85136576843857,0.0,416.5784551770985,0.0,966.5701790544626
141,282.2822822822823,217.16047476996604,0.0,415.5156555856599,0.0,967.3238696443738
142,284.2842842842843,217.46710385774105,0.0,414.4571056585646,0.0,968.0757904836939
143,286.2862862862863,217.77128908655143,0.0,413.40281553538074,0.0,968.8258953780675
144,288.2882882882883,218.07306571151932,0.0,412.3527951903918,0.0,969.5741390980885
145,290.29029029029033,218.3724682513182,0.0,411.30705443189396,0.0,970.3204773167874
146,292.2922922922923,218.6695303765424,0.0,410.26560289745214,0.0,971.0648667260051
147,294.29429429429433,218.96428498586693,0.0,409.22845005352144,0.0,971.8072649606113
148,296.2962962962963,219.25676422563592,0.0,408.19560519376915,0.0,972.5476305805946
149,298.29829829829833,219.54699950669396,0.0,407.1670774373449,0.0,973.2859230559608
150,300.3003003003003,219.83502152365642,0.0,406.14287572724356,0.0,974.0221027490995
151,302.30230230230234,220.12086035200886,0.0,405.123008831016,0.0,974.7561308169747
152,304.3043043043043,220.4045453867905,0.0,404.10748533675905,0.0,975.48796927645
153,306.30630630630634,220.68610534578897,0.0,403.0963136510549,0.0,976.2175810031557
154,308.3083083083083,220.9655683073934,0.0,402.0895019979675,0.0,976.9449296946387
155,310.31031031031034,221.2429617251016,0.0,401.0870584173593,0.0,977.6699798575387
156,312.3123123123123,221.51831244121016,0.0,400.088990763203,0.0,978.3926967955864
157,314.31431431431434,221.79164671899906,0.0,399.09530670266105,0.0,979.1130465783394
158,316.3163163163163,222.0629902992364,0.0,398.1060137161649,0.0,979.8309959845982
159,318.31831831831835,222.3323683311087,0.0,397.12111909249944,0.0,980.5465125763914
160,320.3203203203203,222.59980541472922,0.0,396.1406299283776,0.0,981.2595646568927
161,322.32232232232235,222.86532561673937,0.0,395.16455312696684,0.0,981.9701212562933
162,324.3243243243244,223.12895248216387,0.0,394.19289539629307,0.0,982.6781521215426
163,326.32632632632635,223.39070904601343,0.0,393.2256632476657,0.0,983.3836277063205
164,328.3283283283284,223.65061788167014,0.0,392.2628629959748,0.0,984.0865191223546
165,330.33033033033036,223.9087010888559,0.0,391.304500757003,0.0,984.7867981541406
166,332.3323323323324,224.16498028304076,0.0,390.3505824448434,0.0,985.4844372721154
167,334.33433433433436,224.41947662215577,0.0,389.40111377121514,0.0,986.1794096066286
168,336.3363363363364,224.67221081679418,0.0,388.45610024398803,0.0,986.8716889392173
169,338.33833833833836,224.92320313991794,0.0,387.51554716571604,0.0,987.5612496943655
170,340.3403403403404,225.1724734427137,0.0,386.5794596326116,0.0,988.2480669246743
171,342.34234234234236,225.42004119448958,0.0,385.64784253512136,0.0,988.9321162703886
172,344.3443443443444,225.66592544626928,0.0,384.7207005535905,0.0,989.6133740001397
173,346.34634634634637,225.9101448519422,0.0,383.7980381577039,0.0,990.2918169903535
174,348.3483483483484,226.15271768067603,0.0,382.8798596054019,0.0,990.9674227139217
175,350.35035035035037,226.39366182535395,0.0,381.9661689415792,0.0,991.6401692330664
176,352.3523523523524,226.63299481062197,0.0,381.05696999679924,0.0,992.3100351925784
177,354.35435435435437,226.8707338262223,0.0,380.15226638812436,0.0,992.9769997856529
178,356.3563563563564,227.10689572753301,0.0,379.2520615173119,0.0,993.6410427551546
179,358.3583583583584,227.34149700911328,0.0,378.3563585668524,0.0,994.3021444240338
180,360.3603603603604,227.57455383215475,0.0,377.4651605004613,0.0,994.9602856673836
181,362.3623623623624,227.8060820313553,0.0,376.5784700619372,0.0,995.6154479067071
182,364.3643643643644,228.03609712143202,0.0,375.69628977403784,0.0,996.2676131045297
183,366.3663663663664,228.2646143032827,0.0,374.8186219373755,0.0,996.9167637593414
184,368.3683683683684,228.4916484697956,0.0,373.94546862933134,0.0,997.5628829008726
185,370.3703703703704,228.71721421290218,0.0,373.0768317031345,0.0,998.2059540839629
186,372.3723723723724,228.94132591102385,0.0,372.2127127943445,0.0,998.8459612946311
187,374.3743743743744,229.16399765915895,0.0,371.3531133129946,0.0,999.4828890278459
188,376.3763763763764,229.38524324489148,0.0,370.49803443998576,0.0,1000.1167223151223
189,378.3783783783784,229.60507618777774,0.0,369.64747712932757,0.0,1000.7474466828942
190,380.3803803803804,229.8235097449085,0.0,368.80144210733744,0.0,1001.3750481477535
191,382.3823823823824,230.04055691621144,0.0,367.959929871867,0.0,1001.999513211921
192,384.3843843843844,230.2562304494936,0.0,367.1229406915562,0.0,1002.6208288589497
193,386.38638638638645,230.47054284522406,0.0,366.2904746051146,0.0,1003.2389825496608
194,388.3883883883884,230.6835063658978,0.0,365.46253142119673,0.0,1003.8539622129051
195,390.39039039039045,230.89513309825614,0.0,364.6391107245183,0.0,1004.4657561772252
196,392.3923923923924,231.10543488239458,0.0,363.8202118664588,0.0,1005.0743532511462
197,394.39439439439445,231.31442332365515,0.0,363.00583396540605,0.0,1005.6797427109384
198,396.3963963963964,231.52210981092497,0.0,362.19597590790795,0.0,1006.2819142811667
199,398.39839839839846,231.728505521094,0.0,361.3906363482631,0.0,1006.8808581306425
200,400.40040040040043,231.93362142331296,0.0,360.58981370814604,0.0,1007.4765648685407
201,402.40240240240246,232.1374682830519,0.0,359.79350617626665,0.0,1008.0690255406811
202,404.40440440440443,232.34005666595905,0.0,359.0017117080646,0.0,1008.658231625976
203,406.40640640640646,232.54139695065078,0.0,358.21442802664535,0.0,1009.2441750227035
204,408.40840840840843,232.74149937242717,0.0,357.43165262786886,0.0,1009.8268479997035
205,410.41041041041046,232.9403739584153,0.0,356.65338277113636,0.0,1010.4062432704479
206,412.41241241241244,233.13803055158357,0.0,355.8796154819945,0.0,1010.9823539664216
207,414.41441441441447,233.33447882008406,0.0,355.11034755285925,0.0,1011.5551736270563
208,416.41641641641644,233.52972826089098,0.0,354.34557554304655,0.0,1012.1246961960621
209,418.41841841841847,233.723788203287,0.0,353.5852957788432,0.0,1012.6909160178693
210,420.42042042042044,233.91666781219703,0.0,352.8295043536195,0.0,1013.2538278341831
211,422.42242242242247,234.10837609136973,0.0,352.07819712798107,0.0,1013.8134267806488
212,424.42442442442444,234.29892189883924,0.0,351.3313697316967,0.0,1014.3697083694638
213,426.4264264264265,234.48831396881815,0.0,350.5890175665828,0.0,1014.9226684645987
214,428.42842842842845,234.6765608665784,0.0,349.851135800109,0.0,1015.4723033333123
215,430.4304304304305,234.86367101176796,0.0,349.1177193686056,0.0,1016.0186096196261
216,432.43243243243245,235.04965268297326,0.0,348.3887629779194,0.0,1016.5615843391071
217,434.4344344344345,235.23451402070745,0.0,347.6642611039108,0.0,1017.1012248753814
218,436.43643643643645,235.41826303028068,0.0,346.9442079929978,0.0,1017.6375289767212
219,438.4384384384385,235.60090758455277,0.0,346.2285976627446,0.0,1018.1704947527023
220,440.44044044044045,235.78245542656802,0.0,345.5174239024964,0.0,1018.7001206709352
221,442.4424424424425,235.96291418616474,0.0,344.8106802757185,0.0,1019.2264055381163
222,444.44444444444446,236.1422913833999,0.0,344.1083601208434,0.0,1019.7493484957563
223,446.4464464464465,236.32059440547548,0.0,343.4104565490558,0.0,1020.2689490454683
224,448.4484484484485,236.4978305231779,0.0,342.7169624467911,0.0,1020.7852070300306
225,450.4504504504505,236.67400689350518,0.0,342.02787047666584,0.0,1021.2981226298285
226,452.4524524524525,236.84913056210186,0.0,341.34317307844543,0.0,1021.8076963594523
227,454.4544544544545,237.0232084656006,0.0,340.66286247006076,0.0,1022.3139290643383
228,456.4564564564565,237.19624743386998,0.0,339.9869306486721,0.0,1022.8168219174574
229,458.4584584584585,237.36825419229808,0.0,339.31536939178966,0.0,1023.3163764159119
230,460.4604604604605,237.5392353799848,0.0,338.64817025930665,0.0,1023.8125943607082
231,462.4624624624625,237.7091975397528,0.0,337.98532459406294,0.0,1024.305477866184
232,464.4644644644645,237.87814711066864,0.0,337.32682352259786,0.0,1024.7950293667332
233,466.4664664664665,238.04609043823967,0.0,336.6726579569119,0.0,1025.281251604848
234,468.46846846846853,238.21303377648874,0.0,336.02281859584264,0.0,1025.7641476276683
235,470.4704704704705,238.37898328995433,0.0,335.37729592649055,0.0,1026.2437207835546
236,472.47247247247253,238.54394505561623,0.0,334.7360802256938,0.0,1026.7199747186896
237,474.4744744744745,238.70792506474672,0.0,334.09916156155293,0.0,1027.1929133737
238,476.47647647647653,238.87092922587578,0.0,333.4665297949045,0.0,1027.662540979219
239,478.4784784784785,239.03296338662503,0.0,332.8381745792506,0.0,1028.1288620341238
240,480.48048048048054,239.19403330861041,0.0,332.21408536468067,0.0,1028.5918813267083
241,482.4824824824825,239.35414467011634,0.0,331.5942513994993,0.0,1029.0516039303839
242,484.48448448448454,239.5133030739441,0.0,330.9786617314624,0.0,1029.508035194593
243,486.4864864864865,239.67151404899928,0.0,330.36730520958275,0.0,1029.9611807414174
244,488.48848848848854,239.8287830518121,0.0,329.76017048598464,0.0,1030.4110464622026
245,490.4904904904905,239.98511546798983,0.0,329.1572460178077,0.0,1030.8576385142019
246,492.49249249249254,240.14051661360176,0.0,328.5585200691591,0.0,1031.3009633172385
247,494.4944944944945,240.29499173649683,0.0,327.963980713115,0.0,1031.7410275503876
248,496.49649649649655,240.4485460175536,0.0,327.3736158337706,0.0,1032.1778381486752
249,498.4984984984985,240.6011845718628,0.0,326.7874131283395,0.0,1032.6114022997972
250,500.50050050050055,240.75291245818394,0.0,326.20536010769337,0.0,1033.0417274341219
251,502.5025025025025,240.90373472418455,0.0,325.62744409004057,0.0,1033.4688211857742
252,504.50450450450455,241.05365632911654,0.0,325.0536522182656,0.0,1033.892691452617
253,506.5065065065065,241.20268216731634,0.0,324.4839714578696,0.0,1034.3133463748134
254,508.50850850850856,241.35081707735313,0.0,323.91838859771326,0.0,1034.730794324933
255,510.5105105105105,241.4980658432518,0.0,323.35689025232335,0.0,1035.145043904424
256,512.5125125125126,241.64443319566476,0.0,322.79946286424473,0.0,1035.5561039400898
257,514.5145145145145,241.78992381299335,0.0,322.2460927064382,0.0,1035.9639834805678
258,516.5165165165166,241.9345423224582,0.0,321.69676588472373,0.0,1036.3686917928173
259,518.5185185185186,242.07829330111895,0.0,321.1514683402698,0.0,1036.7702383586104
260,520.5205205205206,242.22118127684317,0.0,320.61018585212776,0.0,1037.1686328710284
261,522.5225225225225,242.36321072922453,0.0,320.0729040398124,0.0,1037.5638852309623
262,524.5245245245246,242.50438610156775,0.0,319.5396083592886,0.0,1037.9560055391428
263,526.5265265265266,242.644711820498,0.0,319.0102840944201,0.0,1038.3450040850812
264,528.5285285285286,242.7841922462511,0.0,318.4849163898304,0.0,1038.7308913639176
265,530.5305305305305,242.9228316951524,0.0,317.9634902406683,0.0,1039.1136780641784
266,532.5325325325326,243.06063444251086,0.0,317.4459904940852,0.0,1039.4933750634032
267,534.5345345345346,243.19760472352763,0.0,316.9324018519129,0.0,1039.8699934245587
268,536.5365365365366,243.33374673416554,0.0,316.4227088733805,0.0,1040.2435443924533
269,538.5385385385385,243.46906463197817,0.0,315.9168959778703,0.0,1040.6140393901508
270,540.5405405405406,243.60356253689972,0.0,315.414947447713,0.0,1040.9814900153865
271,542.5425425425426,243.73724453199472,0.0,314.91684743102184,0.0,1041.3459080369828
272,544.5445445445446,243.87011466416834,0.0,314.4225799445653,0.0,1041.7073053912657
273,546.5465465465466,244.0021769448367,0.0,313.93212887668005,0.0,1042.0656941784825
274,548.5485485485486,244.13343536568337,0.0,313.4454779743264,0.0,1042.4210866599894
275,550.5505505505506,244.26389389973252,0.0,312.96261084557227,0.0,1042.7734952546946
276,552.5525525525526,244.3935564710526,0.0,312.4835109950389,0.0,1043.122932533908
277,554.5545545545546,244.52242697287406,0.0,312.0081618084679,0.0,1043.4694112186573
278,556.5565565565566,244.6505092684836,0.0,311.5365465553843,0.0,1043.8129441761314
279,558.5585585585586,244.77780719189397,0.0,311.06864839199335,0.0,1044.153544416112
280,560.5605605605606,244.90432454848326,0.0,310.60445036410675,0.0,1044.4912250874092
281,562.5625625625626,245.03006511560287,0.0,310.1439354100984,0.0,1044.825999474298
282,564.5645645645646,245.15503264315473,0.0,309.6870863638905,0.0,1045.1578809929542
283,566.5665665665666,245.27923085413764,0.0,309.2338859579692,0.0,1045.4868831878925
284,568.5685685685686,245.4026634451626,0.0,308.78431682642986,0.0,1045.813019728407
285,570.5705705705706,245.52533408705295,0.0,308.3383615078658,0.0,1046.1363044050809
286,572.5725725725727,245.64724644256987,0.0,307.89600242064654,0.0,1046.4567511367832
287,574.5745745745746,245.7684041519734,0.0,307.45722188999616,0.0,1046.7743739580299
288,576.5765765765766,245.88881082301418,0.0,307.02200216791294,0.0,1047.0891870090725
289,578.5785785785787,246.00847004117276,0.0,306.5903254204485,0.0,1047.4012045383784
290,580.5805805805807,246.12738537016722,0.0,306.16217373064535,0.0,1047.710440899187
291,582.5825825825826,246.2455603524367,0.0,305.73752910149386,0.0,1048.016910546069
292,584.5845845845846,246.36299850960057,0.0,305.31637345890726,0.0,1048.3206280314917
293,586.5865865865867,246.4797033428936,0.0,304.8986886547166,0.0,1048.6216080023894
294,588.5885885885887,246.5956783335769,0.0,304.48445646968355,0.0,1048.919865196739
295,590.5905905905906,246.71092694332495,0.0,304.07365861653284,0.0,1049.2154144401418
296,592.5925925925926,246.8254526145881,0.0,303.666276743003,0.0,1049.5082706424084
297,594.5945945945947,246.9392587717588,0.0,303.2622924329019,0.0,1049.7984487953388
298,596.5965965965967,247.0523488353733,0.0,302.8616871753886,0.0,1050.0859639892376
299,598.5985985985986,247.1647262039278,0.0,302.46444241305346,0.0,1050.3708313830182
300,600.6006006006006,247.2763942549647,0.0,302.07053954304894,0.0,1050.653066201986
301,602.6026026026027,247.38735634969203,0.0,301.67995990957786,0.0,1050.9326837407298
302,604.6046046046047,247.49761583332779,0.0,301.29268480675023,0.0,1051.2096993599216
303,606.6066066066066,247.60717603542474,0.0,300.90869548144696,0.0,1051.484128483128
304,608.6086086086086,247.71604027017594,0.0,300.52797313619095,0.0,1051.7559865936328
305,610.6106106106107,247.8242118367007,0.0,300.1504989320257,0.0,1052.0252892312733
306,612.6126126126127,247.93169401931144,0.0,299.7762539914007,0.0,1052.2920519892873
307,614.6146146146147,248.03849008776106,0.0,299.4052194010643,0.0,1052.5562905111742
308,616.6166166166166,248.1446032974711,0.0,299.0373762149634,0.0,1052.818020487565
309,618.6186186186187,248.25003689017203,0.0,298.67270545599854,0.0,1053.0772576538288
310,620.6206206206207,248.35479411244256,0.0,298.3111880699718,0.0,1053.3340178175852
311,622.6226226226227,248.45887818380726,0.0,297.9528050140937,0.0,1053.5883168020985
312,624.6246246246246,248.56229231232155,0.0,297.5975372187249,0.0,1053.840170468953
313,626.6266266266267,248.66503969378334,0.0,297.24536559276663,0.0,1054.0895947134495
314,628.6286286286287,248.76712351196903,0.0,296.89627102627276,0.0,1054.3366054617577
315,630.6306306306307,248.86854693885192,0.0,296.55023439306456,0.0,1054.581218668083
316,632.6326326326326,248.96931313480232,0.0,296.20723655334956,0.0,1054.8234503118476
317,634.6346346346347,249.06942524877067,0.0,295.8672583563415,0.0,1055.0633163948874
318,636.6366366366367,249.16888641845335,0.0,295.5302806428823,0.0,1055.3008329386637
319,638.6386386386387,249.26769977044185,0.0,295.1962842480634,0.0,1055.536015981494
320,640.6406406406406,249.3658684203556,0.0,294.8652500038469,0.0,1055.768881575797
321,642.6426426426427,249.4633954766781,0.0,294.53715873066363,0.0,1055.9994457926578
322,644.6446446446447,249.56028404681462,0.0,294.2119912223795,0.0,1056.2277247308054
323,646.6466466466467,249.65653722028154,0.0,293.88972829897523,0.0,1056.4537344807427
324,648.6486486486488,249.75215807626395,0.0,293.5703507869709,0.0,1056.6774911367647
325,650.6506506506507,249.84714968441412,0.0,293.2538395198294,0.0,1056.8990107957559
326,652.6526526526527,249.94151510499057,0.0,292.9401753402653,0.0,1057.1183095547435
327,654.6546546546547,250.03525738898875,0.0,292.62933910253037,0.0,1057.3354035084803
328,656.6566566566568,250.12837957826366,0.0,292.3213116746743,0.0,1057.5503087470615
329,658.6586586586587,250.22088470564503,0.0,292.0160739407794,0.0,1057.763041353575
330,660.6606606606607,250.31277579504538,0.0,291.7136068031676,0.0,1057.9736174017864
