,time,A,ift_0_X,ift_0_D,ift_0_C,ift_0_Z,ift_1_X,ift_1_D,ift_1_C,ift_1_Z,ift_2_X,ift_2_D,ift_2_C,ift_2_Z,ift_3_X,ift_3_D,ift_3_C,ift_3_Z,ift_4_X,ift_4_D,ift_4_C,ift_4_Z,ift_5_X,ift_5_D,ift_5_C,ift_5_Z,ift_6_X,ift_6_D,ift_6_C,ift_6_Z,ift_7_X,ift_7_D,ift_7_C,ift_7_Z,ift_8_X,ift_8_D,ift_8_C,ift_8_Z,ift_9_X,ift_9_D,ift_9_C,ift_9_Z,flagella_0_U
0,0.0,1000.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0
1,2.002002002002002,912.0,5.0,1.0,10.0,0.0,4.0,1.0,10.0,0.0,5.0,1.0,10.0,0.0,3.0,1.0,10.0,0.0,2.0,1.0,10.0,0.0,8.0,1.0,10.0,0.0,1.0,1.0,10.0,0.0,2.0,1.0,10.0,0.0,-1.0,-1.0,0.0,0.0,5.0,-1.0,0.0,0.0,8.0
2,4.004004004004004,905.0,9.0,1.0,10.0,0.0,8.0,1.0,10.0,0.0,8.0,1.0,10.0,0.0,5.0,1.0,10.0,0.0,7.0,1.0,10.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,10.0,0.0,5.0,1.0,10.0,0.0,4.0,1.0,10.0,0.0,1.0,-1.0,0.0,0.0,15.0
3,6.0060060060060065,895.0,24.0,-1.0,0.0,0.0,14.0,1.0,10.0,0.0,13.0,1.0,10.0,0.0,10.0,1.0,10.0,0.0,12.0,1.0,10.0,0.0,7.0,1.0,0.0,0.0,5.0,1.0,10.0,0.0,9.0,1.0,10.0,0.0,8.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,25.0
4,8.008008008008009,897.0,19.0,-1.0,0.0,0.0,17.0,1.0,10.0,0.0,17.0,1.0,10.0,0.0,21.0,1.0,10.0,0.0,19.0,1.0,10.0,0.0,9.0,1.0,0.0,0.0,10.0,1.0,10.0,0.0,16.0,1.0,10.0,0.0,16.0,1.0,10.0,0.0,4.0,1.0,10.0,0.0,23.0
5,10.01001001001001,900.0,12.0,-1.0,0.0,0.0,23.0,1.0,10.0,0.0,19.0,1.0,10.0,0.0,26.0,1.0,10.0,0.0,2.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,15.0,1.0,10.0,0.0,20.0,1.0,10.0,0.0,23.0,1.0,10.0,0.0,7.0,1.0,10.0,0.0,30.0
6,12.012012012012013,901.0,4.0,-1.0,0.0,0.0,25.0,1.0,10.0,0.0,20.0,1.0,10.0,0.0,38.0,-1.0,0.0,0.0,3.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,19.0,1.0,10.0,0.0,22.0,1.0,10.0,0.0,27.0,1.0,10.0,0.0,12.0,1.0,10.0,0.0,39.0
7,14.014014014014016,896.0,2.0,1.0,10.0,0.0,26.0,1.0,10.0,0.0,21.0,1.0,10.0,0.0,31.0,-1.0,0.0,0.0,9.0,1.0,0.0,0.0,19.0,1.0,0.0,0.0,23.0,1.0,10.0,0.0,25.0,1.0,10.0,0.0,31.0,1.0,10.0,0.0,14.0,1.0,10.0,0.0,34.0
8,16.016016016016017,898.0,4.0,1.0,10.0,0.0,31.0,1.0,10.0,0.0,22.0,1.0,10.0,0.0,24.0,-1.0,0.0,0.0,11.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,30.0,1.0,10.0,0.0,32.0,1.0,10.0,0.0,-1.0,1.0,0.0,0.0,20.0,1.0,10.0,0.0,42.0
9,18.01801801801802,902.0,9.0,1.0,10.0,0.0,38.0,1.0,10.0,0.0,23.0,1.0,10.0,0.0,16.0,-1.0,0.0,0.0,14.0,1.0,0.0,0.0,27.0,1.0,0.0,0.0,34.0,1.0,10.0,0.0,32.0,1.0,10.0,0.0,5.0,1.0,0.0,0.0,30.0,1.0,10.0,0.0,38.0
10,20.02002002002002,904.0,13.0,1.0,10.0,0.0,38.0,-1.0,0.0,0.0,27.0,1.0,10.0,0.0,8.0,-1.0,0.0,0.0,15.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,41.0,1.0,10.0,0.0,38.0,1.0,10.0,0.0,12.0,1.0,0.0,0.0,34.0,1.0,10.0,0.0,46.0
11,22.022022022022025,909.0,19.0,1.0,10.0,0.0,32.0,-1.0,0.0,0.0,33.0,1.0,10.0,0.0,6.0,-1.0,0.0,0.0,19.0,1.0,0.0,0.0,39.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,42.0,1.0,10.0,0.0,14.0,1.0,0.0,0.0,39.0,1.0,10.0,0.0,51.0
12,24.024024024024026,900.0,20.0,1.0,10.0,0.0,28.0,-1.0,0.0,0.0,36.0,1.0,10.0,0.0,2.0,1.0,10.0,0.0,19.0,1.0,0.0,0.0,50.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,45.0,1.0,10.0,0.0,16.0,1.0,0.0,0.0,40.0,1.0,10.0,0.0,50.0
13,26.026026026026027,900.0,23.0,1.0,10.0,0.0,24.0,-1.0,0.0,0.0,40.0,1.0,10.0,0.0,8.0,1.0,10.0,0.0,23.0,1.0,0.0,0.0,44.0,-1.0,0.0,0.0,10.0,1.0,0.0,0.0,49.0,1.0,10.0,0.0,16.0,1.0,0.0,0.0,43.0,1.0,10.0,0.0,50.0
14,28.028028028028032,902.0,26.0,1.0,10.0,0.0,22.0,-1.0,0.0,0.0,43.0,1.0,10.0,0.0,12.0,1.0,10.0,0.0,25.0,1.0,0.0,0.0,39.0,-1.0,0.0,0.0,14.0,1.0,0.0,0.0,51.0,-1.0,0.0,0.0,19.0,1.0,0.0,0.0,45.0,1.0,10.0,0.0,58.0
15,30.030030030030034,903.0,31.0,1.0,10.0,0.0,16.0,-1.0,0.0,0.0,45.0,1.0,10.0,0.0,16.0,1.0,10.0,0.0,29.0,1.0,0.0,0.0,30.0,-1.0,0.0,0.0,17.0,1.0,0.0,0.0,41.0,-1.0,0.0,0.0,28.0,1.0,0.0,0.0,49.0,1.0,10.0,0.0,57.0
16,32.032032032032035,905.0,32.0,1.0,10.0,0.0,11.0,-1.0,0.0,0.0,49.0,1.0,10.0,0.0,20.0,1.0,10.0,0.0,30.0,1.0,0.0,0.0,23.0,-1.0,0.0,0.0,22.0,1.0,0.0,0.0,34.0,-1.0,0.0,0.0,30.0,1.0,0.0,0.0,52.0,1.0,10.0,0.0,55.0
17,34.034034034034036,905.0,36.0,1.0,10.0,0.0,8.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,24.0,1.0,10.0,0.0,34.0,1.0,0.0,0.0,13.0,-1.0,0.0,0.0,25.0,1.0,0.0,0.0,26.0,-1.0,0.0,0.0,33.0,1.0,0.0,0.0,55.0,1.0,10.0,0.0,65.0
18,36.03603603603604,908.0,40.0,1.0,10.0,0.0,0.0,-1.0,0.0,0.0,61.0,-1.0,0.0,0.0,27.0,1.0,10.0,0.0,41.0,1.0,0.0,0.0,2.0,-1.0,0.0,0.0,28.0,1.0,0.0,0.0,22.0,-1.0,0.0,0.0,37.0,1.0,0.0,0.0,60.0,1.0,10.0,0.0,62.0
19,38.03803803803804,892.0,44.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,53.0,-1.0,0.0,0.0,33.0,1.0,10.0,0.0,46.0,1.0,0.0,0.0,1.0,1.0,10.0,0.0,29.0,1.0,0.0,0.0,17.0,-1.0,0.0,0.0,43.0,1.0,0.0,0.0,68.0,-1.0,0.0,0.0,68.0
20,40.04004004004004,893.0,50.0,1.0,10.0,0.0,5.0,1.0,10.0,0.0,40.0,-1.0,0.0,0.0,33.0,1.0,10.0,0.0,49.0,1.0,0.0,0.0,3.0,1.0,10.0,0.0,34.0,1.0,0.0,0.0,11.0,-1.0,0.0,0.0,46.0,1.0,0.0,0.0,61.0,-1.0,0.0,0.0,67.0
21,42.04204204204205,894.0,54.0,1.0,10.0,0.0,6.0,1.0,10.0,0.0,35.0,-1.0,0.0,0.0,37.0,1.0,10.0,0.0,53.0,1.0,0.0,0.0,7.0,1.0,10.0,0.0,36.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,52.0,1.0,0.0,0.0,56.0,-1.0,0.0,0.0,66.0
22,44.04404404404405,888.0,58.0,1.0,10.0,0.0,11.0,1.0,10.0,0.0,28.0,-1.0,0.0,0.0,45.0,1.0,10.0,0.0,56.0,1.0,0.0,0.0,13.0,1.0,10.0,0.0,39.0,1.0,0.0,0.0,5.0,1.0,10.0,0.0,58.0,1.0,0.0,0.0,50.0,-1.0,0.0,0.0,62.0
23,46.04604604604605,889.0,61.0,1.0,10.0,0.0,12.0,1.0,10.0,0.0,22.0,-1.0,0.0,0.0,53.0,1.0,10.0,0.0,58.0,1.0,0.0,0.0,19.0,1.0,10.0,0.0,44.0,1.0,0.0,0.0,6.0,1.0,10.0,0.0,61.0,1.0,0.0,0.0,43.0,-1.0,0.0,0.0,61.0
24,48.04804804804805,891.0,2.0,1.0,0.0,0.0,16.0,1.0,10.0,0.0,16.0,-1.0,0.0,0.0,57.0,1.0,10.0,0.0,63.0,1.0,0.0,0.0,25.0,1.0,10.0,0.0,47.0,1.0,0.0,0.0,9.0,1.0,10.0,0.0,5.0,1.0,0.0,0.0,37.0,-1.0,0.0,0.0,69.0
25,50.050050050050054,896.0,5.0,1.0,0.0,0.0,21.0,1.0,10.0,0.0,12.0,-1.0,0.0,0.0,59.0,1.0,10.0,0.0,64.0,1.0,0.0,0.0,28.0,1.0,10.0,0.0,51.0,1.0,0.0,0.0,14.0,1.0,10.0,0.0,9.0,1.0,0.0,0.0,31.0,-1.0,0.0,0.0,64.0
26,52.052052052052055,897.0,7.0,1.0,0.0,0.0,24.0,1.0,10.0,0.0,6.0,-1.0,0.0,0.0,60.0,1.0,10.0,0.0,3.0,1.0,0.0,0.0,30.0,1.0,10.0,0.0,57.0,1.0,0.0,0.0,16.0,1.0,10.0,0.0,11.0,1.0,0.0,0.0,21.0,-1.0,0.0,0.0,63.0
27,54.054054054054056,887.0,10.0,1.0,0.0,0.0,28.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,62.0,1.0,10.0,0.0,8.0,1.0,0.0,0.0,32.0,1.0,10.0,0.0,62.0,1.0,0.0,0.0,21.0,1.0,10.0,0.0,12.0,1.0,0.0,0.0,12.0,-1.0,0.0,0.0,63.0
28,56.056056056056065,889.0,17.0,1.0,0.0,0.0,32.0,1.0,10.0,0.0,7.0,1.0,10.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,39.0,1.0,10.0,0.0,63.0,1.0,0.0,0.0,24.0,1.0,10.0,0.0,15.0,1.0,0.0,0.0,6.0,-1.0,0.0,0.0,71.0
29,58.058058058058066,895.0,19.0,1.0,0.0,0.0,34.0,1.0,10.0,0.0,12.0,1.0,10.0,0.0,4.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,44.0,1.0,10.0,0.0,1.0,1.0,0.0,0.0,29.0,1.0,10.0,0.0,20.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,65.0
30,60.06006006006007,886.0,24.0,1.0,0.0,0.0,40.0,1.0,10.0,0.0,16.0,1.0,10.0,0.0,9.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,45.0,1.0,10.0,0.0,9.0,1.0,0.0,0.0,34.0,1.0,10.0,0.0,26.0,1.0,0.0,0.0,1.0,1.0,10.0,0.0,64.0
31,62.06206206206207,887.0,28.0,1.0,0.0,0.0,45.0,1.0,10.0,0.0,19.0,1.0,10.0,0.0,14.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,51.0,1.0,10.0,0.0,14.0,1.0,0.0,0.0,36.0,1.0,10.0,0.0,28.0,1.0,0.0,0.0,4.0,1.0,10.0,0.0,63.0
32,64.06406406406407,888.0,33.0,1.0,0.0,0.0,46.0,1.0,10.0,0.0,27.0,1.0,10.0,0.0,14.0,1.0,0.0,0.0,23.0,1.0,0.0,0.0,54.0,1.0,10.0,0.0,18.0,1.0,0.0,0.0,41.0,1.0,10.0,0.0,30.0,1.0,0.0,0.0,11.0,1.0,10.0,0.0,62.0
33,66.06606606606607,891.0,36.0,1.0,0.0,0.0,51.0,1.0,10.0,0.0,33.0,1.0,10.0,0.0,17.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,58.0,1.0,10.0,0.0,18.0,1.0,0.0,0.0,42.0,1.0,10.0,0.0,33.0,1.0,0.0,0.0,11.0,1.0,10.0,0.0,59.0
34,68.06806806806807,891.0,43.0,1.0,0.0,0.0,54.0,1.0,10.0,0.0,37.0,1.0,10.0,0.0,19.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,1.0,0.0,0.0,45.0,1.0,10.0,0.0,39.0,1.0,0.0,0.0,17.0,1.0,10.0,0.0,69.0
35,70.07007007007007,892.0,49.0,1.0,0.0,0.0,57.0,1.0,10.0,0.0,42.0,1.0,10.0,0.0,28.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,48.0,1.0,10.0,0.0,44.0,1.0,0.0,0.0,18.0,1.0,10.0,0.0,68.0
36,72.07207207207207,895.0,54.0,1.0,0.0,0.0,59.0,1.0,10.0,0.0,48.0,1.0,10.0,0.0,29.0,1.0,0.0,0.0,36.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,36.0,1.0,0.0,0.0,50.0,1.0,10.0,0.0,47.0,1.0,0.0,0.0,21.0,1.0,10.0,0.0,65.0
37,74.07407407407408,895.0,59.0,1.0,0.0,0.0,62.0,1.0,10.0,0.0,52.0,1.0,10.0,0.0,33.0,1.0,0.0,0.0,39.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,39.0,1.0,0.0,0.0,53.0,1.0,10.0,0.0,53.0,1.0,0.0,0.0,27.0,1.0,10.0,0.0,65.0
38,76.07607607607608,899.0,61.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,57.0,1.0,10.0,0.0,35.0,1.0,0.0,0.0,44.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,41.0,1.0,0.0,0.0,57.0,1.0,10.0,0.0,56.0,1.0,0.0,0.0,30.0,1.0,10.0,0.0,71.0
