,time,L0,B0,A
42,84.0840840840841,157.48398581041687,0.0,842.5160141895826
43,86.0860860860861,158.4951073036394,0.0,841.5048926963601
44,88.0880880880881,159.4792769471276,0.0,840.5207230528719
45,90.0900900900901,160.43755247768374,0.0,839.5624475223157
46,92.0920920920921,161.37093110569177,0.0,838.6290688943076
47,94.0940940940941,162.2803542369965,0.0,837.7196457630029
48,96.0960960960961,163.1667115884276,0.0,836.8332884115717
49,98.0980980980981,164.0308450981498,0.0,835.9691549018496
50,100.10010010010011,164.87355227379504,0.0,835.1264477262043
51,102.10210210210211,165.69558944772908,0.0,834.3044105522703
52,104.10410410410411,166.49767454488543,0.0,833.502325455114
53,106.10610610610611,167.28048990204726,0.0,832.7195100979521
54,108.10810810810811,168.0446842792848,0.0,831.9553157207147
55,110.11011011011011,168.7908750430892,0.0,831.2091249569103
56,112.11211211211213,169.51965100848753,0.0,830.4803489915118
57,114.11411411411413,170.23157323437977,0.0,829.7684267656197
58,116.11611611611613,170.92717727544917,0.0,829.0728227245503
59,118.11811811811813,171.60697481683283,0.0,828.3930251831666
60,120.12012012012013,172.27145463621963,0.0,827.7285453637799
61,122.12212212212214,172.92108452633764,0.0,827.0789154736618
62,124.12412412412414,173.5563121725984,0.0,826.443687827401
63,126.12612612612614,174.1775662745936,0.0,825.822433725406
64,128.12812812812814,174.7852579439763,0.0,825.2147420560232
65,130.13013013013014,175.3797813013912,0.0,824.6202186986084
66,132.13213213213214,175.96151462092726,0.0,824.0384853790723
67,134.13413413413414,176.53082120191334,0.0,823.4691787980862
68,136.13613613613614,177.08804998130893,0.0,822.9119500186906
69,138.13813813813815,177.6335365108823,0.0,822.3664634891173
70,140.14014014014015,178.16760350319018,0.0,821.8323964968095
71,142.14214214214215,178.6905615071205,0.0,821.309438492879
72,144.14414414414415,179.20270966483537,0.0,820.7972903351641
73,146.14614614614615,179.70433599042298,0.0,820.2956640095765
74,148.14814814814815,180.19571790966086,0.0,819.8042820903386
75,150.15015015015015,180.67712318782762,0.0,819.3228768121718
76,152.15215215215215,181.14881019538993,0.0,818.8511898046095
77,154.15415415415416,181.61102809464896,0.0,818.3889719053504
78,156.15615615615616,182.06401739806182,0.0,817.9359826019376
79,158.15815815815816,182.5080106784005,0.0,817.4919893215989
80,160.16016016016016,182.94323254132033,0.0,817.056767458679
81,162.1621621621622,183.36990001099034,0.0,816.630099989009
82,164.1641641641642,183.78822303499078,0.0,816.2117769650085
83,166.1661661661662,184.19840482740472,0.0,815.8015951725946
84,168.1681681681682,184.60064193220066,0.0,815.3993580677986
85,170.1701701701702,184.99512457767372,0.0,815.0048754223257
86,172.1721721721722,185.3820371238952,0.0,814.6179628761042
87,174.1741741741742,185.76155813583497,0.0,814.2384418641644
88,176.1761761761762,186.1338605996004,0.0,813.866139400399
89,178.1781781781782,186.49911221368066,0.0,813.5008877863188
90,180.1801801801802,186.85747568545204,0.0,813.1425243145474
91,182.1821821821822,187.20910877246976,0.0,812.7908912275296
92,184.1841841841842,187.5541645119488,0.0,812.4458354880506
93,186.1861861861862,187.89279149709327,0.0,812.1072085029061
94,188.1881881881882,188.2251339915482,0.0,811.7748660084512
95,190.1901901901902,188.5513320517149,0.0,811.4486679482845
96,192.1921921921922,188.87152172588986,0.0,811.1284782741096
97,194.1941941941942,189.18583529312735,0.0,810.8141647068721
98,196.1961961961962,189.49440124388886,0.0,810.5055987561107
99,198.1981981981982,189.79734444308966,0.0,810.2026555569098
100,200.20020020020021,190.09478624446197,0.0,809.9052137555375
101,202.20220220220222,190.38684472852606,0.0,809.6131552714735
102,204.20420420420422,190.6736349548878,0.0,809.3263650451117
103,206.20620620620622,190.95526874016596,0.0,809.0447312598335
104,208.20820820820822,191.23185488186223,0.0,808.7681451181372
105,210.21021021021022,191.50349924958067,0.0,808.4965007504187
106,212.21221221221222,191.7703050085068,0.0,808.2296949914926
107,214.21421421421422,192.0323726991313,0.0,807.9676273008681
108,216.21621621621622,192.28980017364415,0.0,807.7101998263553
109,218.21821821821823,192.54268274537273,0.0,807.4573172546267
110,220.22022022022023,192.7911132630349,0.0,807.2088867369645
111,222.22222222222223,193.03518231994192,0.0,806.9648176800574
112,224.22422422422426,193.27497823857559,0.0,806.7250217614237
113,226.22622622622626,193.51058708723966,0.0,806.4894129127597
114,228.22822822822826,193.74209278279528,0.0,806.257907217204
115,230.23023023023026,193.96957715843095,0.0,806.0304228415685
116,232.23223223223226,194.1931201309231,0.0,805.8068798690763
117,234.23423423423426,194.412799654631,0.0,805.5872003453684
118,236.23623623623627,194.6286917779533,0.0,805.3713082220461
119,238.23823823823827,194.84087071321184,0.0,805.1591292867876
120,240.24024024024027,195.04940890059038,0.0,804.950591099409
121,242.24224224224227,195.25437713159923,0.0,804.7456228684002
122,244.24424424424427,195.4558445036666,0.0,804.5441554963328
123,246.24624624624627,195.6538784868147,0.0,804.3461215131847
124,248.24824824824827,195.84854497352825,0.0,804.1514550264711
125,250.25025025025028,196.0399083408755,0.0,803.9600916591238
126,252.25225225225228,196.22803153514576,0.0,803.7719684648536
127,254.25425425425428,196.41297603871882,0.0,803.5870239612805
128,256.2562562562563,196.59480193319794,0.0,803.4051980668014
129,258.2582582582583,196.7735679372386,0.0,803.2264320627608
130,260.2602602602603,196.94933147965995,0.0,803.0506685203394
131,262.2622622622623,197.1221487425135,0.0,802.8778512574859
132,264.2642642642643,197.29207462414814,0.0,802.7079253758512
133,266.2662662662663,197.459162802917,0.0,802.5408371970824
134,268.2682682682683,197.62346576551002,0.0,802.3765342344893
135,270.2702702702703,197.7850348330658,0.0,802.2149651669336
136,272.2722722722723,197.94392020796943,0.0,802.0560797920299
137,274.2742742742743,198.10017115056502,0.0,801.8998288494344
138,276.2762762762763,198.25383580274482,0.0,801.7461641972545
139,278.2782782782783,198.40496125178294,0.0,801.5950387482164
140,280.2802802802803,198.5535935764388,0.0,801.4464064235606
141,282.2822822822823,198.69977786934854,0.0,801.3002221306508
142,284.2842842842843,198.84355825797726,0.0,801.1564417420221
143,286.2862862862863,198.9849780020539,0.0,801.0150219979455
144,288.2882882882883,199.1240794928017,0.0,800.8759205071976
145,290.29029029029033,199.26090419437287,0.0,800.7390958056264
146,292.2922922922923,199.39549270949178,0.0,800.6045072905076
147,294.29429429429433,199.52788479828507,0.0,800.4721152017142
148,296.2962962962963,199.6581193959748,0.0,800.3418806040245
149,298.29829829829833,199.78623464719806,0.0,800.2137653528014
150,300.3003003003003,199.91226799489587,0.0,800.0877320051036
151,302.30230230230234,200.03625608665283,0.0,799.9637439133467
152,304.3043043043043,200.15823482262118,0.0,799.8417651773783
153,306.30630630630634,200.2782393792346,0.0,799.7217606207648
154,308.3083083083083,200.3963042244233,0.0,799.6036957755762
155,310.31031031031034,200.51246313254956,0.0,799.4875368674499
156,312.3123123123123,200.62674924989918,0.0,799.3732507501003
157,314.31431431431434,200.73919507660332,0.0,799.2608049233961
158,316.3163163163163,200.8498324525578,0.0,799.1501675474416
159,318.31831831831835,200.95869259244594,0.0,799.0413074075535
160,320.3203203203203,201.06580609881735,0.0,798.9341939011821
161,322.32232232232235,201.17120297449813,0.0,798.8287970255013
162,324.3243243243244,201.27491264742878,0.0,798.7250873525707
163,326.32632632632635,201.3769640140591,0.0,798.6230359859403
164,328.3283283283284,201.4773853935102,0.0,798.5226146064892
165,330.33033033033036,201.57620455940085,0.0,798.4237954405986
166,332.3323323323324,201.67344875338063,0.0,798.3265512466188
167,334.33433433433436,201.76914469580623,0.0,798.2308553041933
168,336.3363363363364,201.86331859697142,0.0,798.136681403028
169,338.33833833833836,201.95599619886852,0.0,798.0440038011309
170,340.3403403403404,202.0472027574955,0.0,797.952797242504
171,342.34234234234236,202.13696304537027,0.0,797.8630369546291
172,344.3443443443444,202.2253013707272,0.0,797.7746986292722
173,346.34634634634637,202.31224158676207,0.0,797.6877584132374
174,348.3483483483484,202.39780710046045,0.0,797.602192899539
175,350.35035035035037,202.48202089649772,0.0,797.5179791035017
176,352.3523523523524,202.5649055614588,0.0,797.4350944385405
177,354.35435435435437,202.64648324263172,0.0,797.3535167573676
178,356.3563563563564,202.72677567785152,0.0,797.2732243221478
179,358.3583583583584,202.80580420405855,0.0,797.1941957959408
180,360.3603603603604,202.88358976446864,0.0,797.1164102355308
181,362.3623623623624,202.96015291536833,0.0,797.039847084631
182,364.3643643643644,203.03551383253472,0.0,796.9644861674647
183,366.3663663663664,203.1096923193509,0.0,796.8903076806484
184,368.3683683683684,203.18270789322304,0.0,796.8172921067763
185,370.3703703703704,203.25457971376167,0.0,796.7454202862377
186,372.3723723723724,203.32532656661024,0.0,796.6746734333891
187,374.3743743743744,203.39496689982047,0.0,796.605033100179
188,376.3763763763764,203.46351882995089,0.0,796.5364811700485
189,378.3783783783784,203.5310001478875,0.0,796.4689998521119
190,380.3803803803804,203.5974283243864,0.0,796.402571675613
191,382.3823823823824,203.6628205153382,0.0,796.3371794846612
192,384.3843843843844,203.72719358078834,0.0,796.2728064192111
193,386.38638638638645,203.79056413438647,0.0,796.2094358656129
194,388.3883883883884,203.8529484647395,0.0,796.1470515352598
195,390.39039039039045,203.91436256890486,0.0,796.0856374310945
196,392.3923923923924,203.97482216251,0.0,796.0251778374893
197,394.39439439439445,204.03434268463886,0.0,795.9656573153605
198,396.3963963963964,204.09293930250345,0.0,795.9070606974959
199,398.39839839839846,204.15062691590146,0.0,795.8493730840979
200,400.40040040040043,204.2074201614684,0.0,795.7925798385309
201,402.40240240240246,204.2633334500799,0.0,795.7366665499194
202,404.40440440440443,204.31838095654393,0.0,795.6816190434554
203,406.40640640640646,204.37257658890252,0.0,795.6274234110967
204,408.40840840840843,204.4259340152148,0.0,795.5740659847845
205,410.41041041041046,204.47846666772017,0.0,795.5215333322791
206,412.41241241241244,204.53018774683707,0.0,795.4698122531622
207,414.41441441441447,204.58111022499799,0.0,795.4188897750013
208,416.41641641641644,204.63124685032028,0.0,795.368753149679
209,418.41841841841847,204.68061015411863,0.0,795.3193898458807
210,420.42042042042044,204.72921248593028,0.0,795.2707875140691
211,422.42242242242247,204.77706597167892,0.0,795.2229340283203
212,424.42442442442444,204.8241825257946,0.0,795.1758174742047
213,426.4264264264265,204.8705738607382,0.0,795.1294261392611
214,428.42842842842845,204.91625149043387,0.0,795.0837485095655
215,430.4304304304305,204.96122673357445,0.0,795.0387732664249
216,432.43243243243245,205.00551071679988,0.0,794.9944892831994
217,434.4344344344345,205.04911437774874,0.0,794.9508856222506
218,436.43643643643645,205.09204847947896,0.0,794.9079515205203
219,438.4384384384385,205.13432361991536,0.0,794.8656763800839
220,440.44044044044045,205.17595020581717,0.0,794.8240497941821
221,442.4424424424425,205.21693846977075,0.0,794.7830615302285
222,444.44444444444446,205.25729847345875,0.0,794.7427015265405
223,446.4464464464465,205.2970401104844,0.0,794.7029598895148
224,448.4484484484485,205.33617310909497,0.0,794.6638268909043
225,450.4504504504505,205.37470703480426,0.0,794.625292965195
226,452.4524524524525,205.412651293681,0.0,794.5873487063183
227,454.4544544544545,205.4500151527942,0.0,794.5499848472051
228,456.4564564564565,205.48680772305264,0.0,794.5131922769467
229,458.4584584584585,205.5230379596759,0.0,794.4769620403234
230,460.4604604604605,205.5587146703229,0.0,794.4412853296764
231,462.4624624624625,205.59384651752677,0.0,794.4061534824725
232,464.4644644644645,205.62844202104964,0.0,794.3715579789497
233,466.4664664664665,205.66250956015753,0.0,794.3374904398418
234,468.46846846846853,205.69605737581554,0.0,794.3039426241837
235,470.4704704704705,205.72909357908074,0.0,794.2709064209187
236,472.47247247247253,205.76162616595985,0.0,794.2383738340395
237,474.4744744744745,205.79366298806028,0.0,794.206337011939
238,476.47647647647653,205.82521176734383,0.0,794.1747882326555
239,478.4784784784785,205.85628009951571,0.0,794.1437199004836
240,480.48048048048054,205.88687545594235,0.0,794.113124544057
241,482.4824824824825,205.91700518549646,0.0,794.0829948145029
242,484.48448448448454,205.9466765163304,0.0,794.0533234836689
243,486.4864864864865,205.9758965575772,0.0,794.0241034424222
244,488.48848848848854,206.00467230097948,0.0,793.9953276990199
245,490.4904904904905,206.0330106224462,0.0,793.9669893775531
246,492.49249249249254,206.0609182862277,0.0,793.9390817137717
247,494.4944944944945,206.0884019926718,0.0,793.9115980073276
248,496.49649649649655,206.11546831899568,0.0,793.8845316810036
249,498.4984984984985,206.14212372262332,0.0,793.857876277376
250,500.50050050050055,206.16837455701506,0.0,793.8316254429843
251,502.5025025025025,206.19422707326063,0.0,793.8057729267388
252,504.50450450450455,206.21968742161852,0.0,793.7803125783809
253,506.5065065065065,206.2447616530013,0.0,793.7552383469981
254,508.50850850850856,206.26945572040768,0.0,793.7305442795918
255,510.5105105105105,206.2937754803002,0.0,793.7062245196992
256,512.5125125125126,206.31772669392976,0.0,793.6822733060696
257,514.5145145145145,206.3413150286056,0.0,793.6586849713938
258,516.5165165165166,206.3645460776467,0.0,793.6354539223527
259,518.5185185185186,206.3874253601059,0.0,793.6125746398934
260,520.5205205205206,206.40995828751738,0.0,793.5900417124819
261,522.5225225225225,206.43215018512947,0.0,793.5678498148699
262,524.5245245245246,206.45400629334972,0.0,793.5459937066496
263,526.5265265265266,206.4755317690058,0.0,793.5244682309935
264,528.5285285285286,206.49673168656435,0.0,793.503268313435
265,530.5305305305305,206.51761103930806,0.0,793.4823889606913
266,532.5325325325326,206.53817474047128,0.0,793.461825259528
267,534.5345345345346,206.55842762433332,0.0,793.441572375666
268,536.5365365365366,206.57837444727025,0.0,793.4216255527291
269,538.5385385385385,206.5980198937528,0.0,793.4019801062466
270,540.5405405405406,206.61736859805123,0.0,793.3826314019481
271,542.5425425425426,206.63642510607383,0.0,793.3635748939255
272,544.5445445445446,206.65519388892417,0.0,793.3448061110752
273,546.5465465465466,206.6736793471872,0.0,793.3263206528121
274,548.5485485485486,206.69188581197702,0.0,793.3081141880224
275,550.5505505505506,206.70981754595218,0.0,793.2901824540472
276,552.5525525525526,206.72747874429908,0.0,793.2725212557002
277,554.5545545545546,206.74487353568296,0.0,793.2551264643164
278,556.5565565565566,206.76200598316652,0.0,793.2379940168329
279,558.5585585585586,206.77888008509652,0.0,793.2211199149028
280,560.5605605605606,206.79549977629628,0.0,793.2045002237031
281,562.5625625625626,206.81186894628084,0.0,793.1881310537185
282,564.5645645645646,206.82799142206886,0.0,793.1720085779305
283,566.5665665665666,206.8438709633399,0.0,793.1561290366594
284,568.5685685685686,206.85951127103945,0.0,793.1404887289599
285,570.5705705705706,206.87491598825773,0.0,793.1250840117416
286,572.5725725725727,206.89008870108358,0.0,793.1099112989158
287,574.5745745745746,206.90503293943337,0.0,793.094967060566
288,576.5765765765766,206.91975217785492,0.0,793.0802478221444
289,578.5785785785787,206.9342498363067,0.0,793.0657501636927
290,580.5805805805807,206.94852928091174,0.0,793.0514707190877
291,582.5825825825826,206.96259382468705,0.0,793.0374061753123
292,584.5845845845846,206.97644673388643,0.0,793.0235532661129
293,586.5865865865867,206.99009123308102,0.0,793.0099087669183
294,588.5885885885887,207.0035304880245,0.0,792.9964695119749
295,590.5905905905906,207.0167676149974,0.0,792.983232385002
296,592.5925925925926,207.02980568189088,0.0,792.9701943181085
297,594.5945945945947,207.04264770891427,0.0,792.9573522910852
298,596.5965965965967,207.05529666928263,0.0,792.9447033307167
299,598.5985985985986,207.06775548988432,0.0,792.9322445101151
300,600.6006006006006,207.08002705192845,0.0,792.919972948071
301,602.6026026026027,207.09211419157248,0.0,792.907885808427
302,604.6046046046047,207.10401970052953,0.0,792.8959802994698
303,606.6066066066066,207.11574632791402,0.0,792.8842536720853
304,608.6086086086086,207.12729679104956,0.0,792.8727032089497
305,610.6106106106107,207.138673760023,0.0,792.8613262399763
306,612.6126126126127,207.14987986155884,0.0,792.8501201384404
307,614.6146146146147,207.16091768186055,0.0,792.8390823181387
308,616.6166166166166,207.1717897672051,0.0,792.8282102327942
309,618.6186186186187,207.18249862452137,0.0,792.817501375478
310,620.6206206206207,207.19304672195287,0.0,792.8069532780464
311,622.6226226226227,207.20343648940465,0.0,792.7965635105946
312,624.6246246246246,207.21367031907428,0.0,792.786329680925
313,626.6266266266267,207.22375056596695,0.0,792.7762494340323
314,628.6286286286287,207.23367954840649,0.0,792.7663204515927
315,630.6306306306307,207.24345955773595,0.0,792.7565404422633
316,632.6326326326326,207.25309285162083,0.0,792.7469071483783
317,634.6346346346347,207.2625816465002,0.0,792.7374183534989
318,636.6366366366367,207.27192812467155,0.0,792.7280718753276
319,638.6386386386387,207.28113443476184,0.0,792.7188655652374
320,640.6406406406406,207.29020269218415,0.0,792.709797307815
321,642.6426426426427,207.2991349795803,0.0,792.7008650204189
322,644.6446446446447,207.3079333472488,0.0,792.6920666527504
323,646.6466466466467,207.31659981355892,0.0,792.6834001864403
324,648.6486486486488,207.32513636535037,0.0,792.6748636346488
325,650.6506506506507,207.3335449583184,0.0,792.6664550416808
326,652.6526526526527,207.34182751738516,0.0,792.658172482614
327,654.6546546546547,207.34998593705632,0.0,792.6500140629429
328,656.6566566566568,207.35802208176366,0.0,792.6419779182355
329,658.6586586586587,207.36593778640443,0.0,792.6340622135947
330,660.6606606606607,207.37373488021734,0.0,792.6262651197818
331,662.6626626626627,207.38141516363066,0.0,792.6185848363684
332,664.6646646646648,207.3889803964866,0.0,792.6110196035125
333,666.6666666666667,207.39643231171365,0.0,792.6035676882855
334,668.6686686686687,207.40377261570194,0.0,792.5962273842972
335,670.6706706706707,207.41100298866795,0.0,792.5889970113312
336,672.6726726726728,207.41812508500868,0.0,792.5818749149905
337,674.6746746746747,207.4251405336449,0.0,792.5748594663543
338,676.6766766766767,207.43205093835414,0.0,792.567949061645
339,678.6786786786787,207.43885787809288,0.0,792.5611421219063
340,680.6806806806808,207.44556290730793,0.0,792.5544370926912
341,682.6826826826828,207.45216755623767,0.0,792.5478324437614
342,684.6846846846847,207.4586733312021,0.0,792.5413266687971
343,686.6866866866867,207.46508171488267,0.0,792.5349182851165
344,688.6886886886888,207.47139416696177,0.0,792.5286058330373
345,690.6906906906908,207.47761214063902,0.0,792.52238785936
346,692.6926926926927,207.48373706384402,0.0,792.516262936155
347,694.6946946946947,207.48977033550418,0.0,792.510229664495
348,696.6966966966968,207.49571333322947,0.0,792.5042866667696
349,698.6986986986988,207.50156741360541,0.0,792.4984325863937
350,700.7007007007007,207.50733391247755,0.0,792.4926660875216
351,702.7027027027027,207.51301414522783,0.0,792.4869858547713
352,704.7047047047048,207.51860940704273,0.0,792.4813905929564
353,706.7067067067068,207.52412097317296,0.0,792.4758790268262
354,708.7087087087087,207.52955009918506,0.0,792.4704499008141
355,710.7107107107108,207.53489802120475,0.0,792.4651019787943
356,712.7127127127128,207.54016595615184,0.0,792.4598340438473
357,714.7147147147148,207.54535510196698,0.0,792.4546448980321
358,716.7167167167167,207.5504666378303,0.0,792.4495333621688
359,718.7187187187188,207.55550172495356,0.0,792.4444982750455
360,720.7207207207208,207.56046152035555,0.0,792.4395384796436
361,722.7227227227228,207.5653471590774,0.0,792.4346528409217
362,724.7247247247248,207.57015975396797,0.0,792.4298402460312
363,726.7267267267268,207.57490040096192,0.0,792.4250995990371
364,728.7287287287288,207.57957017931096,0.0,792.4204298206881
365,730.7307307307308,207.58417015180868,0.0,792.4158298481905
366,732.7327327327328,207.58870136500883,0.0,792.4112986349903
367,734.7347347347348,207.5931648494377,0.0,792.4068351505614
368,736.7367367367368,207.59756161979968,0.0,792.4024383801994
369,738.7387387387388,207.60189267517666,0.0,792.3981073248224
370,740.7407407407408,207.60615899922124,0.0,792.3938410007779
371,742.7427427427428,207.61036156034316,0.0,792.389638439656
372,744.7447447447448,207.6145013118899,0.0,792.3854986881092
373,746.7467467467468,207.61857919232048,0.0,792.3814208076786
374,748.7487487487488,207.62259612615122,0.0,792.3774038738479
375,750.7507507507509,207.62655303518156,0.0,792.3734469648175
376,752.7527527527528,207.63045082238008,0.0,792.3695491776191
377,754.7547547547548,207.63429037373044,0.0,792.3657096262687
378,756.7567567567568,207.63807256181693,0.0,792.3619274381822
379,758.7587587587589,207.6417982460107,0.0,792.3582017539884
380,760.7607607607608,207.64546827265124,0.0,792.3545317273479
381,762.7627627627628,207.64908347522342,0.0,792.3509165247757
382,764.7647647647648,207.6526446745291,0.0,792.34735532547
383,766.7667667667669,207.65615267885457,0.0,792.3438473211445
384,768.7687687687688,207.6596082841326,0.0,792.3403917158665
385,770.7707707707708,207.66301227410017,0.0,792.3369877258989
386,772.7727727727729,207.66636542045114,0.0,792.333634579548
387,774.7747747747749,207.66966848298412,0.0,792.330331517015
388,776.7767767767768,207.67292220974556,0.0,792.3270777902536
389,778.7787787787788,207.67612733788545,0.0,792.3238726621137
390,780.7807807807809,207.679284600475,0.0,792.3207153995241
391,782.7827827827829,207.6823947158055,0.0,792.3176052841936
392,784.7847847847848,207.68545838964766,0.0,792.3145416103515
393,786.7867867867868,207.68847631710588,0.0,792.3115236828933
394,788.7887887887889,207.69144918276353,0.0,792.3085508172356
395,790.7907907907909,207.69437766082476,0.0,792.3056223391744
396,792.7927927927929,207.69726241525197,0.0,792.3027375847472
397,794.7947947947948,207.70010409989993,0.0,792.2998959000992
398,796.7967967967969,207.70290335864573,0.0,792.2970966413534
399,798.7987987987989,207.70566082551488,0.0,792.2943391744842
400,800.8008008008009,207.70837712480377,0.0,792.2916228751953
401,802.8028028028028,207.711052871198,0.0,792.2889471288012
402,804.8048048048049,207.71368866988706,0.0,792.2863113301121
403,806.8068068068069,207.71628511667507,0.0,792.283714883324
404,808.8088088088089,207.71884279901013,0.0,792.2811572009891
405,810.8108108108108,207.7213623019292,0.0,792.27863769807
406,812.8128128128129,207.7238441977162,0.0,792.276155802283
407,814.8148148148149,207.7262890488104,0.0,792.2737109511888
408,816.8168168168169,207.7286974091696,0.0,792.2713025908296
409,818.8188188188188,207.73106982438657,0.0,792.2689301756127
410,820.8208208208209,207.73340683180223,0.0,792.266593168197
411,822.8228228228229,207.7357089606162,0.0,792.264291039383
412,824.8248248248249,207.73797673199397,0.0,792.2620232680052
413,826.8268268268268,207.74021065917148,0.0,792.2597893408278
414,828.8288288288289,207.74241124755642,0.0,792.2575887524428
415,830.8308308308309,207.74457899482675,0.0,792.2554210051725
416,832.8328328328329,207.7467143910261,0.0,792.2532856089731
417,834.834834834835,207.74881791865621,0.0,792.251182081343
418,836.8368368368369,207.75089005276655,0.0,792.2491099472327
419,838.8388388388389,207.75293126208248,0.0,792.2470687379168
420,840.8408408408409,207.75494201354627,0.0,792.245057986453
421,842.842842842843,207.75692276328257,0.0,792.2430772367168
422,844.8448448448449,207.75887395973572,0.0,792.2411260402636
423,846.8468468468469,207.76079604457863,0.0,792.2392039554207
424,848.8488488488489,207.76268945280208,0.0,792.2373105471972
425,850.850850850851,207.76455461280162,0.0,792.2354453871977
426,852.852852852853,207.76639194646185,0.0,792.2336080535374
427,854.8548548548549,207.76820186923842,0.0,792.2317981307609
428,856.8568568568569,207.76998479023732,0.0,792.230015209762
429,858.858858858859,207.77174111229178,0.0,792.2282588877075
430,860.860860860861,207.77347123203677,0.0,792.2265287679626
431,862.8628628628629,207.7751755399808,0.0,792.2248244600186
432,864.8648648648649,207.77685442057543,0.0,792.2231455794239
433,866.866866866867,207.7785082522822,0.0,792.2214917477171
434,868.868868868869,207.780137407637,0.0,792.2198625923623
435,870.8708708708709,207.78174225331213,0.0,792.2182577466872
436,872.8728728728729,207.7833231549072,0.0,792.2166768450921
437,874.874874874875,207.78488047475088,0.0,792.2151195252485
438,876.876876876877,207.78641456513313,0.0,792.2135854348662
439,878.8788788788789,207.78792577304054,0.0,792.2120742269589
440,880.8808808808809,207.78941444023582,0.0,792.2105855597636
441,882.882882882883,207.790880903328,0.0,792.2091190966714
442,884.884884884885,207.7923254938406,0.0,792.2076745061588
443,886.8868868868869,207.79374853827807,0.0,792.2062514617213
444,888.8888888888889,207.79515035819017,0.0,792.2048496418092
445,890.890890890891,207.7965312702348,0.0,792.2034687297646
446,892.892892892893,207.79789158623865,0.0,792.2021084137607
447,894.894894894895,207.79923161325618,0.0,792.2007683867432
448,896.896896896897,207.80055165362674,0.0,792.1994483463726
449,898.898898898899,207.8018520050297,0.0,792.1981479949696
450,900.900900900901,207.80313296053794,0.0,792.1968670394614
451,902.902902902903,207.8043948086692,0.0,792.1956051913302
452,904.904904904905,207.80563783392864,0.0,792.1943621660707
453,906.906906906907,207.80686232095843,0.0,792.1931376790409
454,908.908908908909,207.80806854760579,0.0,792.1919314523935
455,910.910910910911,207.80925678653634,0.0,792.190743213463
456,912.912912912913,207.8104273063135,0.0,792.1895726936858
457,914.914914914915,207.8115803714532,0.0,792.1884196285462
458,916.916916916917,207.81271624247702,0.0,792.1872837575223
459,918.918918918919,207.8138351759639,0.0,792.1861648240354
460,920.920920920921,207.8149374246004,0.0,792.1850625753989
461,922.922922922923,207.81602323722956,0.0,792.1839767627698
462,924.924924924925,207.81709285889804,0.0,792.1829071411013
463,926.926926926927,207.8181465309023,0.0,792.1818534690971
464,928.928928928929,207.81918449083273,0.0,792.1808155091666
465,930.930930930931,207.82020697261672,0.0,792.1797930273826
466,932.932932932933,207.82121420656011,0.0,792.1787857934391
467,934.934934934935,207.8222064193873,0.0,792.177793580612
468,936.9369369369371,207.8231838342797,0.0,792.1768161657196
