   0.00000;1000.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;   0.00000;   0.00000
   0.10010; 348.67844;  16.00000;   1.00000;  47.82969;   0.00000;  20.00000;   1.00000;  53.14410;   0.00000;  55.00000;  -1.00000;   0.00000;   0.00000;  14.00000;   1.00000;  90.00000;   0.00000;  25.00000;   1.00000;  72.90000;   0.00000;  12.00000;   1.00000;  38.74205;   0.00000;  14.00000;   1.00000;  43.04672;   0.00000;  16.00000;   1.00000;  81.00000;   0.00000;  13.00000;   1.00000;  65.61000;   0.00000;  15.00000;   1.00000;  59.04900;   0.00000; 100.00000;   0.00000
   0.20020; 348.67844;  42.00000;   1.00000;  47.82969;   0.00000;  37.00000;   1.00000;  53.14410;   0.00000;  14.00000;  -1.00000;   0.00000;   0.00000;  33.00000;   1.00000;  90.00000;   0.00000;  43.00000;   1.00000;  72.90000;   0.00000;  39.00000;   1.00000;  38.74205;   0.00000;  35.00000;   1.00000;  43.04672;   0.00000;  38.00000;   1.00000;  81.00000;   0.00000;  28.00000;   1.00000;  65.61000;   0.00000;  36.00000;   1.00000;  59.04900;   0.00000; 100.00000;   0.00000
   0.30030; 313.81060;  56.00000;   1.00000;  47.82969;   0.00000;  58.00000;   1.00000;  53.14410;   0.00000;   8.00000;   1.00000;  34.86784;   0.00000;  55.00000;   1.00000;  90.00000;   0.00000;  60.00000;   1.00000;  72.90000;   0.00000;  62.00000;   1.00000;  38.74205;   0.00000;  56.00000;   1.00000;  43.04672;   0.00000;  64.00000;   1.00000;  81.00000;   0.00000;  47.00000;   1.00000;  65.61000;   0.00000;  54.00000;   1.00000;  59.04900;   0.00000; 100.00000;   0.00000
   0.40040; 313.81060;  72.00000;   1.00000;  47.82969;   0.00000;  73.00000;   1.00000;  53.14410;   0.00000;  24.00000;   1.00000;  34.86784;   0.00000;  73.00000;   1.00000;  90.00000;   0.00000;  86.00000;   1.00000;  72.90000;   0.00000;  80.00000;   1.00000;  38.74205;   0.00000;  84.00000;   1.00000;  43.04672;   0.00000;  83.00000;   1.00000;  81.00000;   0.00000;  67.00000;   1.00000;  65.61000;   0.00000;  74.00000;   1.00000;  59.04900;   0.00000; 100.00000;   0.00000
   0.50050; 313.81060; 100.00000;   1.00000;  47.82969;   0.00000;  87.00000;   1.00000;  53.14410;   0.00000;  43.00000;   1.00000;  34.86784;   0.00000;  92.00000;   1.00000;  90.00000;   0.00000;  14.00000;   1.00000;   0.00000;   0.00000;  93.00000;   1.00000;  38.74205;   0.00000; 101.00000;   1.00000;  43.04672;   0.00000;  97.00000;   1.00000;  81.00000;   0.00000;  80.00000;   1.00000;  65.61000;   0.00000;  91.00000;   1.00000;  59.04900;   0.00000; 172.90000;   0.00000
   0.60060; 313.81060; 118.00000;   1.00000;  47.82969;   0.00000; 112.00000;   1.00000;  53.14410;   0.00000;  68.00000;   1.00000;  34.86784;   0.00000; 107.00000;   1.00000;  90.00000;   0.00000;  33.00000;   1.00000;   0.00000;   0.00000; 109.00000;   1.00000;  38.74205;   0.00000; 122.00000;   1.00000;  43.04672;   0.00000; 118.00000;   1.00000;  81.00000;   0.00000;  89.00000;   1.00000;  65.61000;   0.00000; 106.00000;   1.00000;  59.04900;   0.00000; 172.90000;   0.00000
   0.70070; 313.81060; 131.00000;   1.00000;  47.82969;   0.00000; 129.00000;   1.00000;  53.14410;   0.00000;  96.00000;   1.00000;  34.86784;   0.00000; 129.00000;   1.00000;  90.00000;   0.00000;  52.00000;   1.00000;   0.00000;   0.00000; 134.00000;   1.00000;  38.74205;   0.00000; 142.00000;   1.00000;  43.04672;   0.00000; 143.00000;   1.00000;  81.00000;   0.00000; 108.00000;   1.00000;  65.61000;   0.00000; 120.00000;   1.00000;  59.04900;   0.00000; 172.90000;   0.00000
   0.80080; 313.81060; 153.00000;   1.00000;  47.82969;   0.00000; 157.00000;   1.00000;  53.14410;   0.00000; 114.00000;   1.00000;  34.86784;   0.00000; 147.00000;   1.00000;  90.00000;   0.00000;  67.00000;   1.00000;   0.00000;   0.00000; 156.00000;   1.00000;  38.74205;   0.00000; 168.00000;   1.00000;  43.04672;   0.00000; 164.00000;   1.00000;  81.00000;   0.00000; 129.00000;   1.00000;  65.61000;   0.00000; 144.00000;   1.00000;  59.04900;   0.00000; 172.90000;   0.00000
   0.90090; 313.81060; 163.00000;   1.00000;  47.82969;   0.00000; 175.00000;   1.00000;  53.14410;   0.00000; 132.00000;   1.00000;  34.86784;   0.00000; 156.00000;   1.00000;  90.00000;   0.00000;  84.00000;   1.00000;   0.00000;   0.00000; 179.00000;   1.00000;  38.74205;   0.00000;  21.00000;   1.00000;   0.00000;   0.00000; 179.00000;   1.00000;  81.00000;   0.00000; 158.00000;   1.00000;  65.61000;   0.00000; 163.00000;   1.00000;  59.04900;   0.00000; 215.94672;   0.00000
