,time,L0,B0,L1,B1,L2,B2,A
67,134.13413413413414,472.19438033901423,0.0,58.15884249167455,0.0,186.81826816295165,0.0,232.82850900635958
68,136.13613613613614,470.38143866413446,0.0,58.78915043366607,0.0,185.49803411291717,0.0,235.3313767892823
69,138.13813813813815,468.5716161161219,0.0,59.41701230725397,0.0,184.19130160343065,0.0,237.82006997319348
70,140.14014014014015,466.76493245042354,0.0,60.042381183922025,0.0,182.8981883207254,0.0,240.29449804492901
71,142.14214214214215,464.9614074596517,0.0,60.665213477999195,0.0,181.6188098965692,0.0,242.7545691657799
72,144.14414414414415,463.1610609705931,0.0,61.28546856925512,0.0,180.35327976013002,0.0,245.20019070002175
73,146.14614614614615,461.363912841881,0.0,61.90310855949539,0.0,179.1017089871836,0.0,247.63126961144002
74,148.14814814814815,459.5699829618592,0.0,62.518098043798545,0.0,177.86420614905893,0.0,250.04771284528334
75,150.15015015015015,457.77929124647125,0.0,63.13040384858963,0.0,176.64087716162481,0.0,252.44942774331432
76,152.15215215215215,455.99185763785067,0.0,63.739994896736604,0.0,175.4318251318595,0.0,254.8363223335532
77,154.15415415415416,454.2077021026227,0.0,64.3468419611264,0.0,174.23715020911322,0.0,257.20830572713766
78,156.15615615615616,452.4268446311413,0.0,64.95091762988254,0.0,173.05694942595366,0.0,259.5652883130225
79,158.15815815815816,450.64930523650975,0.0,65.55219616592372,0.0,171.891316546267,0.0,261.9071820512995
80,160.16016016016016,448.87510395303156,0.0,66.15065317618641,0.0,170.7403419286035,0.0,264.23390094217854
81,162.1621621621622,447.1042608364429,0.0,66.74626570717274,0.0,169.60411236040906,0.0,266.54536109597535
82,164.1641641641642,445.3367959636295,0.0,67.33901216195886,0.0,168.48271090688615,0.0,268.84148096752546
83,166.1661661661662,443.5727294320563,0.0,67.92887207344302,0.0,167.37621678268505,0.0,271.12218171181564
84,168.1681681681682,441.8120813601132,0.0,68.51582610852046,0.0,166.28470519481013,0.0,273.38738733655623
85,170.1701701701702,440.0548718875818,0.0,69.09985605532465,0.0,165.20824719096527,0.0,275.63702486612834
86,172.1721721721722,438.3011211758544,0.0,69.68094467476743,0.0,164.14690953894174,0.0,277.87102461043645
87,174.1741741741742,436.5508494086402,0.0,70.25907565258152,0.0,163.10075458882937,0.0,280.08932034994893
88,176.1761761761762,434.80407679307774,0.0,70.834233626932,0.0,162.06984012167794,0.0,282.2918494583123
89,178.1781781781782,433.0608235606115,0.0,71.4064040962948,0.0,161.05421923634614,0.0,284.4785531067476
90,180.1801801801802,431.32110996807603,0.0,71.9755733447942,0.0,160.05394023914658,0.0,286.64937644798323
91,182.1821821821822,429.58495629943343,0.0,72.54172848634158,0.0,159.06904649583146,0.0,288.8042687183936
92,184.1841841841842,427.8523828672819,0.0,73.10485740851705,0.0,158.09957633011857,0.0,290.9431833940825
93,186.1861861861862,426.12341001455707,0.0,73.66494871057895,0.0,157.14556294075985,0.0,293.0660783341042
94,188.1881881881882,424.39805811665275,0.0,74.22199173237337,0.0,156.2070342671524,0.0,295.17291588382153
95,190.1901901901902,422.67634758354046,0.0,74.77597652600495,0.0,155.28401290108155,0.0,297.2636629893731
96,192.1921921921922,420.9582988618501,0.0,75.32689380400491,0.0,154.37651602760357,0.0,299.33829130654146
97,194.1941941941942,419.2439324375659,0.0,75.8747349586463,0.0,153.4845553174727,0.0,301.39677728631517
98,196.1961961961962,417.53326883865935,0.0,76.41949204978238,0.0,152.60813685436156,0.0,303.43910225719674
99,198.1981981981982,415.82632863746437,0.0,76.96115775646005,0.0,151.74726111269663,0.0,305.46525249337896
100,200.20020020020021,414.12313245400577,0.0,77.49972540373554,0.0,150.90192286115945,0.0,307.47521928109927
101,202.20220220220222,412.4237009592122,0.0,78.03518896658214,0.0,150.07211110203684,0.0,309.46899897216883
102,204.20420420420422,410.72805487815606,0.0,78.56754306373278,0.0,149.25780903185506,0.0,311.44659302625615
103,206.20620620620622,409.0362149929897,0.0,79.09678292507135,0.0,148.45899404498667,0.0,313.4080080369523
104,208.20820820820822,407.3482021452213,0.0,79.62290430659212,0.0,147.67563781119048,0.0,315.3532557369961
105,210.21021021021022,405.66403724135824,0.0,80.14590362159872,0.0,146.90770610014837,0.0,317.28235303689473
106,212.21221221221222,403.9837412560835,0.0,80.66577789904574,0.0,146.15515882647642,0.0,319.1953220183944
107,214.21421421421422,402.3073352361381,0.0,81.18252478148177,0.0,145.41795005681382,0.0,321.0921899255663
108,216.21621621621622,400.6348403023196,0.0,81.69614246427044,0.0,144.6960281104373,0.0,322.97298912297265
109,218.21821821821823,398.96627765434016,0.0,82.20662972006687,0.0,143.98933555085765,0.0,324.8377570747353
110,220.22022022022023,397.3016685761706,0.0,82.71398593540744,0.0,143.29780917091344,0.0,326.68653631750857
111,222.22222222222223,395.64103443960227,0.0,83.21821108954457,0.0,142.62138006928842,0.0,328.5193744015648
112,224.22422422422426,393.98439670807255,0.0,83.71930574674224,0.0,141.95997371526633,0.0,330.3363238299189
113,226.22622622622626,392.331776937979,0.0,84.21727100599263,0.0,141.31351006815456,0.0,332.13744198787384
114,228.22822822822826,390.6831967865588,0.0,84.71210855818842,0.0,140.6819035944054,0.0,333.9227910608474
115,230.23023023023026,389.03867801557953,0.0,85.20382067298284,0.0,140.06506336842168,0.0,335.692437943016
116,232.23223223223226,387.3982424955335,0.0,85.69241019291515,0.0,139.4628931758824,0.0,337.446454135669
117,234.23423423423426,385.76191220777605,0.0,86.17788051005094,0.0,138.87529161510895,0.0,339.18491566706405
118,236.23623623623627,384.1297092480018,0.0,86.66023555465355,0.0,138.30215221155598,0.0,340.90790298578867
119,238.23823823823827,382.50165583407755,0.0,87.13947982398996,0.0,137.74336355365602,0.0,342.6155007882765
120,240.24024024024027,380.8777743088504,0.0,87.61561836391422,0.0,137.19880942444152,0.0,344.3077979027938
121,242.24224224224227,379.2580871442099,0.0,88.08865676330785,0.0,136.66836894094521,0.0,345.984887151537
122,244.24424424424427,377.6426169410972,0.0,88.55860113012595,0.0,136.15191662943712,0.0,347.6468652993397
123,246.24624624624627,376.03138643733797,0.0,89.0254581023228,0.0,135.6493226502818,0.0,349.29383281005744
124,248.24824824824827,374.4244185118101,0.0,89.48923484210457,0.0,135.16045296565326,0.0,350.92589368043207
125,250.25025025025028,372.8217361877519,0.0,89.94993902610068,0.0,134.6851695006111,0.0,352.5431552855363
126,252.25225225225228,371.2233626349943,0.0,90.40757883357858,0.0,134.22333027201253,0.0,354.14572825941457
127,254.25425425425428,369.62932117065964,0.0,90.86216293020432,0.0,133.77478948021843,0.0,355.7337264189176
128,256.2562562562563,368.03963526786356,0.0,91.31370047358439,0.0,133.33939785047986,0.0,357.3072664080722
129,258.2582582582583,366.4543285573375,0.0,91.76220109909086,0.0,132.91700277022096,0.0,358.8664675733507
130,260.2602602602603,364.8734248306063,0.0,92.20767490993306,0.0,132.50744848082502,0.0,360.41145177863564
131,262.2622622622623,363.2969480384992,0.0,92.65013246300981,0.0,132.11057608600385,0.0,361.94234341248716
132,264.2642642642643,361.7249222971758,0.0,93.08958476096124,0.0,131.7262238786077,0.0,363.45926906325525
133,266.2662662662663,360.15737189274626,0.0,93.52604324264716,0.0,131.35422761921183,0.0,364.9623572453948
134,268.2682682682683,358.5943212825253,0.0,93.95951977034282,0.0,130.9944206858818,0.0,366.45173826125006
135,270.2702702702703,357.0357950976526,0.0,94.39002661777722,0.0,130.64663428967242,0.0,367.92754399489775
136,272.2722722722723,355.48181814066356,0.0,94.81757645748972,0.0,130.3106974632041,0.0,369.38990793864264
137,274.2742742742743,353.93241538491293,0.0,95.24218234785361,0.0,129.98643714634082,0.0,370.8389651208927
138,276.2762762762763,352.3876119853159,0.0,95.66385772024384,0.0,129.6736788131155,0.0,372.2748514813248
139,278.2782782782783,350.84743327585846,0.0,96.0826163651107,0.0,129.37224648782302,0.0,373.6977038712078
140,280.2802802802803,349.31190477091604,0.0,96.49847241781873,0.0,129.08196294991586,0.0,375.10765986134936
141,282.2822822822823,347.7810521649298,0.0,96.91144034732862,0.0,128.80264985070824,0.0,376.50485763703335
142,284.2842842842843,346.2549013279652,0.0,97.32153495296696,0.0,128.53412759153545,0.0,377.8894361275324
143,286.2862862862863,344.7334783138446,0.0,97.72877133338368,0.0,128.27621597997472,0.0,379.261534372797
144,288.2882882882883,343.21680935820336,0.0,98.13316487641171,0.0,128.02873428465432,0.0,380.6212914807306
145,290.29029029029033,341.7049208781143,0.0,98.53473124478215,0.0,127.79150139791847,0.0,381.96884647918506
146,292.2922922922923,340.19783947156947,0.0,98.93348636182475,0.0,127.5643359997936,0.0,383.3043381668121
147,294.29429429429433,338.69559191188296,0.0,99.32944641338197,0.0,127.34705639439188,0.0,384.62790528034316
148,296.2962962962963,337.19820515166015,0.0,99.7226278162543,0.0,127.13948100231154,0.0,385.93968602977395
149,298.29829829829833,335.7057063218378,0.0,100.11304720235344,0.0,126.94142853548128,0.0,387.23981794032744
150,300.3003003003003,334.21812272929003,0.0,100.50072140670183,0.0,126.75271808927502,0.0,388.52843777473305
151,302.30230230230234,332.7354818551945,0.0,100.8856674518526,0.0,126.57316929910134,0.0,389.80568139385144
152,304.3043043043043,331.2578113504562,0.0,101.26790254609115,0.0,126.40260229113892,0.0,391.0716838123136
153,306.30630630630634,329.78513903412295,0.0,101.64744406473548,0.0,126.24083787346748,0.0,392.32657902767403
154,308.3083083083083,328.3174928930881,0.0,102.02430952335085,0.0,126.08769783937846,0.0,393.5704997441825
155,310.31031031031034,326.854901077966,0.0,102.39851656932224,0.0,125.94300499827894,0.0,394.8035773544328
156,312.3123123123123,325.39739189998227,0.0,102.77008296674799,0.0,125.80658329831417,0.0,396.0259418349555
157,314.31431431431434,323.9449938269891,0.0,103.13902658978199,0.0,125.67825788146364,0.0,397.23772170176517
158,316.3163163163163,322.4977354788225,0.0,103.50536542143553,0.0,125.55785509333182,0.0,398.4390440064101
159,318.31831831831835,321.0556456251741,0.0,103.86911751385624,0.0,125.44520277464602,0.0,399.6300340863236
160,320.3203203203203,319.61875318062766,0.0,104.23030098423698,0.0,125.34013028313213,0.0,400.8108155520032
161,322.32232232232235,318.1870872000846,0.0,104.58893400164983,0.0,125.24246857815118,0.0,401.9815102201144
162,324.3243243243244,316.76067687389,0.0,104.94503477576575,0.0,125.15205029420184,0.0,403.14223805614233
163,326.32632632632635,315.33955152229277,0.0,105.29862155898934,0.0,125.0687097528472,0.0,404.2931171658707
164,328.3283283283284,313.9237405906189,0.0,105.64971261559349,0.0,124.99228310926372,0.0,405.43426368452384
165,330.33033033033036,312.5132736435297,0.0,105.99832621271635,0.0,124.92260840150745,0.0,406.56579174224646
166,332.3323323323324,311.10818035904714,0.0,106.34448061015253,0.0,124.85952560000815,0.0,407.6878134307921
167,334.33433433433436,309.7084905223885,0.0,106.68819404886372,0.0,124.80287666002987,0.0,408.80043876871787
168,336.3363363363364,308.3142340203265,0.0,107.0294847545608,0.0,124.75250558774982,0.0,409.90377563736286
169,338.33833833833836,306.92544083381273,0.0,107.3683709140547,0.0,124.70825846561998,0.0,410.9979297865126
170,340.3403403403404,305.54214103077754,0.0,107.70487066015798,0.0,124.66998348297162,0.0,412.08300482609286
171,342.34234234234236,304.16436475915435,0.0,108.03900206598884,0.0,124.6375309729569,0.0,413.1591022018999
172,344.3443443443444,302.7921422393784,0.0,108.3707831346996,0.0,124.61075343787299,0.0,414.22632118804904
173,346.34634634634637,301.4255037566168,0.0,108.70023178941913,0.0,124.58950556902138,0.0,415.2847588849426
174,348.3483483483484,300.0644796542487,0.0,109.02736587641199,0.0,124.5736443301497,0.0,416.3345101391896
175,350.35035035035037,298.70910032679427,0.0,109.35220316603431,0.0,124.56302902259273,0.0,417.3756674845787
176,352.3523523523524,297.3593962078236,0.0,109.67476131321358,0.0,124.55752112886663,0.0,418.40832135009623
177,354.35435435435437,296.0153977628666,0.0,109.99505786326641,0.0,124.55698439042403,0.0,419.43255998344296
178,356.3563563563564,294.67713548050017,0.0,110.313110244627,0.0,124.56128480929723,0.0,420.4484694655756
179,358.3583583583584,293.3446398631395,0.0,110.62893576154902,0.0,124.57029064299911,0.0,421.45613373231237
180,360.3603603603604,292.0179414182476,0.0,110.9425515884589,0.0,124.58387243183088,0.0,422.45563456146266
181,362.3623623623624,290.6970706530452,0.0,111.25397477208155,0.0,124.6019032287039,0.0,423.44705134616936
182,364.3643643643644,289.3820580588776,0.0,111.56322221383196,0.0,124.62425826709836,0.0,424.4304614601921
183,366.3663663663664,288.07293410233854,0.0,111.87031066645201,0.0,124.6508150114001,0.0,425.4059402198094
184,368.3683683683684,286.76972921562026,0.0,112.17525672992845,0.0,124.68145317378645,0.0,426.37356088066485
185,370.3703703703704,285.4724737860063,0.0,112.47807684652429,0.0,124.71605469299865,0.0,427.33339467447075
186,372.3723723723724,284.1811981451687,0.0,112.77878729615692,0.0,124.75450371142442,0.0,428.28551084724995
187,374.3743743743744,282.8959325630485,0.0,113.07740419305564,0.0,124.79668679292095,0.0,429.2299764509749
188,376.3763763763764,281.6167072339255,0.0,113.37394348127845,0.0,124.84249275245281,0.0,430.1668565323433
189,378.3783783783784,280.3435522623589,0.0,113.66842093058787,0.0,124.8918124873052,0.0,431.096214319748
190,380.3803803803804,279.076497653793,0.0,113.96085213362291,0.0,124.94453905327683,0.0,432.0181111593073
191,382.3823823823824,277.8155733028975,0.0,114.25125250301275,0.0,125.00056763408124,0.0,432.9326065600085
192,384.3843843843844,276.56080898168585,0.0,114.53963726883201,0.0,125.05979550763806,0.0,433.8397582418441
193,386.38638638638645,275.3122343300589,0.0,114.8260214743807,0.0,125.12212211512517,0.0,434.73962208043525
194,388.3883883883884,274.0698788477767,0.0,115.11041997105,0.0,125.18744919284781,0.0,435.6322519883255
195,390.39039039039045,272.8337718731881,0.0,115.3928474234383,0.0,125.2556803806434,0.0,436.51770032273026
196,392.3923923923924,271.60394257429306,0.0,115.67331830525245,0.0,125.3267213289644,0.0,437.39601779149007
197,394.39439439439445,270.3804199363315,0.0,115.95184689802451,0.0,125.40047967294812,0.0,438.26725349269583
198,396.3963963963964,269.16323274895115,0.0,116.2284472903207,0.0,125.47686499541402,0.0,439.13145496531416
199,398.39839839839846,267.952409593953,0.0,116.50313337622833,0.0,125.55578881016915,0.0,439.9886682196496
200,400.40040040040043,266.7479788402766,0.0,116.77591884416005,0.0,125.63716475815933,0.0,440.8389375574041
201,402.40240240240246,265.54996862142116,0.0,117.04681718934216,0.0,125.7209082994903,0.0,441.6823058897464
202,404.40440440440443,264.3584068230203,0.0,117.31584171270018,0.0,125.80693670253228,0.0,442.5188147617473
203,406.40640640640646,263.1733210709424,0.0,117.58300551909144,0.0,125.89516905183855,0.0,443.3485043581277
204,408.40840840840843,261.99473871771227,0.0,117.84832151785389,0.0,125.98552621108583,0.0,444.1714135533481
205,410.41041041041046,260.82268682876565,0.0,118.11180242363417,0.0,126.07793078476412,0.0,444.9875799628361
206,412.41241241241244,259.65719217591953,0.0,118.37346074811909,0.0,126.17230721655044,0.0,445.79703985941103
207,414.41441441441447,258.4982812215979,0.0,118.6333088035781,0.0,126.26858171678562,0.0,446.59982825803843
208,416.41641641641644,257.34598009747725,0.0,118.89135871356488,0.0,126.3666820874909,0.0,447.395979101467
209,418.41841841841847,256.200314594851,0.0,119.14762240879925,0.0,126.46653776825987,0.0,448.18552522808994
210,420.42042042042044,255.06131015055573,0.0,119.40211162875603,0.0,126.56807980105499,0.0,448.9684984196333
211,422.42242242242247,253.92899183276188,0.0,119.65483792349474,0.0,126.67124079432071,0.0,449.7449294494227
212,424.42442442442444,252.8033843301264,0.0,119.90581265194972,0.0,126.77595492547377,0.0,450.51484809245017
213,426.4264264264265,251.68451194687816,0.0,120.15504697390149,0.0,126.88215801049058,0.0,451.27828306872976
214,428.42842842842845,250.57239857228427,0.0,120.40255186973482,0.0,126.98978728818487,0.0,452.0352622697961
215,430.4304304304305,249.4670676719659,0.0,120.64833813667295,0.0,127.09878144935647,0.0,452.7858127420047
216,432.43243243243245,248.36854227437107,0.0,120.89241639034204,0.0,127.20908061267,0.0,453.5299607226169
217,434.4344344344345,247.27684495642123,0.0,121.13479706732186,0.0,127.32062629214815,0.0,454.2677316841088
218,436.43643643643645,246.19199782985504,0.0,121.37549042720887,0.0,127.43336136939355,0.0,454.9991503735426
219,438.4384384384385,245.11402254121333,0.0,121.61450654299853,0.0,127.5472301515501,0.0,455.72424076423806
220,440.44044044044045,244.0429402433919,0.0,121.85185531616618,0.0,127.66217825171186,0.0,456.4430261887301
221,442.4424424424425,242.97877158039222,0.0,122.08754648045061,0.0,127.77815255229638,0.0,457.1555293868608
222,444.44444444444446,241.92153667675558,0.0,122.32158960170285,0.0,127.89510119809403,0.0,457.8617725234476
223,446.4464464464465,240.87125512343857,0.0,122.55399408092627,0.0,128.01297356742336,0.0,458.5617772282118
224,448.4484484484485,239.82794596364647,0.0,122.7847691574678,0.0,128.1317202433916,0.0,459.2555646354941
225,450.4504504504505,238.79162768910317,0.0,123.0139239055139,0.0,128.25129301965035,0.0,459.94315538573267
226,452.4524524524525,237.76231822845784,0.0,123.24146723584751,0.0,128.37164488059184,0.0,460.62456965510285
227,454.4544544544545,236.7400349162097,0.0,123.46740791045666,0.0,128.49272991785833,0.0,461.29982725547535
228,456.4564564564565,235.7247944878295,0.0,123.6917545401514,0.0,128.61450333306382,0.0,461.9689476389553
229,458.4584584584585,234.7166130663335,0.0,123.91451558788853,0.0,128.7369214127118,0.0,462.6319499330662
230,460.4604604604605,233.71550614883185,0.0,124.13569937223654,0.0,128.85994150327403,0.0,463.2888529756577
231,462.4624624624625,232.72148859819674,0.0,124.3553140684002,0.0,128.9835219943429,0.0,463.93967533906016
232,464.4644644644645,231.7345746505186,0.0,124.57336770146772,0.0,129.10762232610696,0.0,464.58443532190677
233,466.4664664664665,230.7547778683923,0.0,124.78986816687807,0.0,129.23220291459546,0.0,465.2231510501342
234,468.46846846846853,229.7821111381442,0.0,125.0048232290271,0.0,129.3572251441261,0.0,465.8558404887027
235,470.4704704704705,228.81658665969147,0.0,125.21824052368028,0.0,129.48265134880538,0.0,466.48252146782295
236,472.47247247247253,227.85821593404003,0.0,125.43012756168756,0.0,129.60844479070965,0.0,467.1032117135628
237,474.4744744744745,226.90700975084778,0.0,125.64049173278644,0.0,129.73456963844018,0.0,467.71792887792566
238,476.47647647647653,225.96297817687747,0.0,125.84934030915014,0.0,129.86099094674853,0.0,468.3266905672239
239,478.4784784784785,225.02613058684847,0.0,126.05668043140784,0.0,129.9876746722012,0.0,468.9295143095426
240,480.48048048048054,224.09647561676832,0.0,126.26251912703863,0.0,130.11458762385584,0.0,469.52641763233726
241,482.4824824824825,223.17402113636845,0.0,126.46686332093107,0.0,130.2416974303519,0.0,470.1174181123486
242,484.48448448448454,222.25877425497035,0.0,126.66971983214678,0.0,130.3689725354858,0.0,470.7025333773971
243,486.4864864864865,221.3507413110645,0.0,126.87109537757686,0.0,130.49638218038422,0.0,471.2817811309745
244,488.48848848848854,220.449927862047,0.0,127.07099657564825,0.0,130.62389638613047,0.0,471.8551791761743
245,490.4904904904905,219.55633867411436,0.0,127.2694299500795,0.0,130.75148593684375,0.0,472.4227454389624
246,492.49249249249254,218.66997773022467,0.0,127.46640192809191,0.0,130.87912236177004,0.0,472.98449797991344
247,494.4944944944945,217.79084824386746,0.0,127.66191883690513,0.0,131.00677791737098,0.0,473.5404550018565
248,496.49649649649655,216.91895259139105,0.0,127.85598692577324,0.0,131.13442557643393,0.0,474.0906349064018
249,498.4984984984985,216.05429232859956,0.0,128.04861236179514,0.0,131.26203901086495,0.0,474.6350562987404
250,500.50050050050055,215.19686818426896,0.0,128.23980123303414,0.0,131.389592576805,0.0,475.17373800589195
251,502.5025025025025,214.34668005257143,0.0,128.42955955207756,0.0,131.5170613002998,0.0,475.7066990950513
252,504.50450450450455,213.50372698574492,0.0,128.61789325961857,0.0,131.64442086341583,0.0,476.2339588912207
253,506.5065065065065,212.66800719097077,0.0,128.80480822700673,0.0,131.77164758950997,0.0,476.75553699251253
254,508.50850850850856,211.83951806893157,0.0,128.99031024779973,0.0,131.898718415433,0.0,477.27145326783574
255,510.5105105105105,211.01825615283144,0.0,129.17440505587774,0.0,132.0256108967187,0.0,477.78172789457216
256,512.5125125125126,210.2042171081106,0.0,129.35709832750192,0.0,132.15230319350638,0.0,478.2863813708811
257,514.5145145145145,209.3973957374047,0.0,129.53839568206564,0.0,132.27877405527914,0.0,478.78543452525054
258,516.5165165165166,208.5977859762838,0.0,129.71830268538562,0.0,132.40500280913454,0.0,479.2789085291961
