   0.00000;   0.00000;   0.00000;1000.00000
   1.00100;  24.38196;   0.00000; 975.61804
   2.00200;  34.47069;   0.00000; 965.52931
   3.00300;  41.92226;   0.00000; 958.07774
   4.00400;  48.01257;   0.00000; 951.98743
   5.00501;  53.23593;   0.00000; 946.76407
   6.00601;  57.84564;   0.00000; 942.15436
   7.00701;  61.99200;   0.00000; 938.00800
   8.00801;  65.77281;   0.00000; 934.22719
   9.00901;  69.25590;   0.00000; 930.74410
  10.01001;  72.49059;   0.00000; 927.50941
  11.01101;  75.51405;   0.00000; 924.48595
  12.01201;  78.35514;   0.00000; 921.64486
  13.01301;  81.03675;   0.00000; 918.96325
  14.01401;  83.57743;   0.00000; 916.42257
  15.01502;  85.99243;   0.00000; 914.00757
  16.01602;  88.29450;   0.00000; 911.70550
  17.01702;  90.49438;   0.00000; 909.50562
  18.01802;  92.60127;   0.00000; 907.39873
  19.01902;  94.62308;   0.00000; 905.37692
  20.02002;  96.56667;   0.00000; 903.43333
  21.02102;  98.43807;   0.00000; 901.56193
  22.02202; 100.24257;   0.00000; 899.75743
  23.02302; 101.98488;   0.00000; 898.01512
  24.02402; 103.66917;   0.00000; 896.33083
  25.02503; 105.29921;   0.00000; 894.70079
  26.02603; 106.87835;   0.00000; 893.12165
  27.02703; 108.40966;   0.00000; 891.59034
  28.02803; 109.89590;   0.00000; 890.10410
  29.02903; 111.33958;   0.00000; 888.66042
  30.03003; 112.74300;   0.00000; 887.25700
  31.03103; 114.10826;   0.00000; 885.89174
  32.03203; 115.43731;   0.00000; 884.56269
  33.03303; 116.73193;   0.00000; 883.26807
  34.03403; 117.99375;   0.00000; 882.00625
  35.03504; 119.22431;   0.00000; 880.77569
  36.03604; 120.42503;   0.00000; 879.57497
  37.03704; 121.59720;   0.00000; 878.40280
  38.03804; 122.74207;   0.00000; 877.25793
  39.03904; 123.86078;   0.00000; 876.13922
  40.04004; 124.95439;   0.00000; 875.04561
  41.04104; 126.02391;   0.00000; 873.97609
  42.04204; 127.07027;   0.00000; 872.92973
  43.04304; 128.09437;   0.00000; 871.90563
  44.04404; 129.09703;   0.00000; 870.90297
  45.04505; 130.07903;   0.00000; 869.92097
  46.04605; 131.04113;   0.00000; 868.95887
  47.04705; 131.98400;   0.00000; 868.01600
  48.04805; 132.90833;   0.00000; 867.09167
  49.04905; 133.81472;   0.00000; 866.18528
  50.05005; 134.70378;   0.00000; 865.29622
  51.05105; 135.57607;   0.00000; 864.42393
  52.05205; 136.43213;   0.00000; 863.56787
  53.05305; 137.27246;   0.00000; 862.72754
  54.05405; 138.09754;   0.00000; 861.90246
  55.05506; 138.90785;   0.00000; 861.09215
  56.05606; 139.70381;   0.00000; 860.29619
  57.05706; 140.48586;   0.00000; 859.51414
  58.05806; 141.25439;   0.00000; 858.74561
  59.05906; 142.00978;   0.00000; 857.99022
  60.06006; 142.75241;   0.00000; 857.24759
  61.06106; 143.48263;   0.00000; 856.51737
  62.06206; 144.20076;   0.00000; 855.79924
  63.06306; 144.90715;   0.00000; 855.09285
  64.06406; 145.60208;   0.00000; 854.39792
  65.06507; 146.28587;   0.00000; 853.71413
  66.06607; 146.95880;   0.00000; 853.04120
  67.06707; 147.62115;   0.00000; 852.37885
  68.06807; 148.27317;   0.00000; 851.72683
  69.06907; 148.91512;   0.00000; 851.08488
  70.07007; 149.54725;   0.00000; 850.45275
  71.07107; 150.16980;   0.00000; 849.83020
  72.07207; 150.78298;   0.00000; 849.21702
  73.07307; 151.38703;   0.00000; 848.61297
  74.07407; 151.98214;   0.00000; 848.01786
  75.07508; 152.56854;   0.00000; 847.43146
  76.07608; 153.14640;   0.00000; 846.85360
  77.07708; 153.71593;   0.00000; 846.28407
  78.07808; 154.27731;   0.00000; 845.72269
  79.07908; 154.83072;   0.00000; 845.16928
  80.08008; 155.37632;   0.00000; 844.62368
  81.08108; 155.91429;   0.00000; 844.08571
  82.08208; 156.44479;   0.00000; 843.55521
  83.08308; 156.96797;   0.00000; 843.03203
  84.08408; 157.48399;   0.00000; 842.51601
  85.08509; 157.99298;   0.00000; 842.00702
  86.08609; 158.49511;   0.00000; 841.50489
  87.08709; 158.99049;   0.00000; 841.00951
  88.08809; 159.47928;   0.00000; 840.52072
  89.08909; 159.96159;   0.00000; 840.03841
  90.09009; 160.43755;   0.00000; 839.56245
  91.09109; 160.90729;   0.00000; 839.09271
  92.09209; 161.37093;   0.00000; 838.62907
  93.09309; 161.82858;   0.00000; 838.17142
  94.09409; 162.28035;   0.00000; 837.71965
  95.09510; 162.72636;   0.00000; 837.27364
  96.09610; 163.16671;   0.00000; 836.83329
  97.09710; 163.60151;   0.00000; 836.39849
  98.09810; 164.03085;   0.00000; 835.96915
  99.09910; 164.45483;   0.00000; 835.54517
 100.10010; 164.87355;   0.00000; 835.12645
 101.10110; 165.28711;   0.00000; 834.71289
 102.10210; 165.69559;   0.00000; 834.30441
 103.10310; 166.09908;   0.00000; 833.90092
 104.10410; 166.49767;   0.00000; 833.50233
 105.10511; 166.89145;   0.00000; 833.10855
 106.10611; 167.28049;   0.00000; 832.71951
 107.10711; 167.66488;   0.00000; 832.33512
 108.10811; 168.04468;   0.00000; 831.95532
 109.10911; 168.41999;   0.00000; 831.58001
 110.11011; 168.79088;   0.00000; 831.20912
 111.11111; 169.15740;   0.00000; 830.84260
 112.11211; 169.51965;   0.00000; 830.48035
 113.11311; 169.87768;   0.00000; 830.12232
 114.11411; 170.23157;   0.00000; 829.76843
 115.11512; 170.58138;   0.00000; 829.41862
 116.11612; 170.92718;   0.00000; 829.07282
 117.11712; 171.26902;   0.00000; 828.73098
 118.11812; 171.60697;   0.00000; 828.39303
 119.11912; 171.94110;   0.00000; 828.05890
 120.12012; 172.27145;   0.00000; 827.72855
 121.12112; 172.59810;   0.00000; 827.40190
 122.12212; 172.92108;   0.00000; 827.07892
 123.12312; 173.24047;   0.00000; 826.75953
 124.12412; 173.55631;   0.00000; 826.44369
 125.12513; 173.86866;   0.00000; 826.13134
 126.12613; 174.17757;   0.00000; 825.82243
 127.12713; 174.48308;   0.00000; 825.51692
 128.12813; 174.78526;   0.00000; 825.21474
 129.12913; 175.08414;   0.00000; 824.91586
 130.13013; 175.37978;   0.00000; 824.62022
 131.13113; 175.67222;   0.00000; 824.32778
 132.13213; 175.96151;   0.00000; 824.03849
 133.13313; 176.24770;   0.00000; 823.75230
 134.13413; 176.53082;   0.00000; 823.46918
 135.13514; 176.81092;   0.00000; 823.18908
 136.13614; 177.08805;   0.00000; 822.91195
 137.13714; 177.36224;   0.00000; 822.63776
 138.13814; 177.63354;   0.00000; 822.36646
 139.13914; 177.90198;   0.00000; 822.09802
 140.14014; 178.16760;   0.00000; 821.83240
 141.14114; 178.43045;   0.00000; 821.56955
 142.14214; 178.69056;   0.00000; 821.30944
 143.14314; 178.94797;   0.00000; 821.05203
 144.14414; 179.20271;   0.00000; 820.79729
 145.14515; 179.45482;   0.00000; 820.54518
 146.14615; 179.70434;   0.00000; 820.29566
 147.14715; 179.95129;   0.00000; 820.04871
 148.14815; 180.19572;   0.00000; 819.80428
 149.14915; 180.43765;   0.00000; 819.56235
 150.15015; 180.67712;   0.00000; 819.32288
 151.15115; 180.91417;   0.00000; 819.08583
 152.15215; 181.14881;   0.00000; 818.85119
 153.15315; 181.38109;   0.00000; 818.61891
 154.15415; 181.61103;   0.00000; 818.38897
 155.15516; 181.83866;   0.00000; 818.16134
 156.15616; 182.06402;   0.00000; 817.93598
 157.15716; 182.28712;   0.00000; 817.71288
 158.15816; 182.50801;   0.00000; 817.49199
 159.15916; 182.72670;   0.00000; 817.27330
 160.16016; 182.94323;   0.00000; 817.05677
 161.16116; 183.15762;   0.00000; 816.84238
 162.16216; 183.36990;   0.00000; 816.63010
 163.16316; 183.58009;   0.00000; 816.41991
 164.16416; 183.78822;   0.00000; 816.21178
 165.16517; 183.99432;   0.00000; 816.00568
 166.16617; 184.19840;   0.00000; 815.80160
 167.16717; 184.40050;   0.00000; 815.59950
 168.16817; 184.60064;   0.00000; 815.39936
 169.16917; 184.79884;   0.00000; 815.20116
 170.17017; 184.99512;   0.00000; 815.00488
 171.17117; 185.18952;   0.00000; 814.81048
 172.17217; 185.38204;   0.00000; 814.61796
 173.17317; 185.57271;   0.00000; 814.42729
 174.17417; 185.76156;   0.00000; 814.23844
 175.17518; 185.94860;   0.00000; 814.05140
 176.17618; 186.13386;   0.00000; 813.86614
 177.17718; 186.31736;   0.00000; 813.68264
 178.17818; 186.49911;   0.00000; 813.50089
 179.17918; 186.67914;   0.00000; 813.32086
 180.18018; 186.85748;   0.00000; 813.14252
 181.18118; 187.03412;   0.00000; 812.96588
 182.18218; 187.20911;   0.00000; 812.79089
 183.18318; 187.38245;   0.00000; 812.61755
 184.18418; 187.55416;   0.00000; 812.44584
 185.18519; 187.72427;   0.00000; 812.27573
 186.18619; 187.89279;   0.00000; 812.10721
 187.18719; 188.05974;   0.00000; 811.94026
 188.18819; 188.22513;   0.00000; 811.77487
 189.18919; 188.38899;   0.00000; 811.61101
 190.19019; 188.55133;   0.00000; 811.44867
 191.19119; 188.71217;   0.00000; 811.28783
 192.19219; 188.87152;   0.00000; 811.12848
 193.19319; 189.02940;   0.00000; 810.97060
 194.19419; 189.18584;   0.00000; 810.81416
 195.19520; 189.34083;   0.00000; 810.65917
 196.19620; 189.49440;   0.00000; 810.50560
 197.19720; 189.64657;   0.00000; 810.35343
 198.19820; 189.79734;   0.00000; 810.20266
 199.19920; 189.94675;   0.00000; 810.05325
 200.20020; 190.09479;   0.00000; 809.90521
 201.20120; 190.24148;   0.00000; 809.75852
 202.20220; 190.38684;   0.00000; 809.61316
 203.20320; 190.53089;   0.00000; 809.46911
 204.20420; 190.67363;   0.00000; 809.32637
 205.20521; 190.81509;   0.00000; 809.18491
 206.20621; 190.95527;   0.00000; 809.04473
 207.20721; 191.09419;   0.00000; 808.90581
 208.20821; 191.23185;   0.00000; 808.76815
 209.20921; 191.36829;   0.00000; 808.63171
 210.21021; 191.50350;   0.00000; 808.49650
 211.21121; 191.63750;   0.00000; 808.36250
 212.21221; 191.77031;   0.00000; 808.22969
 213.21321; 191.90192;   0.00000; 808.09808
 214.21421; 192.03237;   0.00000; 807.96763
 215.21522; 192.16166;   0.00000; 807.83834
 216.21622; 192.28980;   0.00000; 807.71020
 217.21722; 192.41680;   0.00000; 807.58320
 218.21822; 192.54268;   0.00000; 807.45732
 219.21922; 192.66745;   0.00000; 807.33255
 220.22022; 192.79111;   0.00000; 807.20889
 221.22122; 192.91369;   0.00000; 807.08631
 222.22222; 193.03518;   0.00000; 806.96482
 223.22322; 193.15561;   0.00000; 806.84439
 224.22422; 193.27498;   0.00000; 806.72502
 225.22523; 193.39330;   0.00000; 806.60670
 226.22623; 193.51059;   0.00000; 806.48941
 227.22723; 193.62685;   0.00000; 806.37315
 228.22823; 193.74209;   0.00000; 806.25791
 229.22923; 193.85633;   0.00000; 806.14367
 230.23023; 193.96958;   0.00000; 806.03042
 231.23123; 194.08184;   0.00000; 805.91816
 232.23223; 194.19312;   0.00000; 805.80688
 233.23323; 194.30344;   0.00000; 805.69656
 234.23423; 194.41280;   0.00000; 805.58720
 235.23524; 194.52121;   0.00000; 805.47879
 236.23624; 194.62869;   0.00000; 805.37131
 237.23724; 194.73524;   0.00000; 805.26476
 238.23824; 194.84087;   0.00000; 805.15913
 239.23924; 194.94559;   0.00000; 805.05441
 240.24024; 195.04941;   0.00000; 804.95059
 241.24124; 195.15233;   0.00000; 804.84767
 242.24224; 195.25438;   0.00000; 804.74562
 243.24324; 195.35554;   0.00000; 804.64446
 244.24424; 195.45584;   0.00000; 804.54416
 245.24525; 195.55529;   0.00000; 804.44471
 246.24625; 195.65388;   0.00000; 804.34612
 247.24725; 195.75163;   0.00000; 804.24837
 248.24825; 195.84854;   0.00000; 804.15146
 249.24925; 195.94464;   0.00000; 804.05536
 250.25025; 196.03991;   0.00000; 803.96009
 251.25125; 196.13437;   0.00000; 803.86563
 252.25225; 196.22803;   0.00000; 803.77197
 253.25325; 196.32090;   0.00000; 803.67910
 254.25425; 196.41298;   0.00000; 803.58702
 255.25526; 196.50428;   0.00000; 803.49572
 256.25626; 196.59480;   0.00000; 803.40520
 257.25726; 196.68456;   0.00000; 803.31544
 258.25826; 196.77357;   0.00000; 803.22643
 259.25926; 196.86182;   0.00000; 803.13818
 260.26026; 196.94933;   0.00000; 803.05067
 261.26126; 197.03610;   0.00000; 802.96390
 262.26226; 197.12215;   0.00000; 802.87785
 263.26326; 197.20747;   0.00000; 802.79253
 264.26426; 197.29207;   0.00000; 802.70793
 265.26527; 197.37597;   0.00000; 802.62403
 266.26627; 197.45916;   0.00000; 802.54084
 267.26727; 197.54166;   0.00000; 802.45834
 268.26827; 197.62347;   0.00000; 802.37653
 269.26927; 197.70459;   0.00000; 802.29541
 270.27027; 197.78503;   0.00000; 802.21497
 271.27127; 197.86481;   0.00000; 802.13519
 272.27227; 197.94392;   0.00000; 802.05608
 273.27327; 198.02237;   0.00000; 801.97763
 274.27427; 198.10017;   0.00000; 801.89983
 275.27528; 198.17732;   0.00000; 801.82268
 276.27628; 198.25384;   0.00000; 801.74616
 277.27728; 198.32971;   0.00000; 801.67029
 278.27828; 198.40496;   0.00000; 801.59504
 279.27928; 198.47959;   0.00000; 801.52041
 280.28028; 198.55359;   0.00000; 801.44641
 281.28128; 198.62699;   0.00000; 801.37301
 282.28228; 198.69978;   0.00000; 801.30022
 283.28328; 198.77197;   0.00000; 801.22803
 284.28428; 198.84356;   0.00000; 801.15644
 285.28529; 198.91456;   0.00000; 801.08544
 286.28629; 198.98498;   0.00000; 801.01502
 287.28729; 199.05482;   0.00000; 800.94518
 288.28829; 199.12408;   0.00000; 800.87592
 289.28929; 199.19277;   0.00000; 800.80723
 290.29029; 199.26090;   0.00000; 800.73910
 291.29129; 199.32848;   0.00000; 800.67152
 292.29229; 199.39549;   0.00000; 800.60451
 293.29329; 199.46196;   0.00000; 800.53804
 294.29429; 199.52788;   0.00000; 800.47212
 295.29530; 199.59327;   0.00000; 800.40673
 296.29630; 199.65812;   0.00000; 800.34188
 297.29730; 199.72244;   0.00000; 800.27756
