   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000;  -1.00000;  -1.00000;   0.00000;   0.00000; 600.00000;   0.00000; 100.00000;   0.00000; 300.00000;   0.00000;   0.00000;   0.00000
   1.00100;   0.02123;   1.00000;   1.00000;   0.00847;   1.00000;   0.00000;   1.00000;   0.00012;   1.00000;   0.00000;   1.00000;   0.00008;   1.00000;   0.01778;  -1.00000;   0.00000;   3.00000;   1.00000;   1.00000;   0.10290;   1.00000;   0.00000;   1.00000;   0.02653;   1.00000;   0.00000;   1.00000;   0.00000;   1.00000;  -1.00000;  -1.00000;   0.00000;   3.00000;   0.00000;   1.00000;   0.00000;   3.00000;   0.00000;   1.00000;   0.00000;   3.00000;   1.00000;   1.00000;   0.00006;   1.00000;   0.44302;  -1.00000;   0.00000;   3.00000;  -1.00000;  -1.00000;   0.00000;   3.00000;   0.05965;  -1.00000;   0.00000;   3.00000;  -1.00000;   1.00000;   0.00000;   3.00000;  -1.00000;   1.00000;   0.00000;   3.00000;  -1.00000;   1.00000;   0.00000;   3.00000;   0.00000;   1.00000;   0.46023;   2.00000;   1.00000;   1.00000;   0.00593;   1.00000;   0.00000;   1.00000;   0.00910;   1.00000;   0.00000;   1.00000;   0.11050;   1.00000;   0.00000;   1.00000;   0.01857;   3.00000;   1.00000;   1.00000;   0.02471;   1.00000;   0.00000;   1.00000;   0.03790;   3.00000;  -1.00000;  -1.00000;   0.00000;   3.00000;   2.00000;   1.00000;   0.05042;   1.00000;   3.00000;   1.00000;   0.00000;   2.00000;   1.00000;   1.00000;   0.21000;   1.00000;   0.00000;   1.00000;   0.00000;   3.00000;   1.00000;   1.00000;   0.00070;   0.00000;   0.00000;   1.00000;   0.00000;   3.00000;  -1.00000;   1.00000;   0.00000;   3.00000;   1.00000;   1.00000;   0.00000;   1.00000;   0.00000;   1.00000;   0.00002;   3.00000;   0.00000;   1.00000;   0.07735;   3.00000;   1.00000;   1.00000;   0.00017;   0.00000;   1.00000;   1.00000;   0.32216;   2.00000;   0.00000;   1.00000;   0.00003;   1.00000;   1.00000;   1.00000;   0.05415;   0.00000;   0.00000;   1.00000;   0.00142;   0.00000; 600.00000;   0.00000;  98.00000;   0.00000; 300.00000;   0.00000;   0.45725;   0.00000
   2.00200;   2.44095;   3.00000;   1.00000;   0.00847;   1.00000;   0.00000;   1.00000;   0.00012;   1.00000;   0.00000;   1.00000;   0.00008;   1.00000;   0.00000;   1.00000;   0.00000;   3.00000;   1.00000;   1.00000;   0.10290;   1.00000;   4.00000;   1.00000;   0.02653;   1.00000;   2.00000;   1.00000;   0.00000;   1.00000;   0.00000;   1.00000;   0.00000;   3.00000;   0.00000;   1.00000;   0.00000;   3.00000;   0.00000;   1.00000;   0.00000;   3.00000;   2.00000;   1.00000;   0.00006;   1.00000;   0.00000;   1.00000;   0.02507;   3.00000;   0.00000;   1.00000;   0.00637;   3.00000;   0.00000;   1.00000;   0.10443;   1.00000;   3.00000;   1.00000;   0.21312;   1.00000;   2.00000;   1.00000;   0.61755;   1.00000;   0.00000;   1.00000;   0.00000;   3.00000;   2.00000;   1.00000;   0.46023;   2.00000;   2.00000;   1.00000;   0.00593;   1.00000;   1.00000;   1.00000;   0.00910;   1.00000;   1.00000;   1.00000;   0.11050;   1.00000;   0.73603;  -1.00000;   0.00000;   3.00000;   1.00000;   1.00000;   0.02471;   1.00000;  -1.00000;   1.00000;   0.00000;   3.00000;   2.00000;   1.00000;   0.30446;   2.00000;   2.00000;   1.00000;   0.05042;   1.00000;   7.00000;   1.00000;   0.00000;   2.00000;   3.00000;   1.00000;   0.21000;   1.00000;   0.49515;  -1.00000;   0.00000;   3.00000;   4.00000;   1.00000;   0.00070;   0.00000;  -1.00000;   1.00000;   0.00000;   3.00000;   0.00000;   1.00000;   0.03582;   3.00000;   3.00000;   1.00000;   0.00000;   1.00000;   0.78720;  -1.00000;   0.00000;   3.00000;   0.00000;   1.00000;   0.07735;   3.00000;   4.00000;   1.00000;   0.00017;   0.00000;   4.00000;   1.00000;   0.32216;   2.00000;   0.00000;   1.00000;   0.00003;   1.00000;   4.00000;   1.00000;   0.05415;   0.00000;   2.00000;   1.00000;   0.00142;   0.00000; 599.00000;   0.00000;  96.00000;   0.00000; 299.00000;   0.00000;   0.78720;   0.00000
   3.00300;   4.31788;   0.00000;   1.00000;   0.00847;   1.00000;   1.00000;   1.00000;   0.00012;   1.00000;   0.00000;   1.00000;   0.00008;   1.00000;   0.00000;  -1.00000;   0.00000;   3.00000;   1.00000;   1.00000;   0.10290;   1.00000;   0.00000;   1.00000;   0.02653;   1.00000;   0.00000;   1.00000;   0.00000;   1.00000;   0.00000;   1.00000;   0.00000;   3.00000;   0.00000;   1.00000;   0.00000;   3.00000;   0.00000;   1.00000;   0.00000;   3.00000;   0.00000;   1.00000;   0.00006;   1.00000;  -1.00000;   1.00000;   0.00000;   3.00000;  -1.00000;   1.00000;   0.00000;   3.00000;   0.00000;   1.00000;   0.10443;   1.00000;   1.00000;   1.00000;   0.21312;   1.00000;   0.00000;   1.00000;   0.61755;   1.00000;  -1.00000;   1.00000;   0.00000;   3.00000;   0.00000;   1.00000;   0.46023;   2.00000;   0.00000;   1.00000;   0.00593;   1.00000;   0.00000;   1.00000;   0.00910;   1.00000;   0.00000;   1.00000;   0.11050;   1.00000;   0.00000;   1.00000;   1.03229;   3.00000;   1.00000;   1.00000;   0.02471;   1.00000;  -1.00000;  -1.00000;   0.00000;   3.00000;   1.00000;   1.00000;   0.30446;   2.00000;   0.00000;   1.00000;   0.05042;   1.00000;   0.00000;   1.00000;   0.00000;   2.00000;   0.00000;   1.00000;   0.21000;   1.00000;  -1.00000;  -1.00000;   0.00000;   3.00000;   0.00000;   1.00000;   0.00070;   0.00000;  -1.00000;   1.00000;   0.00000;   3.00000;   0.00000;   1.00000;   0.00000;   3.00000;   0.00000;   1.00000;   0.00000;   1.00000;   0.00000;   1.00000;   1.02260;   2.00000;  -1.00000;  -1.00000;   0.00000;   3.00000;   1.00000;   1.00000;   0.00017;   0.00000;   0.00000;   1.00000;   0.32216;   2.00000;   0.00000;   1.00000;   0.00003;   1.00000;   0.00000;   1.00000;   0.05415;   0.00000;   1.00000;   1.00000;   0.00142;   0.00000; 599.00000;   0.00000;  95.00000;   0.00000; 297.00000;   0.00000;   0.00000;   0.00000
   4.00400;   0.52367;   3.00000;   1.00000;   0.00847;   1.00000;   2.00000;   1.00000;   0.00012;   1.00000;   0.00000;   1.00000;   0.00008;   1.00000;   1.00000;   1.00000;   0.93473;   0.00000;   2.00000;   1.00000;   0.10290;   1.00000;   0.00000;   1.00000;   0.02653;   1.00000;   3.00000;   1.00000;   0.00000;   1.00000;   1.68660;  -1.00000;   0.00000;   3.00000;   1.00000;   1.00000;   0.00000;   3.00000;   0.00000;   1.00000;   0.00000;   3.00000;   4.00000;   1.00000;   0.00006;   1.00000;   0.00000;   1.00000;   0.00000;   3.00000;   0.00000;   1.00000;   0.00000;   3.00000;   3.00000;   1.00000;   0.10443;   1.00000;   3.00000;   1.00000;   0.21312;   1.00000;   2.00000;   1.00000;   0.61755;   1.00000;  -1.00000;  -1.00000;   0.00000;   3.00000;   1.00000;   1.00000;   0.46023;   2.00000;   1.00000;   1.00000;   0.00593;   1.00000;   4.00000;   1.00000;   0.00910;   1.00000;   2.00000;   1.00000;   0.11050;   1.00000;   0.03229;  -1.00000;   0.00000;   3.00000;   6.00000;   1.00000;   0.02471;   1.00000;   4.00000;   1.00000;   1.29536;   0.00000;   6.00000;   1.00000;   0.30446;   2.00000;   1.00000;   1.00000;   0.05042;   1.00000;   2.00000;   1.00000;   0.00000;   2.00000;   3.00000;   1.00000;   0.21000;   1.00000;   1.00000;   1.00000;   0.45802;   3.00000;   1.00000;   1.00000;   0.00070;   0.00000;   0.00000;   1.00000;   0.22443;   3.00000;   0.00000;   1.00000;   0.32061;   2.00000;   1.00000;   1.00000;   0.00000;   1.00000;   1.00000;   1.00000;   1.02260;   2.00000;   4.00000;   1.00000;   0.90676;   2.00000;   2.00000;   1.00000;   0.00017;   0.00000;   1.00000;   1.00000;   0.32216;   2.00000;   0.00000;   1.00000;   0.00003;   1.00000;   0.00000;   1.00000;   0.05415;   0.00000;   3.00000;   1.00000;   0.00142;   0.00000; 598.00000;   0.00000;  95.00000;   0.00000; 297.00000;   0.00000;   1.68660;   0.00000
   5.00501;   2.28173;   5.00000;   1.00000;   0.00847;   1.00000;   6.00000;   1.00000;   0.00012;   1.00000;   2.00000;   1.00000;   0.00008;   1.00000;   7.00000;   1.00000;   0.93473;   0.00000;   2.00000;   1.00000;   0.10290;   1.00000;   2.00000;   1.00000;   0.02653;   1.00000;   3.00000;   1.00000;   0.00000;   1.00000;   0.00000;   1.00000;   0.97789;   1.00000;   0.00000;   1.00000;   1.39698;   3.00000;   1.00000;   1.00000;   0.00000;   3.00000;   7.00000;   1.00000;   0.00006;   1.00000;   2.00000;   1.00000;   0.00000;   3.00000;   2.00000;   1.00000;   0.00000;   3.00000;   3.00000;   1.00000;   0.10443;   1.00000;   4.00000;   1.00000;   0.21312;   1.00000;   5.00000;   1.00000;   0.61755;   1.00000;   0.00000;   1.00000;   0.00000;   3.00000;   1.00000;   1.00000;   0.46023;   2.00000;   3.00000;   1.00000;   0.00593;   1.00000;   5.00000;   1.00000;   0.00910;   1.00000;   4.00000;   1.00000;   0.11050;   1.00000;   0.00000;   1.00000;   0.70997;   3.00000;   7.00000;   1.00000;   0.02471;   1.00000;   5.00000;   1.00000;   1.29536;   0.00000;   8.00000;   1.00000;   0.30446;   2.00000;   1.00000;   1.00000;   0.05042;   1.00000;   2.00000;   1.00000;   0.00000;   2.00000;   6.00000;   1.00000;   0.21000;   1.00000;   1.00000;   1.00000;   0.00000;   3.00000;   3.00000;   1.00000;   0.00070;   0.00000;   2.00000;   1.00000;   0.22443;   3.00000;   1.00000;   1.00000;   0.32061;   2.00000;   3.00000;   1.00000;   0.00000;   1.00000;   1.00000;   1.00000;   1.02260;   2.00000;   5.00000;   1.00000;   0.90676;   2.00000;   5.00000;   1.00000;   0.00017;   0.00000;   1.00000;   1.00000;   0.32216;   2.00000;   1.00000;   1.00000;   0.00003;   1.00000;   1.00000;   1.00000;   0.05415;   0.00000;   8.00000;   1.00000;   0.00142;   0.00000; 596.00000;   0.00000;  95.00000;   0.00000; 294.00000;   0.00000;   2.30171;   0.00000
   6.00601;   5.28173;   1.52614;   1.00000;   0.00847;   1.00000;   1.52614;   1.00000;   0.00012;   1.00000;   1.52614;   1.00000;   0.00008;   1.00000;   1.52614;   1.00000;   0.93473;   0.00000;   2.52614;   1.00000;   0.10290;   1.00000;   1.52614;   1.00000;   0.02653;   1.00000;   1.52614;   1.00000;   0.00000;   1.00000;   0.00000;   1.00000;   0.97789;   1.00000;   1.00000;   1.00000;   1.39698;   3.00000;   0.30171;  -1.00000;   0.00000;   3.00000;   1.52614;   1.00000;   0.00006;   1.00000;   1.52614;   1.00000;   0.00000;   3.00000;   0.00000;   1.00000;   0.00000;   3.00000;   1.52614;   1.00000;   0.10443;   1.00000;   1.52614;   1.00000;   0.21312;   1.00000;   3.52614;   1.00000;   0.61755;   1.00000;   1.52614;   1.00000;   0.00000;   3.00000;   2.00000;   1.00000;   0.46023;   2.00000;   1.52614;   1.00000;   0.00593;   1.00000;   1.52614;   1.00000;   0.00910;   1.00000;   1.52614;   1.00000;   0.11050;   1.00000;   1.52614;   1.00000;   0.70997;   3.00000;   2.52614;   1.00000;   0.02471;   1.00000;   1.52614;   1.00000;   1.29536;   0.00000;   1.52614;   1.00000;   0.30446;   2.00000;   1.52614;   1.00000;   0.05042;   1.00000;   1.52614;   1.00000;   0.00000;   2.00000;   2.52614;   1.00000;   0.21000;   1.00000;   0.30171;  -1.00000;   0.00000;   3.00000;   2.52614;   1.00000;   0.00070;   0.00000;   0.52614;  -1.00000;   0.00000;   3.00000;   2.52614;   1.00000;   0.32061;   2.00000;   1.52614;   1.00000;   0.00000;   1.00000;   2.52614;   1.00000;   1.02260;   2.00000;   1.52614;   1.00000;   0.90676;   2.00000;   1.52614;   1.00000;   0.00017;   0.00000;   1.52614;   1.00000;   0.32216;   2.00000;   1.52614;   1.00000;   0.00003;   1.00000;   1.00000;   1.00000;   0.05415;   0.00000;   1.52614;   1.00000;   0.00142;   0.00000; 596.00000;   0.00000;  94.00000;   0.00000; 293.00000;   0.00000;   1.52614;   0.00000
   7.00701;   3.21834;   1.92312;   1.00000;   0.00847;   1.00000;   3.92312;   1.00000;   0.00012;   1.00000;   1.52614;   1.00000;   0.00008;   1.00000;   1.92312;   1.00000;   0.93473;   0.00000;   1.92312;   1.00000;   0.10290;   1.00000;   1.92312;   1.00000;   0.02653;   1.00000;   3.92312;   1.00000;   0.00000;   1.00000;   0.00000;   1.00000;   0.97789;   1.00000;   1.92312;  -1.00000;   0.00000;   3.00000;   0.00000;   1.00000;   1.52916;   3.00000;   1.92312;   1.00000;   0.00006;   1.00000;   0.00000;   1.00000;   1.37929;   3.00000;   1.92312;   1.00000;   0.00000;   3.00000;   1.92312;   1.00000;   0.10443;   1.00000;   1.92312;   1.00000;   0.21312;   1.00000;   1.92312;   1.00000;   0.61755;   1.00000;   1.92312;   1.00000;   0.00000;   3.00000;   1.92312;   1.00000;   0.46023;   2.00000;   2.92312;   1.00000;   0.00593;   1.00000;   1.92312;   1.00000;   0.00910;   1.00000;   2.92312;   1.00000;   0.11050;   1.00000;   1.52614;   1.00000;   0.70997;   3.00000;   2.92312;   1.00000;   0.02471;   1.00000;   1.92312;   1.00000;   1.29536;   0.00000;   1.92312;   1.00000;   0.30446;   2.00000;   1.52614;   1.00000;   0.05042;   1.00000;   1.52614;   1.00000;   0.00000;   2.00000;   1.92312;   1.00000;   0.21000;   1.00000;   1.00000;   1.00000;   1.97041;   2.00000;   1.92312;   1.00000;   0.00070;   0.00000;   1.00000;   1.00000;   2.18452;   3.00000;   1.92312;   1.00000;   0.32061;   2.00000;   1.92312;   1.00000;   0.00000;   1.00000;   1.92312;   1.00000;   1.02260;   2.00000;   1.92312;   1.00000;   0.90676;   2.00000;   1.92312;   1.00000;   0.00017;   0.00000;   1.52614;   1.00000;   0.32216;   2.00000;   1.92312;   1.00000;   0.00003;   1.00000;   2.92312;   1.00000;   0.05415;   0.00000;   5.52614;   1.00000;   0.00142;   0.00000; 593.00000;   0.00000;  94.00000;   0.00000; 292.00000;   0.00000;   1.92312;   0.00000
   8.00801;   6.21834;   3.16225;   1.00000;   0.00847;   1.00000;   3.16225;   1.00000;   0.00012;   1.00000;   3.16225;   1.00000;   0.00008;   1.00000;   3.16225;   1.00000;   0.93473;   0.00000;   2.92312;   1.00000;   0.10290;   1.00000;   2.92312;   1.00000;   0.02653;   1.00000;   3.16225;   1.00000;   0.00000;   1.00000;   2.00000;   1.00000;   0.97789;   1.00000;   0.92312;  -1.00000;   0.00000;   3.00000;   2.00000;   1.00000;   0.00000;   3.00000;   1.92312;   1.00000;   0.00006;   1.00000;   1.00000;   1.00000;   1.37929;   3.00000;   1.63309;  -1.00000;   0.00000;   3.00000;   3.16225;   1.00000;   0.10443;   1.00000;   3.16225;   1.00000;   0.21312;   1.00000;   2.92312;   1.00000;   0.61755;   1.00000;   1.00000;   1.00000;   0.00000;   3.00000;   2.92312;   1.00000;   0.46023;   2.00000;   4.16225;   1.00000;   0.00593;   1.00000;   2.92312;   1.00000;   0.00910;   1.00000;   4.16225;   1.00000;   0.11050;   1.00000;   0.63309;  -1.00000;   0.00000;   3.00000;   3.16225;   1.00000;   0.02471;   1.00000;   1.92312;   1.00000;   1.29536;   0.00000;   3.16225;   1.00000;   0.30446;   2.00000;   1.52614;   1.00000;   0.05042;   1.00000;   3.16225;   1.00000;   0.00000;   2.00000;   4.16225;   1.00000;   0.21000;   1.00000;   2.00000;   1.00000;   1.97041;   2.00000;   2.92312;   1.00000;   0.00070;   0.00000;   1.00000;   1.00000;   2.18452;   3.00000;   2.92312;   1.00000;   0.32061;   2.00000;   3.16225;   1.00000;   0.00000;   1.00000;   4.16225;   1.00000;   1.02260;   2.00000;   3.16225;   1.00000;   0.90676;   2.00000;   3.16225;   1.00000;   0.00017;   0.00000;   2.52614;   1.00000;   0.32216;   2.00000;   1.92312;   1.00000;   0.00003;   1.00000;   3.16225;   1.00000;   0.05415;   0.00000;   3.16225;   1.00000;   0.00142;   0.00000; 593.00000;   0.00000;  93.00000;   0.00000; 291.00000;   0.00000;   3.16225;   0.00000
   9.00901;   5.75284;   6.16225;   1.00000;   0.00847;   1.00000;   2.16225;   1.00000;   0.00012;   1.00000;   3.16225;   1.00000;   0.00008;   1.00000;   5.16225;   1.00000;   0.93473;   0.00000;   3.16225;   1.00000;   0.10290;   1.00000;   5.16225;   1.00000;   0.02653;   1.00000;   3.16225;   1.00000;   0.00000;   1.00000;   3.16225;   1.00000;   0.97789;   1.00000;  -1.00000;  -1.00000;   0.00000;   3.00000;   2.00000;   1.00000;   0.00000;   3.00000;   1.92312;   1.00000;   0.00006;   1.00000;   2.00000;   1.00000;   1.37929;   3.00000;   1.00000;   1.00000;   2.46550;   3.00000;   5.16225;   1.00000;   0.10443;   1.00000;   6.16225;   1.00000;   0.21312;   1.00000;   2.16225;   1.00000;   0.61755;   1.00000;   2.00000;   1.00000;   0.00000;   3.00000;   3.16225;   1.00000;   0.46023;   2.00000;   2.16225;   1.00000;   0.00593;   1.00000;   4.16225;   1.00000;   0.00910;   1.00000;   4.16225;   1.00000;   0.11050;   1.00000;  -1.00000;  -1.00000;   0.00000;   3.00000;   4.16225;   1.00000;   0.02471;   1.00000;   3.92312;   1.00000;   1.29536;   0.00000;   4.16225;   1.00000;   0.30446;   2.00000;   6.16225;   1.00000;   0.05042;   1.00000;   6.16225;   1.00000;   0.00000;   2.00000;   2.16225;   1.00000;   0.21000;   1.00000;   3.16225;   1.00000;   1.97041;   2.00000;   2.16225;   1.00000;   0.00070;   0.00000;   2.00000;   1.00000;   2.18452;   3.00000;   2.16225;   1.00000;   0.32061;   2.00000;   5.16225;   1.00000;   0.00000;   1.00000;   4.16225;   1.00000;   1.02260;   2.00000;   3.16225;   1.00000;   0.90676;   2.00000;   3.16225;   1.00000;   0.00017;   0.00000;   3.16225;   1.00000;   0.32216;   2.00000;   2.92312;   1.00000;   0.00003;   1.00000;   4.16225;   1.00000;   0.05415;   0.00000;   2.16225;   1.00000;   0.00142;   0.00000; 592.00000;   0.00000;  93.00000;   0.00000; 291.00000;   0.00000;   2.16225;   0.00000
