,time,L0,B0,L1,B1,A
0,0.0,200.0,0.0,0.0,0.0,800.0
1,0.7507507507507507,200.03427621541098,0.0,18.581509302250375,0.0,781.3842144823393
2,1.5015015015015014,200.05763483894796,0.0,26.485265044852266,0.0,773.4571001162005
3,2.2522522522522523,200.07415733588243,0.0,32.34697610393265,0.0,767.5788665601858
4,3.003003003003003,200.08533213702208,0.0,37.15232605340944,0.0,762.7623418095693
5,3.7537537537537533,200.09202632185176,0.0,41.28395868858107,0.0,758.624014989568
6,4.504504504504505,200.09482855064311,0.0,44.93818281969578,0.0,754.9669886296618
7,5.255255255255255,200.09417324093656,0.0,48.231579157819894,0.0,751.6742476012444
8,6.006006006006006,200.09039852554076,0.0,51.24006107341064,0.0,748.6695404010494
9,6.756756756756756,200.08377755046126,0.0,54.01631732790104,0.0,745.8999051216385
10,7.507507507507507,200.074537100281,0.0,56.59867739571342,0.0,743.3267855040064
11,8.258258258258257,200.06286948088785,0.0,59.01605039781262,0.0,740.9210801213002
12,9.00900900900901,200.04894051201597,0.0,61.29087365393977,0.0,738.6601858340449
13,9.75975975975976,200.03289513413458,0.0,63.44097304300559,0.0,736.5261318228604
14,10.51051051051051,200.0148614724079,0.0,65.48078715325101,0.0,734.5043513743418
15,11.26126126126126,199.994953867066,0.0,67.42220338524703,0.0,732.5828427476877
16,12.012012012012011,199.97327518508445,0.0,69.27514576262568,0.0,730.7515790522906
17,12.762762762762762,199.94991862174265,0.0,71.04800041954071,0.0,729.0020809587173
18,13.513513513513512,199.92496912484665,0.0,72.74792869984628,0.0,727.3271021753077
19,14.264264264264263,199.89850454032177,0.0,74.3811031231349,0.0,725.720392336544
20,15.015015015015013,199.87059654568375,0.0,75.95288820196436,0.0,724.1765152523525
21,15.765765765765765,199.84131141662388,0.0,77.467980127452,0.0,722.6907084559247
22,16.516516516516514,199.81071066942215,0.0,78.93051800608598,0.0,721.2587713244924
23,17.267267267267265,199.77885159708086,0.0,80.34417161374544,0.0,719.8769767891743
24,18.01801801801802,199.7457877253029,0.0,81.71221243200647,0.0,718.5419998426911
25,18.76876876876877,199.71156920145793,0.0,83.03757139645346,0.0,717.2508594020891
26,19.51951951951952,199.67624312911835,0.0,84.32288634062472,0.0,716.0008705302574
27,20.27027027027027,199.63985385833362,0.0,85.57054144598445,0.0,714.7896046956824
28,21.02102102102102,199.60244323482559,0.0,86.78269939070086,0.0,713.6148573744741
29,21.77177177177177,199.56405082463036,0.0,87.96132971357211,0.0,712.4746194617982
30,22.52252252252252,199.5247141057987,0.0,89.10823161717337,0.0,711.3670542770286
31,23.273273273273272,199.4844686398524,0.0,90.2250538121112,0.0,710.2904775480371
32,24.024024024024023,199.44334822493013,0.0,91.31331161357303,0.0,709.2433401614975
33,24.774774774774773,199.4013850309143,0.0,92.37440141066833,0.0,708.224213558418
34,25.525525525525524,199.35860972066183,0.0,93.40961324202081,0.0,707.231777037318
35,26.276276276276274,199.3150515589999,0.0,94.42014174873167,0.0,706.2648066922692
36,27.027027027027025,199.2707385112634,0.0,95.40709576840848,0.0,705.3221657203288
37,27.777777777777775,199.2256973321592,0.0,96.37150672023715,0.0,704.4027959476043
38,28.528528528528525,199.1799536428849,0.0,97.31433542465872,0.0,703.5057109324571
39,29.279279279279276,199.13353200978827,0.0,98.23647943963196,0.0,702.6299885505805
40,30.030030030030026,199.08645600583586,0.0,99.13877800320982,0.0,701.774765990955
41,30.78078078078078,199.0387482751762,0.0,100.02201772153805,0.0,700.9392340032864
42,31.53153153153153,198.99043058502062,0.0,100.88693653027595,0.0,700.1226328847041
43,32.28228228228228,198.9415238802715,0.0,101.73422824330756,0.0,699.3242478764216
44,33.03303303303303,198.89204832735226,0.0,102.56454574385367,0.0,698.5434059287949
45,33.78378378378378,198.84202335987936,0.0,103.37850456159828,0.0,697.7794720785232
46,34.53453453453453,198.7914677167343,0.0,104.1766855512504,0.0,697.0318467320161
47,35.28528528528528,198.74039948020013,0.0,104.95963769754412,0.0,696.2999628222565
48,36.03603603603604,198.6888361093952,0.0,105.72788039539694,0.0,695.5832834952085
49,36.786786786786784,198.63679447244968,0.0,106.48190567063284,0.0,694.8812998569183
50,37.53753753753754,198.58429087646482,0.0,107.22218019616905,0.0,694.193528927367
51,38.288288288288285,198.53134109340934,0.0,107.9491469008868,0.0,693.5195120057047
52,39.03903903903904,198.47796038501605,0.0,108.66322651357612,0.0,692.8588131014086
53,39.789789789789786,198.42416353203376,0.0,109.36481964764752,0.0,692.2110168203194
54,40.54054054054054,198.36996485019213,0.0,110.05430745178288,0.0,691.5757276980257
55,41.29129129129129,198.31537821469234,0.0,110.73205325639368,0.0,690.9525685289146
56,42.04204204204204,198.26041707950031,0.0,111.39840369194462,0.0,690.3411792285558
57,42.79279279279279,198.2050944933506,0.0,112.05368948229837,0.0,689.7412160243518
58,43.54354354354354,198.14942312092236,0.0,112.69822681002056,0.0,689.1523500690578
59,44.29429429429429,198.09341525574683,0.0,113.3323178800398,0.0,688.574266864214
60,45.04504504504504,198.03708283685148,0.0,113.95625187303737,0.0,688.0066652901118
61,45.79579579579579,197.98043746405477,0.0,114.5703057920251,0.0,687.4492567439207
62,46.546546546546544,197.92349040944907,0.0,115.17474496740492,0.0,686.9017646231466
63,47.29729729729729,197.86625263254416,0.0,115.7698239273272,0.0,686.3639234401293
64,48.048048048048045,197.808734790925,0.0,116.35578686885529,0.0,685.8354783402203
65,48.7987987987988,197.7509472519482,0.0,116.93286823943113,0.0,685.3161845086213
66,49.549549549549546,197.69290010473023,0.0,117.50129335894154,0.0,684.8058065363289
67,50.3003003003003,197.63460316889368,0.0,118.06127877450304,0.0,684.3041180566038
68,51.05105105105105,197.5760660062169,0.0,118.61303287458833,0.0,683.8109011191953
69,51.8018018018018,197.51729792839689,0.0,119.1567561879298,0.0,683.3259458836739
70,52.55255255255255,197.4583080049498,0.0,119.69264170578921,0.0,682.8490502892615
71,53.3033033033033,197.39910507325382,0.0,120.22087538629656,0.0,682.3800195404501
72,54.05405405405405,197.33969774933325,0.0,120.74163672555865,0.0,681.9186655251086
73,54.8048048048048,197.2800944303591,0.0,121.25509867760377,0.0,681.4648068920377
74,55.55555555555555,197.2203033031925,0.0,121.76142806456023,0.0,681.0182686322479
75,56.306306306306304,197.16033235420792,0.0,122.26078609477366,0.0,680.578881551019
76,57.05705705705705,197.10018937353857,0.0,122.7533284497563,0.0,680.1464821767057
77,57.807807807807805,197.03988196059095,0.0,123.23920547961634,0.0,679.7209125597933
78,58.55855855855855,196.97941753140276,0.0,123.71856254143104,0.0,679.3020199271668
79,59.309309309309306,196.91880332589434,0.0,124.19154033128677,0.0,678.8896563428195
80,60.06006006006005,196.8580464104534,0.0,124.65827489019337,0.0,678.483678699354
81,60.81081081081081,196.79715368397143,0.0,125.11889785946867,0.0,678.0839484565606
82,61.56156156156156,196.73613188475693,0.0,125.57353679596842,0.0,677.6903313192754
83,62.31231231231231,196.6749875938328,0.0,126.02231524713648,0.0,677.3026971590315
84,63.06306306306306,196.6137272391718,0.0,126.4653528932316,0.0,676.9209198675974
85,63.81381381381381,196.55235710094837,0.0,126.9027657613336,0.0,676.5448771377188
86,64.56456456456456,196.4908833165675,0.0,127.33466642788773,0.0,676.1744502555455
87,65.31531531531532,196.42931188316336,0.0,127.76116405627651,0.0,675.8095240605609
88,66.06606606606606,196.36764866196606,0.0,128.1823645619472,0.0,675.4499867760874
89,66.81681681681681,196.3058993832318,0.0,128.5983708116707,0.0,675.0957298050982
90,67.56756756756756,196.2440696488953,0.0,129.00928268571195,0.0,674.7466476653934
91,68.31831831831832,196.18216493585993,0.0,129.41519718144986,0.0,674.4026378826909
92,69.06906906906906,196.1201906001397,0.0,129.8162085704299,0.0,674.063600829431
93,69.81981981981981,196.0581518804694,0.0,130.21240852552546,0.0,673.7294395940057
94,70.57057057057057,195.996053899821,0.0,130.6038861250799,0.0,673.4000599750998
95,71.32132132132132,195.93390166879135,0.0,130.99072797106933,0.0,673.07537036014
96,72.07207207207207,195.87170008828056,0.0,131.3730182667945,0.0,672.7552816449256
97,72.82282282282281,195.80945395528767,0.0,131.75083907301104,0.0,672.439706971702
98,73.57357357357357,195.7471679638105,0.0,132.12427028797248,0.0,672.1285617482177
99,74.32432432432432,195.68484670582134,0.0,132.4933896333855,0.0,671.8217636607939
100,75.07507507507508,195.6224946746354,0.0,132.85827277770485,0.0,671.5192325476605
101,75.82582582582582,195.56011626740718,0.0,133.21899341138007,0.0,671.2208903212135
102,76.57657657657657,195.49771578981483,0.0,133.57562344607453,0.0,670.9266607641113
103,77.32732732732732,195.43529745568378,0.0,133.92823293213866,0.0,670.6364696121782
104,78.07807807807808,195.37286538928353,0.0,134.27689012722377,0.0,670.3502444834934
105,78.82882882882882,195.31042362764785,0.0,134.62166156771895,0.0,670.0679148046339
106,79.57957957957957,195.24797612310886,0.0,134.96261215008838,0.0,669.7894117268035
107,80.33033033033033,195.18552674684696,0.0,135.2998052645465,0.0,669.5146679886072
108,81.08108108108108,195.12307928820246,0.0,135.6333027151816,0.0,669.2436179966166
109,81.83183183183182,195.06063745725228,0.0,135.96316480626234,0.0,668.9761977364861
110,82.58258258258257,194.99820488658713,0.0,136.2894503890003,0.0,668.7123447244132
111,83.33333333333333,194.9357851339432,0.0,136.61221694950297,0.0,668.4519979165545
112,84.08408408408408,194.8733816841083,0.0,136.9315206628011,0.0,668.1950976530914
113,84.83483483483484,194.81099794910122,0.0,137.24741636520773,0.0,667.9415856856917
114,85.58558558558558,194.74863727033724,0.0,137.55995762208934,0.0,667.6914051075742
115,86.33633633633633,194.6863029201201,0.0,137.86919676419328,0.0,667.4445003156874
116,87.08708708708708,194.62399810417148,0.0,138.17518497399786,0.0,667.2008169218315
117,87.83783783783784,194.56172596231391,0.0,138.47797228491982,0.0,666.960301752767
118,88.58858858858858,194.49948956951735,0.0,138.77760759845287,0.0,666.7229028320305
119,89.33933933933933,194.4372919374966,0.0,139.07413872823125,0.0,666.4885693342729
120,90.09009009009009,194.37513601611494,0.0,139.36761243490184,0.0,666.257251548984
121,90.84084084084084,194.31302469558477,0.0,139.65807449600555,0.0,666.0289008084104
122,91.59159159159158,194.2509608066239,0.0,139.94556968762922,0.0,665.8034695057476
123,92.34234234234233,194.188947121818,0.0,140.23014181880356,0.0,665.5809110593792
124,93.09309309309309,194.12698635687124,0.0,140.51183376148674,0.0,665.3611798816427
125,93.84384384384384,194.06508117213573,0.0,140.79068749267327,0.0,665.1442313351916
126,94.59459459459458,194.00323417430934,0.0,141.06674414405606,0.0,664.9300216816353
127,95.34534534534534,193.94144791606308,0.0,141.3400439641548,0.0,664.7185081197828
128,96.09609609609609,193.87972489760736,0.0,141.6106263631597,0.0,664.5096487392336
129,96.84684684684684,193.81806756768543,0.0,141.8785299338611,0.0,664.3034024984541
130,97.5975975975976,193.7564783244915,0.0,142.14379246975534,0.0,664.0997292057539
131,98.34834834834834,193.69495951677763,0.0,142.40645099106115,0.0,663.8985894921619
