0.000000000000000000e+00;9.000000000000000000e+02
1.000066671111407457e+00;9.004138441123122902e+02
2.000133342222814914e+00;9.008270389968707832e+02
3.000200013334222149e+00;9.012395862059084948e+02
4.000266684445629828e+00;9.016514875194321803e+02
5.000333355557037507e+00;9.020627438317011411e+02
6.000400026668444298e+00;9.024733569119185859e+02
7.000466697779851977e+00;9.028833284427668104e+02
8.000533368891259656e+00;9.032926601069281105e+02
9.000600040002666447e+00;9.037013535870845544e+02
1.000066671111407501e+01;9.041094105659186653e+02
1.100073338222548180e+01;9.045168327261123977e+02
1.200080005333688860e+01;9.049236217503481612e+02
1.300086672444829716e+01;9.053297793213082514e+02
1.400093339555970395e+01;9.057353071216748504e+02
1.500100006667111252e+01;9.061402067217235299e+02
1.600106673778251931e+01;9.065444791312648931e+02
1.700113340889392788e+01;9.069481257978331996e+02
1.800120008000533289e+01;9.073511482568700330e+02
1.900126675111674146e+01;9.077535480438170907e+02
2.000133342222815003e+01;9.081553266941158427e+02
2.100140009333955504e+01;9.085564857432079862e+02
2.200146676445096361e+01;9.089570267265349912e+02
2.300153343556237218e+01;9.093569511795385552e+02
2.400160010667377719e+01;9.097562606376602616e+02
2.500166677778518576e+01;9.101549566363415806e+02
2.600173344889659433e+01;9.105530406255510343e+02
2.700180012000800289e+01;9.109505138706709886e+02
2.800186679111940791e+01;9.113473778331519952e+02
2.900193346223081647e+01;9.117436339880725882e+02
3.000200013334222504e+01;9.121392838105118699e+02
3.100206680445363006e+01;9.125343287755486017e+02
3.200213347556503862e+01;9.129287703582615450e+02
3.300220014667644364e+01;9.133226100337295748e+02
3.400226681778785576e+01;9.137158492770315661e+02
3.500233348889926077e+01;9.141084895632461667e+02
3.600240016001066579e+01;9.145005323674524789e+02
3.700246683112207791e+01;9.148919769002412750e+02
3.800253350223348292e+01;9.152828294156967104e+02
3.900260017334488793e+01;9.156730882460583416e+02
4.000266684445630005e+01;9.160627548537481744e+02
4.100273351556770507e+01;9.164518306959005258e+02
4.200280018667911008e+01;9.168403172243625932e+02
4.300286685779052220e+01;9.172282158856938850e+02
4.400293352890192722e+01;9.176155281211664487e+02
4.500300020001333223e+01;9.180022553667648708e+02
4.600306687112474435e+01;9.183883990531865038e+02
4.700313354223614937e+01;9.187739606050902239e+02
4.800320021334755438e+01;9.191589412983495322e+02
4.900326688445896650e+01;9.195433424149543953e+02
5.000333355557037152e+01;9.199271653266182511e+02
5.100340022668178364e+01;9.203104113980460852e+02
5.200346689779318865e+01;9.206930819869337483e+02
5.300353356890459366e+01;9.210751784439688663e+02
5.400360024001600578e+01;9.214567021128299302e+02
5.500366691112741080e+01;9.218376543301870925e+02
5.600373358223881581e+01;9.222180364257014844e+02
5.700380025335022793e+01;9.225978497220257850e+02
5.800386692446163295e+01;9.229770955348038797e+02
5.900393359557303796e+01;9.233557751726710876e+02
6.000400026668445008e+01;9.237338899372537071e+02
6.100406693779585510e+01;9.241114411231695840e+02
6.200413360890726011e+01;9.244884300180279979e+02
6.300420028001867223e+01;9.248648579024292076e+02
6.400426695113007725e+01;9.252407260499649055e+02
6.500433362224148937e+01;9.256160357272182182e+02
6.600440029335288727e+01;9.259907881937633647e+02
6.700446696446429939e+01;9.263649847021658843e+02
6.800453363557571151e+01;9.267386265460603454e+02
6.900460030668710942e+01;9.271117151287551224e+02
7.000466697779852154e+01;9.274842517236446611e+02
7.100473364890993366e+01;9.278562375882232800e+02
7.200480032002133157e+01;9.282276739744364704e+02
7.300486699113274369e+01;9.285985621286808964e+02
7.400493366224415581e+01;9.289689032918043949e+02
7.500500033335555372e+01;9.293386986991060894e+02
7.600506700446696584e+01;9.297079495803363898e+02
7.700513367557837796e+01;9.300766571596967651e+02
7.800520034668977587e+01;9.304448226558400847e+02
7.900526701780118799e+01;9.308124472818700497e+02
8.000533368891260011e+01;9.311795322453419885e+02
8.100540036002399802e+01;9.315460787482621754e+02
8.200546703113541014e+01;9.319120879870882845e+02
8.300553370224682226e+01;9.322775611527290494e+02
8.400560037335822017e+01;9.326424994305444898e+02
8.500566704446963229e+01;9.330069040003457985e+02
8.600573371558104441e+01;9.333707760363953412e+02
8.700580038669244232e+01;9.337341167074067698e+02
8.800586705780385444e+01;9.340969271837633414e+02
8.900593372891526656e+01;9.344592087629857815e+02
9.000600040002666447e+01;9.348209626727212935e+02
9.100606707113807659e+01;9.351821900892998656e+02
9.200613374224948871e+01;9.355428921848467780e+02
9.300620041336088661e+01;9.359030701272828310e+02
9.400626708447229873e+01;9.362627250803243442e+02
9.500633375558371085e+01;9.366218582034825886e+02
9.600640042669510876e+01;9.369804706520649233e+02
9.700646709780652088e+01;9.373385635771735451e+02
9.800653376891793300e+01;9.376961381257062840e+02
9.900660044002934512e+01;9.380531954403566033e+02
1.000066671111407430e+02;9.384097366596129177e+02
1.010067337822521552e+02;9.387657629177595027e+02
1.020068004533635673e+02;9.391212753448758122e+02
1.030068671244749652e+02;9.394762750668365925e+02
1.040069337955863773e+02;9.398307632053124507e+02
1.050070004666977894e+02;9.401847408777689452e+02
1.060070671378091873e+02;9.405382091974672676e+02
1.070071338089205994e+02;9.408911692734641292e+02
1.080072004800320116e+02;9.412436222106113064e+02
1.090072671511434095e+02;9.415955691305711071e+02
1.100073338222548216e+02;9.419470111679289630e+02
1.110074004933662337e+02;9.422979494235908078e+02
1.120074671644776316e+02;9.426483849942286497e+02
1.130075338355890437e+02;9.429983189726891624e+02
1.140076005067004559e+02;9.433477524479936847e+02
1.150076671778118538e+02;9.436966865053383344e+02
1.160077338489232659e+02;9.440451222260936675e+02
1.170078005200346780e+02;9.443930606878052458e+02
1.180078671911460759e+02;9.447405029641930696e+02
1.190079338622574880e+02;9.450874501251519177e+02
1.200080005333689002e+02;9.454339032367513482e+02
1.210080672044802981e+02;9.457798633612352432e+02
1.220081338755917102e+02;9.461253315570226050e+02
1.230082005467031223e+02;9.464703088787069873e+02
1.240082672178145202e+02;9.468147963770563820e+02
1.250083338889259323e+02;9.471587950990137870e+02
