0.000000000000000000e+00;4.000000000000000000e+02
1.000066671111407457e+00;4.021733424735359108e+02
2.000133342222814914e+00;4.043296417168445487e+02
3.000200013334222149e+00;4.064692151629681689e+02
4.000266684445629828e+00;4.085923745634271427e+02
5.000333355557037507e+00;4.106994074666401957e+02
6.000400026668444298e+00;4.127906001565822294e+02
7.000466697779851977e+00;4.148662300644086827e+02
8.000533368891259656e+00;4.169265669608323606e+02
9.000600040002666447e+00;4.189718727356278123e+02
1.000066671111407501e+01;4.210024013927376245e+02
1.100073338222548180e+01;4.230184011599703808e+02
1.200080005333688860e+01;4.250201112589110721e+02
1.300086672444829716e+01;4.270077661870082579e+02
1.400093339555970395e+01;4.289815940858946988e+02
1.500100006667111252e+01;4.309418167650999294e+02
1.600106673778251931e+01;4.328886503371255117e+02
1.700113340889392788e+01;4.348223049917752405e+02
1.800120008000533289e+01;4.367429859840689801e+02
1.900126675111674146e+01;4.386508928597910995e+02
2.000133342222815003e+01;4.405462207649371180e+02
2.100140009333955504e+01;4.424291594283948825e+02
2.200146676445096361e+01;4.442998937200159162e+02
2.300153343556237218e+01;4.461586040018700032e+02
2.400160010667377719e+01;4.480054664209114890e+02
2.500166677778518576e+01;4.498406531734920577e+02
2.600173344889659433e+01;4.516643327884214614e+02
2.700180012000800289e+01;4.534766701136755955e+02
2.800186679111940791e+01;4.552778245540482658e+02
2.900193346223081647e+01;4.570679524073431139e+02
3.000200013334222504e+01;4.588472067113668231e+02
3.100206680445363006e+01;4.606157371178799167e+02
3.200213347556503862e+01;4.623736895132532254e+02
3.300220014667644364e+01;4.641212066707502117e+02
3.400226681778785576e+01;4.658584283352207080e+02
3.500233348889926077e+01;4.675854912503859282e+02
3.600240016001066579e+01;4.693025289578878301e+02
3.700246683112207791e+01;4.710096721956142005e+02
3.800253350223348292e+01;4.727070490057719780e+02
3.900260017334488793e+01;4.743947847591693403e+02
4.000266684445630005e+01;4.760730020699716079e+02
4.100273351556770507e+01;4.777418209635950461e+02
4.200280018667911008e+01;4.794013591147127045e+02
4.300286685779052220e+01;4.810517318265554536e+02
4.400293352890192722e+01;4.826930518809870705e+02
4.500300020001333223e+01;4.843254298302250618e+02
4.600306687112474435e+01;4.859489741042763740e+02
4.700313354223614937e+01;4.875637910171029148e+02
4.800320021334755438e+01;4.891699848272145914e+02
4.900326688445896650e+01;4.907676577694900857e+02
5.000333355557037152e+01;4.923569099739067383e+02
5.100340022668178364e+01;4.939378396742976634e+02
5.200346689779318865e+01;4.955105432023011645e+02
5.300353356890459366e+01;4.970751149979045636e+02
5.400360024001600578e+01;4.986316476292429911e+02
5.500366691112741080e+01;5.001802320314693020e+02
5.600373358223881581e+01;5.017209578689723912e+02
5.700380025335022793e+01;5.032539128657463152e+02
5.800386692446163295e+01;5.047791831084229557e+02
5.900393359557303796e+01;5.062968530914097300e+02
6.000400026668445008e+01;5.078070057440364735e+02
6.100406693779585510e+01;5.093097226354973373e+02
6.200413360890726011e+01;5.108050839756386381e+02
6.300420028001867223e+01;5.122931684580087222e+02
6.400426695113007725e+01;5.137740533936024576e+02
6.500433362224148937e+01;5.152478147406022799e+02
6.600440029335288727e+01;5.167145271358198215e+02
6.700446696446429939e+01;5.181742639990922044e+02
6.800453363557571151e+01;5.196270974944309273e+02
6.900460030668710942e+01;5.210730985447607964e+02
7.000466697779852154e+01;5.225123368779138673e+02
7.100473364890993366e+01;5.239448810517853872e+02
7.200480032002133157e+01;5.253707984871061853e+02
7.300486699113274369e+01;5.267901555415587609e+02
7.400493366224415581e+01;5.282030174675420540e+02
7.500500033335555372e+01;5.296094484495049528e+02
7.600506700446696584e+01;5.310095116322086142e+02
7.700513367557837796e+01;5.324032691418809691e+02
7.800520034668977587e+01;5.337907821219286006e+02
7.900526701780118799e+01;5.351721107777455018e+02
8.000533368891260011e+01;5.365473143467755790e+02
8.100540036002399802e+01;5.379164511371109256e+02
8.200546703113541014e+01;5.392795785473362002e+02
8.300553370224682226e+01;5.406367530843909890e+02
8.400560037335822017e+01;5.419880304234626465e+02
8.500566704446963229e+01;5.433334654057711077e+02
8.600573371558104441e+01;5.446731120086851661e+02
8.700580038669244232e+01;5.460070233909407307e+02
8.800586705780385444e+01;5.473352519074242082e+02
8.900593372891526656e+01;5.486578491231654198e+02
9.000600040002666447e+01;5.499748658265419863e+02
9.100606707113807659e+01;5.512863520416959773e+02
9.200613374224948871e+01;5.525923570417985502e+02
9.300620041336088661e+01;5.538929295278925338e+02
9.400626708447229873e+01;5.551881175079702189e+02
9.500633375558371085e+01;5.564779682168924637e+02
9.600640042669510876e+01;5.577625282095048078e+02
9.700646709780652088e+01;5.590418433722014697e+02
9.800653376891793300e+01;5.603159589338920341e+02
9.900660044002934512e+01;5.615849194763683272e+02
1.000066671111407430e+02;5.628487689440727308e+02
1.010067337822521552e+02;5.641075506580340289e+02
1.020068004533635673e+02;5.653613074739203057e+02
1.030068671244749652e+02;5.666100816365294577e+02
1.040069337955863773e+02;5.678539147589021923e+02
1.050070004666977894e+02;5.690928478845526115e+02
1.060070671378091873e+02;5.703269214968189544e+02
1.070071338089205994e+02;5.715561755277716429e+02
1.080072004800320116e+02;5.727806493666756751e+02
1.090072671511434095e+02;5.740003818680104359e+02
1.100073338222548216e+02;5.752154113665471868e+02
1.110074004933662337e+02;5.764257757957618651e+02
1.120074671644776316e+02;5.776315125575586080e+02
1.130075338355890437e+02;5.788326585358192915e+02
