0.000000000000000000e+00;1.000000000000000000e+02
1.000066671111407457e+00;1.110600704649072981e+02
2.000133342222814914e+00;1.210276954804644305e+02
3.000200013334222149e+00;1.301614330652741387e+02
4.000266684445629828e+00;1.386315713573405333e+02
5.000333355557037507e+00;1.465573142594943761e+02
6.000400026668444298e+00;1.540259631011737156e+02
7.000466697779851977e+00;1.611037258002553756e+02
8.000533368891259656e+00;1.678422296985739308e+02
9.000600040002666447e+00;1.742826559198739744e+02
1.000066671111407501e+01;1.804584774492270469e+02
1.100073338222548180e+01;1.863973408925970716e+02
1.200080005333688860e+01;1.921223935754703120e+02
1.300086672444829716e+01;1.976532469928945659e+02
1.400093339555970395e+01;2.030066883595705463e+02
1.500100006667111252e+01;2.081972202317207632e+02
1.600106673778251931e+01;2.132374731948888211e+02
1.700113340889392788e+01;2.181385274990565790e+02
1.800120008000533289e+01;2.229101670298090880e+02
1.900126675111674146e+01;2.275610822997582545e+02
2.000133342222815003e+01;2.320990341991200410e+02
2.100140009333955504e+01;2.365309868107810303e+02
2.200146676445096361e+01;2.408632183249539764e+02
2.300153343556237218e+01;2.451014117006044160e+02
2.400160010667377719e+01;2.492507308517031959e+02
2.500166677778518576e+01;2.533158845513085851e+02
2.600173344889659433e+01;2.573011807111076905e+02
2.700180012000800289e+01;2.612105725832169583e+02
2.800186679111940791e+01;2.650476985590314030e+02
2.900193346223081647e+01;2.688159158030051685e+02
3.000200013334222504e+01;2.725183295605517628e+02
3.100206680445363006e+01;2.761578195987067943e+02
3.200213347556503862e+01;2.797370622022222619e+02
3.300220014667644364e+01;2.832585492238060851e+02
3.400226681778785576e+01;2.867246062985989852e+02
3.500233348889926077e+01;2.901374070868927220e+02
3.600240016001066579e+01;2.934989874242580186e+02
3.700246683112207791e+01;2.968112569753455432e+02
3.800253350223348292e+01;3.000760098883058618e+02
3.900260017334488793e+01;3.032949345748448877e+02
4.000266684445630005e+01;3.064696220748035671e+02
4.100273351556770507e+01;3.096015739126113431e+02
4.200280018667911008e+01;3.126922078975520094e+02
4.300286685779052220e+01;3.157428665826568590e+02
4.400293352890192722e+01;3.187548208955334985e+02
4.500300020001333223e+01;3.217292763343822912e+02
4.600306687112474435e+01;3.246673774015895901e+02
4.700313354223614937e+01;3.275702113745252859e+02
4.800320021334755438e+01;3.304388131560187958e+02
4.900326688445896650e+01;3.332741676787808274e+02
5.000333355557037152e+01;3.360772141272757381e+02
5.100340022668178364e+01;3.388488482253325174e+02
5.200346689779318865e+01;3.415899253109329834e+02
5.300353356890459366e+01;3.443012628297228730e+02
5.400360024001600578e+01;3.469836424101026751e+02
5.500366691112741080e+01;3.496378124086538719e+02
5.600373358223881581e+01;3.522644894602161116e+02
5.700380025335022793e+01;3.548643608144559494e+02
5.800386692446163295e+01;3.574380854449461253e+02
5.900393359557303796e+01;3.599862954541554245e+02
6.000400026668445008e+01;3.625095986312167611e+02
6.100406693779585510e+01;3.650085791864922840e+02
6.200413360890726011e+01;3.674837984938833984e+02
6.300420028001867223e+01;3.699357969621536881e+02
6.400426695113007725e+01;3.723650952449348210e+02
6.500433362224148937e+01;3.747721945429119614e+02
6.600440029335288727e+01;3.771575779427591897e+02
6.700446696446429939e+01;3.795217117698645097e+02
6.800453363557571151e+01;3.818650457043115694e+02
6.900460030668710942e+01;3.841880137657418572e+02
7.000466697779852154e+01;3.864910354855157379e+02
7.100473364890993366e+01;3.887745161337189188e+02
7.200480032002133157e+01;3.910388473928626922e+02
7.300486699113274369e+01;3.932844083007691438e+02
7.400493366224415581e+01;3.955115656130523689e+02
7.500500033335555372e+01;3.977206742484627284e+02
7.600506700446696584e+01;3.999120780148055019e+02
7.700513367557837796e+01;4.020861100780434754e+02
7.800520034668977587e+01;4.042430932474372298e+02
7.900526701780118799e+01;4.063833405763299425e+02
8.000533368891260011e+01;4.085071558741452122e+02
8.100540036002399802e+01;4.106148337531942047e+02
8.200546703113541014e+01;4.127066600589988070e+02
8.300553370224682226e+01;4.147829122267190201e+02
8.400560037335822017e+01;4.168438602913669797e+02
8.500566704446963229e+01;4.188897664774698910e+02
8.600573371558104441e+01;4.209208855005089163e+02
8.700580038669244232e+01;4.229374649074226227e+02
8.800586705780385444e+01;4.249397456150504695e+02
8.900593372891526656e+01;4.269279622308026205e+02
9.000600040002666447e+01;4.289023428510901681e+02
9.100606707113807659e+01;4.308631094528835206e+02
9.200613374224948871e+01;4.328104781404769028e+02
9.300620041336088661e+01;4.347446596943529471e+02
9.400626708447229873e+01;4.366658593531655583e+02
9.500633375558371085e+01;4.385742770598254765e+02
9.600640042669510876e+01;4.404701076580116705e+02
9.700646709780652088e+01;4.423535412489298437e+02
9.800653376891793300e+01;4.442247633069810604e+02
9.900660044002934512e+01;4.460839546685690493e+02
1.000066671111407430e+02;4.479312917529406377e+02
1.010067337822521552e+02;4.497669467366067693e+02
1.020068004533635673e+02;4.515910878524206282e+02
1.030068671244749652e+02;4.534038792944102738e+02
1.040069337955863773e+02;4.552054813945179035e+02
1.050070004666977894e+02;4.569960507469300524e+02
1.060070671378091873e+02;4.587757404422741843e+02
1.070071338089205994e+02;4.605447001108474865e+02
1.080072004800320116e+02;4.623030759700699832e+02
1.090072671511434095e+02;4.640510109570832924e+02
1.100073338222548216e+02;4.657886448756185587e+02
1.110074004933662337e+02;4.675161145851772631e+02
1.120074671644776316e+02;4.692335538769004870e+02
1.130075338355890437e+02;4.709410936285902380e+02
1.140076005067004559e+02;4.726388618820795386e+02
1.150076671778118538e+02;4.743269839088284243e+02
1.160077338489232659e+02;4.760055823713300924e+02
1.170078005200346780e+02;4.776747777188599002e+02
1.180078671911460759e+02;4.793346877174232645e+02
1.190079338622574880e+02;4.809854276762701488e+02
1.200080005333689002e+02;4.826271105357256488e+02
1.210080672044802981e+02;4.842598469215336650e+02
1.220081338755917102e+02;4.858837452400358643e+02
1.230082005467031223e+02;4.874989119866374381e+02
1.240082672178145202e+02;4.891054514496174193e+02
1.250083338889259323e+02;4.907034658371458136e+02
1.260084005600373445e+02;4.922930553580424657e+02
1.270084672311487424e+02;4.938743182665046447e+02
1.280085339022601545e+02;4.954473509236277664e+02
1.290086005733715524e+02;4.970122480423781326e+02
1.300086672444829787e+02;4.985691024968778038e+02
1.310087339155943766e+02;5.001180053854045013e+02
1.320088005867057745e+02;5.016590461067737010e+02
1.330088672578172009e+02;5.031923123978062904e+02
1.340089339289285988e+02;5.047178903753552390e+02
1.350090006000399967e+02;5.062358647115349299e+02
1.360090672711514230e+02;5.077463185363359344e+02
1.370091339422628209e+02;5.092493334554736748e+02
1.380092006133742188e+02;5.107449896188784351e+02
1.390092672844856452e+02;5.122333657520769066e+02
1.400093339555970431e+02;5.137145391875026235e+02
1.410094006267084410e+02;5.151885859889280255e+02
1.420094672978198673e+02;5.166555809138536688e+02
1.430095339689312652e+02;5.181155974026356716e+02
1.440096006400426631e+02;5.195687076401671902e+02
1.450096673111540895e+02;5.210149825822946923e+02
1.460097339822654874e+02;5.224544919809216026e+02
1.470098006533768853e+02;5.238873044695197905e+02
1.480098673244883116e+02;5.253134875656414806e+02
1.490099339955997095e+02;5.267331076423188279e+02
1.500100006667111074e+02;5.281462299832340932e+02
1.510100673378225338e+02;5.295529188050716130e+02
1.520101340089339317e+02;5.309532372787274426e+02
1.530102006800453296e+02;5.323472476063016074e+02
1.540102673511567559e+02;5.337350110376722796e+02
1.550103340222681538e+02;5.351165877986924215e+02
1.560104006933795517e+02;5.364920371601143643e+02
1.570104673644909781e+02;5.378614174553786142e+02
1.580105340356023760e+02;5.392247860972004219e+02
1.590106007067137739e+02;5.405821995931241872e+02
1.600106673778252002e+02;5.419337135600449074e+02
1.610107340489365981e+02;5.432793827835200773e+02
1.620108007200479960e+02;5.446192614259703078e+02
1.630108673911594224e+02;5.459534027105793257e+02
1.640109340622708203e+02;5.472818590337722071e+02
1.650110007333822182e+02;5.486046820054494901e+02
1.660110674044936445e+02;5.499219224628145639e+02
1.670111340756050424e+02;5.512336304834458360e+02
1.680112007467164403e+02;5.525398553976140192e+02
1.690112674178278667e+02;5.538406458022818697e+02
1.700113340889392646e+02;5.551360497112390249e+02
1.710114007600506625e+02;5.564261144456982038e+02
1.720114674311620888e+02;5.577108865910115583e+02
1.730115341022734867e+02;5.589904120659971341e+02
1.740116007733848846e+02;5.602647361343874763e+02
1.750116674444963110e+02;5.615339034157117339e+02
1.760117341156077089e+02;5.627979578956108071e+02
1.770118007867191068e+02;5.640569429355854254e+02
1.780118674578305331e+02;5.653109013291538076e+02
1.790119341289419310e+02;5.665598753673415331e+02
1.800120008000533289e+02;5.678039066901262686e+02
1.810120674711647553e+02;5.690430363649564924e+02
1.820121341422761532e+02;5.702773049000439869e+02
1.830122008133875511e+02;5.715067522535595117e+02
1.840122674844989774e+02;5.727314178424021520e+02
1.850123341556103753e+02;5.739513405505450692e+02
