149.0874860000 12.4875691921 89.4807769128 0.4223452242 1732.8155876894
150.8212980000 13.1886871087 95.7412395312 0.4288889780 1751.1760010979
152.6672448000 13.4786243247 102.1533396987 0.4401171194 1772.0000386578
154.6583718000 13.2848788548 107.9361254076 0.4556852373 1795.7029463708
156.9314406000 12.5800496614 112.3265213622 0.4753007280 1823.8391498344
159.7944300000 11.3049608117 114.0688560500 0.4983614482 1859.9113931375
163.0823359000 9.7500592705 111.4645174647 0.5171031838 1900.7309901863
166.1653152000 8.4795687605 105.9289085027 0.5241565521 1937.2627019709
169.2066899000 7.5337745342 99.0089540709 0.5209125165 1971.0324016121
172.3692506000 6.9446073200 91.6531218849 0.5085974570 2003.6102164476
174.7914269000 6.8014670093 86.6650663457 0.4949022596 2026.9693481727
177.2136033000 6.9558119522 82.7701384005 0.4793588609 2049.2407082592
179.3101574000 7.3466267833 80.6155323816 0.4658142931 2067.9399525894
181.1916239000 7.9003299746 79.8526231846 0.4546324138 2084.5351182891
182.9769084000 8.5827296720 80.2698461983 0.4456771739 2100.3609636433
184.7403188000 9.3621341946 81.8069325703 0.4390758570 2116.2942113541
186.5395547000 10.1912619201 84.4570336485 0.4351830254 2133.0741916359
188.4271243000 10.9925265639 88.1887398141 0.4345616727 2151.4388167400
190.4526654000 11.6481538743 92.8367814597 0.4379049296 2172.1518167120
192.6654755000 12.0117701703 97.9709758014 0.4457911744 2195.9918704782
195.1486196000 11.9487016906 102.8551800407 0.4584023998 2224.0512511986
197.9854034000 11.3861811243 106.3215785166 0.4747108783 2257.2340753330
201.3243059000 10.3640305252 106.9807277335 0.4917864575 2296.7439485645
204.7867414000 9.2455281179 104.2501436790 0.5026483666 2336.9619476137
207.9165110000 8.3940022664 99.8270985650 0.5046636421 2371.8435208438
211.2608172000 7.7788206669 94.3055667421 0.4989739411 2407.1739283949
214.7173705000 7.5453876149 89.0104900637 0.4867363087 2441.6326748948
217.2380126000 7.6641996588 86.0812953735 0.4756523414 2465.7109595627
219.7586548000 8.0320051669 84.3601191627 0.4644458590 2489.2550144145
222.0542588000 8.5616454722 84.0673439385 0.4554329261 2510.5695898285
224.2242084000 9.1835546460 84.9844526623 0.4489566301 2530.9123087403
226.3837632000 9.8425227902 86.9791552631 0.4452114714 2551.6136440444
228.6223620000 10.4646569170 89.9416512261 0.4446223025 2573.7774166721
231.0293676000 10.9463665311 93.6670988912 0.4477593084 2598.5585679720
233.7261274000 11.1561685854 97.7334896041 0.4551867316 2627.4889630722
236.7189630000 10.9719005243 101.1462044535 0.4663339160 2660.7482911456
240.2715589000 10.3445254368 102.7949306583 0.4797715439 2701.0221510811
244.1018965000 9.4776921878 101.5445589816 0.4899740090 2744.2311703367
247.3657246000 8.8016849282 98.6354890791 0.4929265808 2780.0729094199
250.7049764000 8.3062261950 94.8205315133 0.4901839961 2815.3972396132
254.4090186000 8.0832603217 90.7174132758 0.4817445825 2852.9415977146
257.4844023000 8.1945586544 88.1952130443 0.4724114912 2883.0668961627
260.5597859000 8.5651637914 87.0039023557 0.4630937298 2912.6832470829
263.2801667000 9.0584660508 87.2729054283 0.4564484575 2938.8788973625
265.8559735000 9.5876940656 88.6493955205 0.4526071774 2964.0324720883
268.4613017000 10.0820329403 90.9167098504 0.4517501610 2990.0908025028
271.2413075000 10.4517639153 93.8325136046 0.4542671767 3018.7509010300
274.4057452000 10.5810669664 96.9903838335 0.4606296541 3052.4402047873
277.9060946000 10.3633021125 99.3373680280 0.4698430260 3090.6857791360
282.2177624000 9.7618618312 99.7782558968 0.4800667211 3138.2642976920
285.8835690000 9.1856832189 98.1660515216 0.4847258473 3178.2407687172
289.3560368000 8.7441906871 95.5913522291 0.4845967933 3215.1769908144
293.1252328000 8.4888922455 92.5353698772 0.4799362825 3254.0464224202
297.2887439000 8.5428820798 89.9272252620 0.4714969086 3295.7160962259
300.4956355000 8.8156227036 89.0466683569 0.4647305501 3327.3112438541
303.7025270000 9.2270944773 89.3757692790 0.4594801528 3358.9264220091
306.7321156000 9.6491571245 90.7167917678 0.4570118818 3389.1832995625
309.7991199000 9.9998330668 92.7571897148 0.4574732107 3420.4641501322
313.1472344000 10.1916009829 95.1610647260 0.4610944492 3455.4677286697
317.0513578000 10.1141775214 97.2945791614 0.4678397548 3497.2287355078
321.4673611000 9.7299470140 97.9966942873 0.4754645445 3545.0216389120
325.6288642000 9.2710058473 96.9215742904 0.4796361842 3589.7825179138
329.4110964000 8.9277409768 94.9866235217 0.4796564393 3629.7115175368
333.4344447000 8.7479116193 92.7153703995 0.4760579746 3671.2051325267
338.0260398000 8.8330122436 90.8616414349 0.4694338397 3717.5443063187
341.6914780000 9.0954339533 90.4772829999 0.4643378190 3754.1974844689
345.3569161000 9.4431652136 91.1825556887 0.4611141219 3791.0256653635
348.8609434000 9.7458724074 92.6373208741 0.4606466040 3826.7408060650
352.5306098000 9.9260648388 94.4576886270 0.4629114622 3864.8541667006
356.8923568000 9.8920405592 96.1696007639 0.4679823464 3910.9952290315
361.7465302000 9.6013942984 96.6825031492 0.4737306345 3962.8373478623
366.3795144000 9.2476736247 95.7213069038 0.4765453230 4012.0397558884
370.5548474000 9.0099111350 94.1424883816 0.4758548940 4055.6945600393
375.0773270000 8.9356107453 92.4609599363 0.4722741568 4102.1381807774
380.2760136000 9.1063694827 91.4962752000 0.4669335975 4154.8173958589
385.1612555000 9.4165946487 91.9587232345 0.4635551858 4204.3246912001
389.2547181000 9.6544285187 93.1504595043 0.4632927746 4246.2906911633
393.4308695000 9.7676773536 94.5624432292 0.4654385553 4289.7457417876
398.4945071000 9.6823575078 95.6907789198 0.4697516254 4343.1280352766
404.2398969000 9.3978008187 95.5386901613 0.4736562235 4403.8943930543
409.0972064000 9.1671663390 94.4309083190 0.4741507555 4454.7907825596
413.8080209000 9.0694118066 93.1470280314 0.4720770230 4503.4794888069
419.4814369000 9.1649911855 92.2332489251 0.4680550990 4561.4445775617
424.2672539000 9.3685715935 92.4117558785 0.4654767681 4610.2486290765
429.0530709000 9.5658958137 93.3231725101 0.4650320255 4659.4289772314
433.7362081000 9.6496837784 94.4094389928 0.4667378732 4708.1155618036
439.2646397000 9.5674339365 95.1674245092 0.4700281242 4766.1386742341
445.7317558000 9.3358443698 94.8137945959 0.4725814267 4834.0594074229
451.1284506000 9.1882999422 93.8337595245 0.4721339011 4890.2237671633
456.5072766000 9.1780519185 92.9464080410 0.4698204190 4945.6235069801
462.9796292000 9.3342221686 92.7524555851 0.4669117902 5011.9435519060
469.2448186000 9.5149774997 93.5180115531 0.4663029337 5076.4603173495
474.5993899000 9.5667903855 94.3561045806 0.4678133362 5132.1319119028
480.7368140000 9.4767485567 94.7799350797 0.4703260176 5196.3531552423
488.1375331000 9.2935742937 94.2223527918 0.4715819463 5273.6427923870
494.1459346000 9.2301990355 93.4371626512 0.4703759409 5335.8565350234
500.5020073000 9.2989012706 93.0343215616 0.4682138690 5401.2609133141
508.2491794000 9.4595673636 93.5083711164 0.4670968093 5481.0914242623
514.5680206000 9.5100230679 94.1952752658 0.4682182200 5546.6962366467
521.0509302000 9.4415400322 94.4848752255 0.4700440252 5614.3433977468
529.0206324000 9.3080584517 94.0127716630 0.4707746858 5697.3475065527
535.9235415000 9.2812951167 93.4239942197 0.4695541656 5768.7610959014
543.0847493000 9.3632248945 93.3141567501 0.4680086093 5842.5910273134
550.2281129000 9.4562268489 93.7651626393 0.4678462549 5916.4481199446
557.3714766000 9.4585180892 94.2249732550 0.4690713651 5990.7081757611
565.0148393000 9.3730391790 94.1777055021 0.4702364798 6070.3084401580
572.8074514000 9.3099127067 93.7052130959 0.4698935706 6151.1619525919
580.6000634000 9.3445280832 93.4421970230 0.4686418861 6231.6766926686
589.9488972000 9.4323834062 93.7714295376 0.4682203437 6328.3644818580
599.0023540000 9.4252348371 94.1333716878 0.4693214263 6422.4242878255
600.0000000000 9.4180815503 94.1412823038 0.4694513968 6432.8027095029
